"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Evolutionary and Ecological Explanations for the Elevational Flexibility of Several East African Bird Species Complexes","https://scispace.com/paper/evolutionary-and-ecological-explanations-for-the-elevational-v7av5a0pd8zo","","","","Jon Fjeldsa
Rauri C. K. Bowie","10.3389/fevo.2021.768062","","Africa’s montane areas are broken up into several large and small units, each isolated as forest-capped “sky islands” in a “sea” of dry lowland savanna. Many elements of their biota, including montane forest birds, are shared across several disjunct mountains, yet it has been difficult to rigorously define an Afromontane forest avifauna, or determine its evolutionary relationships with the birds of the surrounding lowland forests. In order to trace the historical relationship between lowland and highland avifaunas, we review cases of species or groups of closely related species with breeding populations at different elevations, and use phylogeographic methods to explore the historical connections between such populations within the biodiversity hotspot of East Africa. The study reveals several idiosyncratic patterns, but also a prominent number of cases of gene flow between populations in southern areas, mainly around the Malawi Rift, and mountains and coastal forests to the north, close to the equator. This may reflect more continuous past distributions through northern Mozambique and coastal Tanzania, or seasonal migrations between areas with different rainfall regimes. Over time, these distributional dynamics have resulted in a higher persistence of lineages, and an accumulation of forest-dependent lineages within the Eastern Arc Mountains of Tanzania and the northern part of the coastal forest mosaic.","This study explores the evolutionary relationships between East African bird species complexes across elevations, revealing gene flow between populations in southern areas and northern mountains, influenced by past distributional dynamics and rainfall regimes."
"Ancient forest fragmentation or recent radiation? Testing refugial speciation models in chameleons within an African biodiversity hotspot","https://scispace.com/paper/ancient-forest-fragmentation-or-recent-radiation-testing-ij7ez47x49","2011","Journal Article","Journal of Biogeography","Krystal A. Tolley
Colin R. Tilbury
G. John Measey
Michele Menegon
William R. Branch
Conrad A. Matthee","10.1111/J.1365-2699.2011.02529.X","","Aim East Africa is one of the most biologically diverse regions, especially in terms of endemism and species richness. Hypotheses put forward to explain this high diversity invoke a role for forest refugia through: (1) accumulation of new species due to radiation within refugial habitats, or (2) retention of older palaeoendemic species in stable refugia. We tested these alternative hypotheses using data for a diverse genus of East African forest chameleons, Kinyongia.



Location  East Africa.



Methods  We constructed a dated phylogeny for Kinyongia using one nuclear and two mitochondrial markers. We identified areas of high phylogenetic diversity (PD) and evolutionary diversity (ED), and mapped ancestral areas to ascertain whether lineage diversification could best be explained by vicariance or dispersal.



Results  Vicariance best explains the present biogeographic patterns, with divergence between three major Kinyongia clades (Albertine Rift, southern Eastern Arc, northern Eastern Arc) in the early Miocene/Oligocene (> 20 Ma). Lineage diversification within these clades pre-dates the Pliocene (> 6 Ma). These dates are much older than the Plio-Pleistocene climatic shifts associated with cladogenesis in other East African taxa (e.g. birds), and instead point to a scenario whereby palaeoendemics are retained in refugia, rather than more recent radiations within refugia. Estimates of PD show that diversity was highest in the Uluguru, Nguru and East Usambara Mountains and several lineages (from Mount Kenya, South Pare and the Uluguru Mountains) stand out as being evolutionarily distinct as a result of isolation in forest refugia. PD was lower than expected by chance, suggesting that the phylogenetic signal is influenced by an unusually low number of extant lineages with long branch lengths, which is probably due to the retention of palaeoendemic lineages.



Main conclusions  The biogeographic patterns associated with Kinyongia are the result of long evolutionary histories in isolation. The phylogeny is dominated by ancient lineages whose origins date back to the early Miocene/Oligocene as a result of continental wide forest fragmentation and contraction due to long term climatic changes in Africa. The maintenance of palaeoendemic lineages in refugia has contributed substantially to the remarkably high biodiversity of East Africa.","These alternative hypotheses using data for a diverse genus of East African forest chameleons, Kinyongia, showed that accumulation of new species due to radiation within refugial habitats or retention of older palaeoendemic species in stable refugia is possible."
"Why do tropical mountains support exceptionally high biodiversity? The Eastern Arc mountains and the drivers of Saintpaulia diversity.","https://scispace.com/paper/why-do-tropical-mountains-support-exceptionally-high-aai603p0n5","2012","Journal Article","PLOS ONE","Dimitar Dimitrov
David Nogués-Bravo
Nikolaj Scharff","10.1371/JOURNAL.PONE.0048908","https://scispace.com/pdf/why-do-tropical-mountains-support-exceptionally-high-aai603p0n5.pdf","We combine information about the evolutionary history and distributional patterns of the genus Saintpaulia H. Wendl. (Gesneriaceae; 'African violets') to elucidate the factors and processes behind the accumulation of species in tropical montane areas of high biodiversity concentration. We find that high levels of biodiversity in the Eastern Arc Mountains are the result of pre-Quaternary speciation processes and environmental stability. Our results support the hypothesis that climatically stable mountaintops may have acted as climatic refugia for lowland lineages during the Pleistocene by preventing extinctions. In addition, we found evidence for the existence of lowland micro-refugia during the Pleistocene, which may explain the high species diversity of East African coastal forests. We discuss the conservation implications of the results in the context of future climate change.","It is found that high levels of biodiversity in the Eastern Arc Mountains are the result of pre-Quaternary speciation processes and environmental stability, and the hypothesis that climatically stable mountaintops may have acted as climatic refugia for lowland lineages during the Pleistocene by preventing extinctions is supported."
"Evolutionary history of the birds of the Angolan highlands - the missing piece to understand the biogeography of the Afromontane forests","https://scispace.com/paper/evolutionary-history-of-the-birds-of-the-angolan-highlands-2aqxe9dzr1","2015","Dissertation","","Bruno Alexandre Dias Neves Vaz da Silva","","https://scispace.com/pdf/evolutionary-history-of-the-birds-of-the-angolan-highlands-2aqxe9dzr1.pdf","The similarities and differences in the avifauna of the montane forests of Africa have fascinated the ornithologist community throughout the last decades, but the study of the processes behind these distribution patterns has been conditioned by the lack of genetic data and robust analytical techniques; even the development of clear biogeographic hypotheses has been hindered by the lack of phylogenetic information for the avifauna of several important centres. Adding to this, these highland forests are at the imminent risk of disappearing, due to their restricted areas nested within regions with large human population densities and their predicted susceptibility to climate change, which make them both one of the most diverse and threatened habitats in Africa. Recent research based on molecular methods has allowed the discovery of new species among the relatively well-studied East African montane forest bird communities, such as in the Eastern Arc, but important areas have yet to be studied. This is particularly true of the Angolan highlands, the focus of this project a very important centre of bird endemism of particular interest because they are the most isolated “islands” of the Afromontane “archipelago”. A phylogenetic, phylogeographic and niche modelling approach was used to contextualize the Angolan highland forests within the biogeographic history of African montane areas. This allowed, for the first time, to develop molecular-based models of the historical links between the major highland biodiversity centres in Africa. This study focused on five core species occurring in the Angolan highlands and in several highland centres throughout sub-Saharan Africa. All approaches showed that Angola played a fundamental role both as an ancient, very stable refuge from where isolated species could recolonize other centres during favourable climatic periods, and as a stepping-stone connecting the East Africa and the Cameroon Centres.","In this paper, a phylogenetic, phylogeographic and niche modelling approach was used to contextualize the Angolan highland forests within the biogeographic history of African montane areas."
"Phylogeny, phylogeography, and geographic variation of Sylvisorex howelli (Soricidae), an endemic shrew of the Eastern Arc Mountains, Tanzania","https://scispace.com/paper/phylogeny-phylogeography-and-geographic-variation-of-1tx2ynukhv","2005","Journal Article","Journal of Zoology","William T. Stanley
Link E. Olson","10.1017/S0952836905007016","","The Eastern Arc Mountains of eastern Africa are notable for the high levels of endemism exhibited by various forest-dwelling organisms of this ancient montane archipelago. There has been virtually no assessment of the variation among populations of small mammal species living on these unique mountains, but recent faunal surveys have produced sufficient material to initiate such studies. Cranial morphometric and DNA sequence data were examined from six populations of Sylvisorex howelli Jenkins, 1984, an endemic shrew found in several different massifs of the Eastern Arc Mountains, to assess variation across the archipelago in the context of various hypotheses of historical biogeography. Twenty-two cranial measurements were analysed using principal components analysis. Age classes (based on tooth wear) and sex had little effect on the variation exhibited by the variables studied. Overall, specimens of S. howelli from the East Usambara Mountains are smaller than specimens from other known populations. The mitochondrial ND2 and 12S rRNA genes from representatives of each montane population of S. howelli in addition to several crocidurine taxa from eastern Africa and three soricine outgroup species were sequenced to assess phylogenetic relationships among these taxa. Neither maximum likelihood, maximum parsimony, nor Bayesian analyses support monophyly of the genus Sylvisorex, but S. howelli populations were consistently recovered as a well-supported clade. Over 40 individuals of S. howelli from six disjunct montane ranges, comprising the entire known distribution of the species, were sequenced for 504 base pairs of ND2 to investigate phylogeographic patterns. Phylogenetic analysis recovered six reciprocally monophyletic haplotype clades grouped by locality. Branch lengths are consistent with relatively long periods of isolation among populations from the Uluguru, Ukaguru, Nguru, Nguu, East Usambara and West Usambara Mountains, with low levels of diversity observed within each population. These results are interpreted within the historical context of the Eastern Arc Mountains.","Neither maximum likelihood, maximum parsimony, nor Bayesian analyses support monophyly of the genus Sylvisorex, but S. howelli populations were consistently recovered as a well-supported clade, and specimens from the East Usambara Mountains are smaller than specimens from other known populations."
"Persistence and stability of Eastern Afromontane forests: evidence from brevicipitid frogs","https://scispace.com/paper/persistence-and-stability-of-eastern-afromontane-forests-35zn64fcs3","2014","Journal Article","Journal of Biogeography","Simon P. Loader
F. Sara Ceccarelli
Michele Menegon
Kim M. Howell
Roman Kassahun
Abebe Ameha Mengistu
Samy A. Saber
Fikirte Gebresenbet
Rafael O. de Sá
Tim R.B. Davenport
Joanna G. Larson
Hendrik Müller
Mark Wilkinson
David J. Gower","10.1111/JBI.12331","","Aim

The persistence and stability of habitats through time are considered predictors of high levels of biodiversity in some environments. Long-term habitat persistence and stability may explain the species-rich, endemic forest fauna and flora of the Eastern Afromontane Biodiversity Region (EABR). Using complementary phylogenetic and biogeographical approaches, we examine evolutionary patterns in EABR brevicipitid frogs. Using these data, we test whether brevicipitid history reflects patterns of long-term forest persistence and/or stability across the EABR.



Location

East Africa.



Methods

A dated phylogeny for brevicipitids was constructed using two nuclear and three mitochondrial markers. Alternative diversification models were used to determine signal for constant or varying net diversification rates. Using our dated tree, we identified areas of high phylogenetic diversity (PD), and inferred ancestral areas using likelihood and Bayesian approaches.



Results

Brevicipitids have a long history, with generic diversification among extant lineages pre-dating the Oligocene (> 33 Ma). Ancestral-area reconstructions indicate the presence of brevicipitids in the EABR since the Oligocene, and support a scenario of palaeoendemics surviving in EABR refugia. Ancestral-area reconstructions indicate that the central Eastern Arc Mountains (EAM) formed the initial centre of diversification of forest brevicipitids. Measures of PD show that diversity varies across the EABR but is highest in the EAM. Constant net diversification rate in brevicipitids is a significantly better fit than alternative, rate-variable models.



Main conclusions

The degree of persistence of forest habitats appears to be a contributing factor to the varying levels of diversity across the EABR in brevicipitids (and other organisms). In contrast to the Southern Highlands and Ethiopian Bale Mountains, the EAM stands out as an area that enabled the constant accumulation of brevicipitid species over a long period of time.","The degree of persistence of forest habitats appears to be a contributing factor to the varying levels of diversity across the EABR in brevicipitids (and other organisms)."
"The role of dispersal and vicariance in the Pleistocene history of an East African mountain rodent, **Praomys delectorum**","https://scispace.com/paper/the-role-of-dispersal-and-vicariance-in-the-pleistocene-558eu4z1u4","2014","Journal Article","Journal of Biogeography","Josef Bryja
Ondřej Mikula
Hana Patzenhauerová
Nicholas Oguge
Radim Šumbera
Erik Verheyen
Erik Verheyen","10.1111/JBI.12195","","Aim Species living in East African montane forests have highly fragmented dis-tributions. Plio-Pleistocene climatic cycles, however, may have allowed tempo-rary contact between forest blocks, thereby allowing gene ﬂow. Our aim was toreconstruct the colonization history of Praomys delectorum, a rodent speciesadapted to montane forests. We tested two alternative scenarios: (1) the occur-rence of a series of vicariance events related to Quaternary climatic changes;and (2) colonization from a single origin through successive dispersal events.Location Montane forests of East Africa.Methods Analyses were based on large-scale sampling covering the completerange of the species distribution. We assessed genetic structure and historicaldemography using a combination of mitochondrial and nuclear markers. Mor-phological differences between allopatric populations were analysed using ageometric morphometric approach.Results Populations of P. delectorum are genetically differentiated along thenorth–south axis of the distribution range, consistent with postulated vicari-ance events. The oldest vicariance event, which separated the species into threemain genetic groups, dates to the beginning of the Pleistocene. Further frag-mentation within the three main lineages is consistent with successive vicari-ance events, probably linked to Pleistocene climatic cycles. Morphologicalvariation between geographically structured populations may indicate localenvironmental adaptations.Main conclusions The most likely explanation for the strong genetic differen-tiation among fragmented populations is a series of vicariance events caused byperiodic fragmentation of montane forests that resulted from climatic oscilla-tions in the Pleistocene, rather than successive dispersal events. The recentlyproposed splitting of P. delectorum into three allopatric morphospecies onlypartly reﬂects the observed genetic structure.KeywordsCytochrome b, Eastern Arc Mountains, microsatellites, montane forests,Pleistocene climate changes, Praomys delectorum, Muridae, Southern Rift.INTRODUCTIONPleistocene climatic ﬂuctuations have signiﬁcantly inﬂuencedthe composition of current biota across the globe. For exam-ple, the role of Quaternary glaciations on contemporary bio-diversity distribution has been well described for the WesternPalaearctic and the Nearctic regions (Stewart et al., 2010).On the other hand, less research has been performed in trop-ical regions, including Africa (Beheregaray, 2008). Despite arecent increase in the number of phylogeographical studiesfrom this region, understanding of the role of climaticchange over the Pleistocene (last c. 2.6 Myr) on the forma-tion of contemporary diversity in African species remainsincomplete. Additional studies are needed, therefore, in order","The most likely explanation for the strong genetic differen-tiation among fragmented populations is a series of vicariance events caused by periodic fragmentation of montane forests that resulted from climatic oscilla-tions in the Pleistocene, rather than successive dispersal events."
"Biogeography and ecology of the rain forests of eastern Africa.","https://scispace.com/paper/biogeography-and-ecology-of-the-rain-forests-of-eastern-4u8o3ns7v2","1993","Book","","Jon C. Lovett
Samuel K. Wasser","10.1017/CBO9780511895692","https://scispace.com/pdf/biogeography-and-ecology-of-the-rain-forests-of-eastern-4u8o3ns7v2.pdf","Part I. Introduction: 1. Overview of the biogeography and ecology of the rain forests of eastern Africa S. K. Wasser and J. C. Lovett 2. The geological evolution of east Africa C. J. Griffiths 3. Climatic history and forest distribution in eastern Africa J. C. Lovett Part II. Forest Flora of Eastern Africa: 4. Eastern Arc moist forest flora J. C. Lovett 5. East African coastal forest botany W. D. Hawthorne Part III. Forest Fauna of Eastern Africa: 6. Biogeography of the east African montane forest millipedes R. L. Hoffman 7. The lynyphiid fauna (araneae: lynyphiidae) of the forests in the Eastern Arc mountains N. Scharff 8. The montane butterflies of eastern Africa R. De Jong and C. E. Congdon 9. Herpetofauna of the eastern African forests K. M. Howell 10. The zoogeography of the montane forest avifauna of Eastern Tanzania S. N. Stuart 11. Mammals in the forests of eastern Africa J. Kingdon and K. M. Howell 12. Ecology of the Zanzibar Red Colobus Monkey, Colobus badius kirkii (Gray, 1968), in comparison with other red colobines F. A. Omari 13. The socioecology of interspecific associations among the monkeys of the Mwanihana rain forest, Tanzania: a biogeographic perspective S. K. Wasser Part IV. Conservation: 14. The conservation of the forest resources of eastern Africa: past influences, present practices and future needs W. A. Rodgers.","The biogeography and ecology of the rain forests of eastern Africa and the socioecology of interspecific associations among the monkeys of the Mwanihana rain forest, Tanzania: a biogeographic perspective are examined."
"Biogeographical Importance of the Livingstone Mountains in Southern Tanzania: Comparative Genetic Structure of Small Non-volant Mammals","https://scispace.com/paper/biogeographical-importance-of-the-livingstone-mountains-in-3poohbt0","2022","Journal Article","Frontiers in Ecology and Evolution","Laura N Cuypers
Christopher A. Sabuni
Radim Šumbera
Tatiana Aghová
Edita Lišková
Herwig Leirs
Stuart J. E. Baird
Joëlle Goüy de Bellocq
Josef Bryja","10.3389/fevo.2021.742851","https://scispace.com/pdf/biogeographical-importance-of-the-livingstone-mountains-in-3poohbt0.pdf","The Livingstone Mountains (LM; also known as the Kipengere Range) found in south-western Tanzania at the northern end of Lake Nyasa are an important region for understanding the biogeography of Eastern Africa. The two branches of the East African Rift Valley meet here and the mountains might represent stepping stones for colonization and migration between different parts of the Eastern Afromontane Biodiversity Hotspot (especially the link between the Eastern Arc Mountains, EAM, and the Southern Rift Mountains, SRM), as well as an efficient barrier to gene flow for taxa living in drier savannahs in lower elevations. Here we combine new mitochondrial sequence data from 610 recently sampled rodents and shrews with available georeferenced genetic data (3538 specimens) from southern Tanzania, northern Malawi/Zambia and northern Mozambique and compare the spatial genetic structure among different taxa. There is no universal phylogeographic pattern in taxa preferring humid montane habitats. For some of them, the Makambako Gap acts as a barrier between the SRM and the EAM, but other taxa can bridge this gap. Barriers within the EAM (frequently) and within the SRM (sometimes) appear more important. The Rukwa rift between the SRM and the ARM is an important barrier that perhaps can only be crossed by taxa that are not that strictly tied to humid montane environments. For mammals living in lower-elevation savannah-like habitats, the LM can act as a strict barrier to gene flow, and together with the Ufipa Plateau, Lake Nyasa and the EAM create a very similar phylogeographic pattern with three recognizable genetic groups in most savannah-dwellers. The Livingstone Mountains thus appear to be one of the most important biogeographic crossroads in Eastern Africa.","The Livingstone Mountains (LM; also known as the Kipengere Range) found in south-western Tanzania at the northern end of Lake Nyasa are an important region for understanding the biogeography of Eastern Africa as discussed by the authors ."
"Forest History in East Africa's Eastern Arc Mountains: Biological Science and the Uses of History","https://scispace.com/paper/forest-history-in-east-africa-s-eastern-arc-mountains-790ql5xm19","2010","Journal Article","BioScience","Christopher A. Conte","10.1525/BIO.2010.60.4.9","https://www.jstor.org/stable/10.1525/bio.2010.60.4.9","In this article, I argue that conservation science in its role of advocate for the natural world could profitably draw from site-specific histories that integrate human and natural histories. Both fields analyze the dynamic interaction of structure and process. In East Africa's Eastern Arc Mountains, where forests contain high levels of species endemism and biological diversity, the prevailing historical paradigm from conservation science represents today's forests as surviving fragments of much larger forests. This view builds upon a century-long tradition of scientific scholarship that has developed theories for the evolution of Eastern Arc forests that encompass geological time scales. However, the relatively brief, millennialscale land-use history of the mountains, insofar as it is currently understood, suggests that human manipulation of forest biota involved periods of deforestation and regeneration, as well as the introduction of exotic plants.","In this paper, the authors argue that conservation science in its role of advocate for the natural world could profitably draw from site-specific histories that integrate human and natural histories in East Africa's Eastern Arc Mountains."
"Coastal forests of eastern Africa: status, endemism patterns and their potential causes","https://scispace.com/paper/coastal-forests-of-eastern-africa-status-endemism-patterns-5a6b1762ew","1998","Journal Article","Biological Journal of The Linnean Society","Neil D. Burgess
G. P. Clarke
W. A. Rodgers","10.1111/J.1095-8312.1998.TB00337.X","","Eastern African coastal forests are located within the Swahili regional centre of endemism and Swahili-Maputaland regional transition zone in eastern Africa, between 1° North and 25° South, and 34–41° East. Approximately 3167 km 2 coastal forest remains: 2 km 2 in Somalia, 660 km 2 in Kenya, 697 km 2 in Tanzania, 16 km 2 in Malawi, 3 km 2 in Zimbabwe and perhaps 1790 km 2 in Mozambique. Most forests are small (≤20 km 2 ), and all but 19 are under 30 km 2 in area. Over 80% of coastal forest is located on government land, principally Forest Reserves; only 8.3 km 2 is found in National Parks (6.2 km 2 in Kenya (Arabuko-Sokoke), 2 km 2 in Tanzania (Mafia Island) and tiny patches in Zimbabwe). Coastal forests are an important and highly threatened centre of endemism for plants ( c 550 endemic species), mammals (6 species), birds (9 species), reptiles (26 species), frogs (2 species), butterflies (79 species), snails (>86 species) and millipedes (>>20 species). Endemic species are concentrated in the forests of the Tana River, between Malindi in Kenya to Tanga in northern Tanzania, and in southern Tanzania. Forests with highest numbers of endemics are: lower Tana River, Arabuko-Sokoke, Shimba Hills (Kenya); lowland East Usambara, Pugu Hills, Matumbi Hills, Rondo and Litipo and other plateaux near Lindi (Tanzania); the Tanzanian offshore island of Pemba; Bazaruto archipelago (Mozambique), and tiny forest remnants of southern Malawi, eastern Zimbabwe and Mozambique. Most coastal forest endemics have a narrow distributional range, often exhibiting single-site endemism or with scattered or disjunct distributional patterns. They are best interpreted as relicts and not the result of recent evolution. Relictualization probably started with the separation of the ancient Pan African rainforest into two parts during the Miocene. The coastal forests are interpreted as a «vanishing refuge» with the endemic species gradually becoming more and more relict (and presumably extinct) due historically to climatic desiccation and more recently to human destruction.","The coastal forests are interpreted as a «vanishing refuge» with the endemic species gradually becoming more and more relict (and presumably extinct) due historically to climatic desiccation and more recently to human destruction."
"The discordance of diversification: evolution in the tropical-montane frogs of the Eastern Arc Mountains of Tanzania.","https://scispace.com/paper/the-discordance-of-diversification-evolution-in-the-tropical-1d316c4xbp","2010","Journal Article","Molecular Ecology","Lucinda P. Lawson
Lucinda P. Lawson","10.1111/J.1365-294X.2010.04788.X","","Species with similar geographical distribution patterns are often assumed to have a shared biogeographical history, an assumption that can be tested with a combination of molecular, spatial, and environmental data. This study investigates three lineages of Hyperolius frogs with concordant ranges within the Eastern Afromontane Biodiversity Hotspot to determine whether allopatric populations of co-distributed lineages shared a parallel biogeographical response to their shared paleoclimatic histories. The roles of refugial distributions, isolation, and climate cycles in shaping their histories are examined through Hierarchical Approximate Bayesian Computation, comparative phylogeography, and comparisons of current and past geographical distributions using ecological niche models. Results from these analyses show these three lineages to have independent evolutionary histories, which current spatial configurations of sparsely available habitat (montane wetlands) have moulded into convergent geographical ranges. In spite of independent phylogeographical histories, diversification events are temporally concentrated, implying that past vicariant events were significant at the generic level. This mixture of apparently disparate histories is likely due to quantifiably different patterns of expansion and retreat among species in response to past climate cycles. Combining climate modelling and phylogeographical data can reveal unrecognized complexities in the evolution of co-distributed taxa.","Results from these analyses show three lineages of Hyperolius frogs with concordant ranges within the Eastern Afromontane Biodiversity Hotspot to have independent evolutionary histories, which current spatial configurations of sparsely available habitat have moulded into convergent geographical ranges."
"Geographical patterns of old and young species in African forest biota: the significance of specific montane areas as evolutionary centres","https://scispace.com/paper/geographical-patterns-of-old-and-young-species-in-african-2uoeku3qyx","1997","Journal Article","Biodiversity and Conservation","Jon Fjeldsaå
Jon C. Lovett","10.1023/A:1018356506390","","A widely accepted paradigm for speciation in tropical forests, the refuge theory, requires periodic habitat fragmentation driven by global climatic fluctuations to provide conditions for allopatric speciation This implies that comparative species richness in refugia is due to loss of diverse communities in areas affected by climatic cycles In this study we compare distribution patterns of bird and plant taxa which we consider to be of either deep phylogenetic lineages or recent radiations It is demonstrated that lowland areas which have been postulated as Pleistocene refugia are dominated by species which represent lineages of pre-Pleistocene age Since variations in species richness within these forest tracts reflect currently apparent environmental variables which might be considered to determine carrying capacity, we do not need to postulate that richness is the result of changes in forest cover in the past Recently diversified taxa of plants and birds are found mainly at the periphery of the main rain forest blocks and in habitat islands outside them Here, peak concentrations of young restricted-range species are often congruent with clusters of old and biogeographically relictual species It is suggested that this reflects special intrinsic environmental properties of these areas, in the form of long-term environmental stability caused mainly by persistent orographic rain or mist In this case, richness is not necessarily due to extinction outside these areas Stability not only enables survival of relictual taxa, but also promotes morphological differentiation of radiating taxa, leading to aggregates of taxa of restricted distribution","It is demonstrated that lowland areas which have been postulated as Pleistocene refugia are dominated by species which represent lineages of pre-Pleistocene age, and it is suggested that this reflects special intrinsic environmental properties of these areas, in the form of long-term environmental stability caused mainly by persistent orographic rain or mist."
"Environmental correlates of phylogenetic endemism in amphibians and the conservation of refugia in the Coastal Forests of Eastern Africa","https://scispace.com/paper/environmental-correlates-of-phylogenetic-endemism-in-4p2lwvf1cq","2017","Journal Article","Diversity and Distributions","Christopher D. Barratt
Christopher D. Barratt
Beryl A. Bwong
Renske E. Onstein
Dan F. Rosauer
Michele Menegon
Nike Doggart
Peter Nagel
W. Daniel Kissling
Simon P. Loader
Simon P. Loader
Simon P. Loader","10.1111/DDI.12582","","Aims
To quantify the spatial distribution of amphibian phylogenetic endemism (PE), an indicator of potential refugia, to test PE for correlations with current and historical environmental predictors, and to evaluate the effectiveness of current protected areas at conserving evolutionary history

Location
Coastal Forests of Eastern Africa (CFEA) and the adjacent low-elevation Eastern Afromontane (EA)

Methods
We integrated new and existing spatial and phylogenetic data to map PE for almost the full amphibian assemblage (41 of 55 species), including 35 intraspecific lineages from several species and complexes showing high phylogeographic structure Using spatial and non-spatial regressive models, we tested whether PE can be predicted by measures of Quaternary climate change, forest stability, topographic heterogeneity and current climate PE results were intersected with the protected area network to evaluate current conservation effectiveness

Results
We detect refugia in Tanzania and coastal Kenya previously identified as CFEA centres of endemism but also new areas (lowland Tanga region and Pangani river, Zaraninge forest, Mafia island, Matumbi hills) Results show that refugia for amphibians (high PE) are located in areas with long-term Quaternary climate stability and benign current climate (high precipitation of driest quarter, high annual precipitation), with climatically unstable areas demonstrating low PE Conservation analyses revealed that ten PE hotspots account for over 25% of the total PE, but only small parts of these areas are under conservation protection

Main Conclusions
Utilizing cryptic diversity from novel phylogeographic data and distribution modelling improves our understanding of endemism patterns, with climate stability being strongly correlated with the distribution of PE Our analyses point towards high PE areas being refugia, which require an urgent need to consolidate protected areas within centres of endemism in this highly threatened biodiversity hotspot","In this article, the spatial distribution of amphibian phylogenetic endemism (PE), an indicator of potential refugia, was quantified to evaluate the effectiveness of current protected areas at conserving evolutionary history."
"Biogeographic patterns of the East African coastal forest vertebrate fauna","https://scispace.com/paper/biogeographic-patterns-of-the-east-african-coastal-forest-33hd3t8cvx","2007","Journal Article","Biodiversity and Conservation","Ermias T. Azeria
Ermias T. Azeria
Isabel Sanmartín
Stefan Ås
Allan Carlson
Neil D. Burgess","10.1007/S10531-006-9022-0","https://scispace.com/pdf/biogeographic-patterns-of-the-east-african-coastal-forest-33hd3t8cvx.pdf","The archipelago-like coastal forest of East Africa is one of the highest priority ecosystems for biodiversity conservation worldwide. Here we investigate patterns of species richness and biogeographic distribution among birds, mammals and reptiles of these forests, using distribution data obtained from recently published reviews and information collated by the WWF Eastern Africa Coastal Forest Ecoregion Programme. Birds and mammals species were divided into forest specialists and generalists, and forest specialist reptiles into ‘coastal’ and ‘forest’ endemics. The species richness of birds and generalist mammals increased with area, and is probably a result of area-dependent extinction. Only in birds, however, species richness increased with decreasing isolation, suggesting possible isolation-dependent colonization. Forest diversity, associated to altitudinal range, is important for specialist birds and mammals, whose species richness increased with wider altitudinal range. The number of relict coastal endemic and forest endemic reptiles was higher in forests with wider altitudinal ranges and on relatively higher altitude, respectively. Such forests have probably provided a suitable (and perhaps stable) environment for these species through time, thus increasing their persistence. Parsimony analysis of distributions (PAD) and cluster analyses showed geographical distance and general ecological similarity among forests as a determinant factor in bird distribution patterns, with compositional similarity decreasing with increasing inter-forest distance. Compositional similarity patterns of mammals among the forests did not show a strong geographical correspondence or a significant correlation with inter-forest distance, and those of reptiles were not resolved, with very low similarity levels among forest faunas. Our results suggest that the relative importance (and causal relationship) of forest attributes affecting the distribution of the East African coastal forest vertebrate fauna varies depending on life history traits such as dispersal ability and forest specialization. The groupings in PAD are partly congruent with some of the previous classifications of areas of endemism for this region, supporting the ‘naturalness’ of these regions.","The results suggest that the relative importance (and causal relationship) of forest attributes affecting the distribution of the East African coastal forest vertebrate fauna varies depending on life history traits such as dispersal ability and forest specialization."
"Phylogenetic Patterns of Extinction Risk in the Eastern Arc Ecosystems, an African Biodiversity Hotspot","https://scispace.com/paper/phylogenetic-patterns-of-extinction-risk-in-the-eastern-arc-5fldrfe11i","2012","Journal Article","PLOS ONE","Kowiyou Yessoufou
Barnabas H. Daru
T. Jonathan Davies","10.1371/JOURNAL.PONE.0047082","https://scispace.com/pdf/phylogenetic-patterns-of-extinction-risk-in-the-eastern-arc-5fldrfe11i.pdf","There is an urgent need to reduce drastically the rate at which biodiversity is declining worldwide. Phylogenetic methods are increasingly being recognised as providing a useful framework for predicting future losses, and guiding efforts for preemptive conservation actions. In this study, we used a reconstructed phylogenetic tree of angiosperm species of the Eastern Arc Mountains ‐ an important African biodiversity hotspot ‐ and described the distribution of extinction risk across taxonomic ranks and phylogeny. We provide evidence for both taxonomic and phylogenetic selectivity in extinction risk. However, we found that selectivity varies with IUCN extinction risk category. Vulnerable species are more closely related than expected by chance, whereas endangered and critically endangered species are not significantly clustered on the phylogeny. We suggest that the general observation for taxonomic and phylogenetic selectivity (i.e. phylogenetic signal, the tendency of closely related species to share similar traits) in extinction risks is therefore largely driven by vulnerable species, and not necessarily the most highly threatened. We also used information on altitudinal distribution and climate to generate a predictive model of at-risk species richness, and found that greater threatened species richness is found at higher altitude, allowing for more informed conservation decision making. Our results indicate that evolutionary history can help predict plant susceptibility to extinction threats in the hyper-diverse but woefully-understudied Eastern Arc Mountains, and illustrate the contribution of phylogenetic approaches in conserving African floristic biodiversity where detailed ecological and evolutionary data are often lacking.","The results indicate that evolutionary history can help predict plant susceptibility to extinction threats in the hyper-diverse but woefully-understudied Eastern Arc Mountains, and illustrate the contribution of phylogenetic approaches in conserving African floristic biodiversity where detailed ecological and evolutionary data are often lacking."
