"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Genetic Patterns in Forest Antelope Populations in the Udzungwa Mountains, Tanzania, as Inferred from Non-Invasive Sampling","https://scispace.com/paper/genetic-patterns-in-forest-antelope-populations-in-the-2i9m7v2unp","2015","Journal Article","Journal of East African Natural History","Andrew E. Bowkett
Trevor Jones
Francesco Rovero
Martin Reinhardt Nielsen
Amy B. Plowman
Jamie R. Stevens","10.2982/028.104.0109","https://scispace.com/pdf/genetic-patterns-in-forest-antelope-populations-in-the-2i9m7v2unp.pdf","As for many tropical regions, the evolutionary and demographic status of antelope populations in the Udzungwa Mountains, Tanzania, are poorly resolved. We employed genetic information from 618 faecal samples to assess the status of forest antelope species in terms of their distribution, intraspecific diversity and population subdivision within the Udzungwa landscape. Most species were detected in the majority of forest fragments, except for Philantomba monticola. Phylogenetic analyses were consistent with traditional taxonomy with the exception of Cephalophus harveyi which was paraphyletic with respect to C. natalensis. There was strong support for three C. harveyi mtDNA clades within the Udzungwa Mountains although nuclear genetic variation did not partition strongly with these maternal lineages. Significant partitioning of genetic variation between sampling areas was detected for all species except the endangered C. spadix. Overall, our results demonstrate the value of non-invasive genetic sampling in studying the distribution and evolution of rarely observed species.","The results demonstrate the value of non-invasive genetic sampling in studying the distribution and evolution of rarely observed species in the Udzungwa Mountains, Tanzania."
"Ecological correlates of vulnerability to fragmentation among Afrotropical terrestrial small mammals in northeast Tanzania","https://scispace.com/paper/ecological-correlates-of-vulnerability-to-fragmentation-20inbqvl88","2014","Journal Article","Journal of Mammalogy","William D. Newmark
William T. Stanley
Steven M. Goodman","10.1644/13-MAMM-A-237","https://bioone.org/journals/journal-of-mammalogy/volume-95/issue-2/13-MAMM-A-237/Ecological-correlates-of-vulnerability-to-fragmentation-among-Afrotropical-terrestrial-small/10.1644/13-MAMM-A-237.pdf","Understanding ecological traits of species associated with vulnerability to habitat fragmentation is important for the development of effective conservation efforts. However, few studies have examined ecological correlates of vulnerability to fragmentation among tropical small mammals at fine spatial scales. Here we use random forests and regression tree models to identify ecological correlates of vulnerability to fragmentation among terrestrial small mammal species across 2 networks of forest fragments in the East and West Usambara Mountains, Tanzania. Small mammal species vary considerably in their vulnerability to fragmentation as assessed by species occupancy and change in abundance. Random forests models indicate that matrix use is the highest-ranked predictor of vulnerability to fragmentation with small mammal species that do not use or use few matrix habitat types, being more vulnerable to fragmentation than species that use all adjacent matrix habitat types. Our results emphasize the importance of local-scale approaches for designing conservation strategies for Afrotropical small mammal species.","In this paper, the authors used random forests and regression tree models to identify ecological correlates of vulnerability to fragmentation among terrestrial small mammal species across 2 networks of forest fragments in the East and West Usambara Mountains, Tanzania."
"Endangered species in small habitat patches can possess high genetic diversity: the case of the Tana River red colobus and mangabey","https://scispace.com/paper/endangered-species-in-small-habitat-patches-can-possess-high-2u72v18myt","2010","Journal Article","Conservation Genetics","David N. M. Mbora
David N. M. Mbora
Mark A. McPeek","10.1007/S10592-010-0065-0","","We used mtDNA sequence data from the Tana River red colobus and mangabey to determine how their population genetic structure was influenced by dispersal and habitat fragmentation. The colobus and mangabey are critically endangered primates endemic to gallery forests in eastern Kenya. The forests are a Pliocene-Pleistocene refugium that has recently undergone significant habitat loss and fragmentation due to human activities. We expected both primates to exhibit low levels of genetic diversity due to elevated genetic drift in their small populations, and to show a strong correspondence between genetic and geographic distance due to disruption of gene flow between forests by habitat fragmentation. Additionally, because mangabey females are philopatric, we expected their mtDNA variation to be homogeneous within forest patches but to be heterogeneous between patches. In contrast, colobus have a female-biased dispersal and so we expected their mtDNA variation to be homogeneous within and between forest patches. We found high levels of haplotype and nucleotide diversity as well as high levels of sequence divergence between haplotype groups in both species. The red colobus had significantly higher genetic variation than the mangabey did. Most of the genetic variation in both primates was found within forest fragments. Although both species showed strong inter-forest patch genetic structure we found no correspondence between genetic and geographic distances for the two primates. We attributed the high genetic diversity to recent high effective population size, and high sequence divergence and strong genetic structures to long-term habitat changes in the landscape.","The red colobus had significantly higher genetic variation than the mangabey did and was attributed to recent high effective population size, and high sequence divergence and strong genetic structures to long-term habitat changes in the landscape."
"Variation in Primate Abundance Along an Elevational Gradient in the Udzungwa Mountains of Tanzania","https://scispace.com/paper/variation-in-primate-abundance-along-an-elevational-gradient-2y31kpa0oi","2014","Book Chapter","","Claudia Barelli
Juan F. Gallardo Palacios
Francesco Rovero","10.1007/978-1-4614-8175-1_12","","Among geographical factors causing variations in animal population abundance, elevation gradients have received little attention. For nonhuman primates in particular, very scattered information is available. We have investigated changes in population abundance across an elevational gradient in four nonhuman primate species (Udzungwa red colobus, Angolan colobus, Sykes’ monkeyand Sanje mangabey) in the Udzungwa Mountains of Tanzania, an area of global importance for biodiversity conservation and biological endemisms. The study focuses on Mwanihana forest, one of the largest forest blocks in the area, with unique, continuous forest cover from 300 to 2,300 m a.s.l. Relative abundance data were collected from a grid of 43 transects that were 2 km in length. About 80 km of transects were walked and 117 sightings of primate groups were recorded. Encounter rates (groups seen per km walked) were highest for Udzungwa red colobus and smallest for Sanje mangabey. For all species, encounter rates decreased markedly with increasing elevation. Using multivariate analysis, we assessed the influence of elevation together with a set of vegetation parameters (i.e., total basal area (TBA), mean basal area (MBA), and species richness). We found that elevation has a negative significant effect on the species tested; TBA and MBA have, respectively, a negative and positive effect on abundance; TBA increases linearly with elevation, while MBA is greater in lowland and submontane forest. Conversely, tree species’ richness does not have any meaningful effect. We discuss the implications as especially linked to variation in forest habitat suitability to different species.","It is found that elevation has a negative significant effect on the species tested; TBA and MBA have, respectively, a negative and positive effect on abundance; TBA increases linearly with elevation, while MBA is greater in lowland and submontane forest; tree species’ richness does not have any meaningful effect."
"Next-generation museomics disentangles one of the largest primate radiations","https://scispace.com/paper/next-generation-museomics-disentangles-one-of-the-largest-33iskoykf0","2013","Journal Article","Systematic Biology","Katerina Guschanski
Johannes Krause
Susanna Sawyer
Luis M. Valente
Sebastian Bailey
Knut Finstermeier
Richard Sabin
Emmanuel Gilissen
Gontran Sonet
Zoltán T. Nagy
Georges Lenglet
Frieder Mayer
Vincent Savolainen","10.1093/SYSBIO/SYT018","https://scispace.com/pdf/next-generation-museomics-disentangles-one-of-the-largest-33iskoykf0.pdf","Guenons (tribe Cercopithecini) are one of the most diverse groups of primates. They occupy all of sub-Saharan Africa and show great variation in ecology, behavior, and morphology. This variation led to the description of over 60 species and subspecies. Here, using next-generation DNA sequencing (NGS) in combination with targeted DNA capture, we sequenced 92 mitochondrial genomes from museum-preserved specimens as old as 117 years. We infer evolutionary relationships and estimate divergence times of almost all guenon taxa based on mitochondrial genome sequences. Using this phylogenetic framework, we infer divergence dates and reconstruct ancestral geographic ranges. We conclude that the extraordinary radiation of guenons has been a complex process driven by, among other factors, localized fluctuations of African forest cover. We find incongruences between phylogenetic trees reconstructed from mitochondrial and nuclear DNA sequences, which can be explained by either incomplete lineage sorting or hybridization. Furthermore, having produced the largest mitochondrial DNA data set from museum specimens, we document how NGS technologies can ""unlock"" museum collections, thereby helping to unravel the tree-of-life. (Museum collection; next-generation DNA sequencing; primate radiation; speciation; target capture.)","Having produced the largest mitochondrial DNA data set from museum specimens, this work documents how NGS technologies can “unlock” museum collections, thereby helping to unravel the tree-of-life."
"Cladogenesis and endemism in Tanzanian mole-rats, genus Fukomys: (Rodentia: Bathyergidae): a role for tectonics?","https://scispace.com/paper/cladogenesis-and-endemism-in-tanzanian-mole-rats-genus-3lsn53x6y7","2010","Journal Article","Biological Journal of The Linnean Society","Chris G. Faulkes
Georgies F. Mgode
Steven C. Le Comber
Nigel C. Bennett","10.1111/J.1095-8312.2010.01418.X","","African mole-rats of the family Bathyergidae are subterranean hystricomorph rodents found throughout sub-Saharan Africa, where the distributional ranges of the most speciose taxa are divided by the African Rift Valley. In particular, mole-rats of the genera Heliophobius and Fukomys are distributed widely, and their adaptive radiation appears to have been strongly influenced by the geological process of rifting. As a result, virtually all members of the genus Fukomys occur in locations west of the Rift Valley. However, a small number of isolated populations occur east of the Rift Valley in Tanzania, where Heliophobius is widespread and is the predominant bathyergid rodent. Phylogenetic analysis of mitochondrial cytochrome b sequences of previously unstudied Tanzanian mole-rats (genus Fukomys) and geographically adjacent populations strongly suggests that vicariance in the Western Rift Valley has subdivided populations of mole-rats and, together with climatic changes, played a role in the isolation of extralimital populations of Fukomys in Tanzania. Together with molecular clock-based estimates of divergence times, these results offer strong support for the hypothesis that the observed patterns of cladogenesis are consistent with tectonic activity in the ‘Mbeya triple junction’ and Rungwe volcanic province between Lakes Rukwa and Nyasa. © 2010 The Linnean Society of London, Biological Journal of the Linnean Society, 2010, 100, 337–352.","Phylogenetic analysis of mitochondrial cytochrome b sequences of previously unstudied Tanzanian mole-rats and geographically adjacent populations strongly suggests that vicariance in the Western Rift Valley has subdivided populations of mole- rats and, together with climatic changes, played a role in the isolation of extralimital populations of Fukomys in Tanzania."
"Working at the interface of phylogenetics and population genetics: a biogeographical analysis of Triaenops spp. (Chiroptera: Hipposideridae)","https://scispace.com/paper/working-at-the-interface-of-phylogenetics-and-population-4s41bjvhch","2007","","","BP Antananarivo","","https://scispace.com/pdf/working-at-the-interface-of-phylogenetics-and-population-4s41bjvhch.pdf","New applications of genetic data to questions of historical biogeography have revolutionized our understanding of how organisms have come to occupy their present distributions. Phylogenetic methods in combination with divergence time estimation can reveal biogeographical centres of origin, differentiate between hypotheses of vicariance and dispersal, and reveal the directionality of dispersal events. Despite their power, however, phylogenetic methods can sometimes yield patterns that are compatible with multiple, equally well-supported biogeographical hypotheses. In such cases, additional approaches must be integrated to differentiate among conflicting dispersal hypotheses. Here, we use a synthetic approach that draws upon the analytical strengths of coalescent and population genetic methods to augment phylogenetic analyses in order to assess the biogeographical history of Madagascar’s Triaenops bats (Chiroptera: Hipposideridae). Phylogenetic analyses of mitochondrial DNA sequence data for Malagasy and east African Triaenops reveal a pattern that equally supports two competing hypotheses. While the phylogeny cannot determine whether Africa or Madagascar was the centre of origin for the species investigated, it serves as the essential backbone for the application of coalescent and population genetic methods. From the application of these methods, we conclude that a hypothesis of two independent but unidirectional dispersal events from Africa to Madagascar is best supported by the data.","A synthetic approach that draws upon the analytical strengths of coalescent and population genetic methods to augment phylogenetic analyses in order to assess the biogeographical history of Madagascar’s Triaenops bats concludes that a hypothesis of two independent but unidirectional dispersal events from Africa to Madagascar is best supported by the data."
"Working at the interface of phylogenetics and population genetics: a biogeographical analysis of Triaenops spp. (Chiroptera: Hipposideridae)","https://scispace.com/paper/working-at-the-interface-of-phylogenetics-and-population-1l7fkuuoem","2007","Journal Article","Molecular Ecology","Amy L. Russell
J. Ranivo
J. Ranivo
Eric P. Palkovacs
Steven M. Goodman
Steven M. Goodman
Anne D. Yoder","10.1111/J.1365-294X.2007.03192.X","https://scispace.com/pdf/working-at-the-interface-of-phylogenetics-and-population-1l7fkuuoem.pdf","New applications of genetic data to questions of historical biogeography have revolutionized our understanding of how organisms have come to occupy their present distributions. Phylogenetic methods in combination with divergence time estimation can reveal biogeographical centres of origin, differentiate between hypotheses of vicariance and dispersal, and reveal the directionality of dispersal events. Despite their power, however, phylogenetic methods can sometimes yield patterns that are compatible with multiple, equally well-supported biogeographical hypotheses. In such cases, additional approaches must be integrated to differentiate among conflicting dispersal hypotheses. Here, we use a synthetic approach that draws upon the analytical strengths of coalescent and population genetic methods to augment phylogenetic analyses in order to assess the biogeographical history of Madagascar's Triaenops bats (Chiroptera: Hipposideridae). Phylogenetic analyses of mitochondrial DNA sequence data for Malagasy and east African Triaenops reveal a pattern that equally supports two competing hypotheses. While the phylogeny cannot determine whether Africa or Madagascar was the centre of origin for the species investigated, it serves as the essential backbone for the application of coalescent and population genetic methods. From the application of these methods, we conclude that a hypothesis of two independent but unidirectional dispersal events from Africa to Madagascar is best supported by the data.","A synthetic approach that draws upon the analytical strengths of coalescent and population genetic methods to augment phylogenetic analyses in order to assess the biogeographical history of Madagascar's Triaenops bats concludes that a hypothesis of two independent but unidirectional dispersal events from Africa to Madagascar is best supported by the data."
"Evolutionary Acceleration and Divergence in Procolobus kirkii","https://scispace.com/paper/evolutionary-acceleration-and-divergence-in-procolobus-3jugs7ryte","2008","Journal Article","International Journal of Primatology","Katarzyna Nowak
Andrea Cardini
Sarah Elton","10.1007/S10764-008-9306-1","https://scispace.com/pdf/evolutionary-acceleration-and-divergence-in-procolobus-3jugs7ryte.pdf","We investigated the role of geographical insularity in divergence and speciation of Procolobus kirkii by examining cranial morphology. The sample (n = 369) included museum specimens of Procolobus spp. and recently deceased individuals of P. kirkii from the main island of Zanzibar and 2 smaller islands in the archipelago. Geometric morphometrics evinced pronounced divergence of Procolobus kirkii from mainland Procolobus, including members of P. badius ssp., P. pennantii ssp., P. rufomitratus, P. gordonorum and also representatives of the assemblage of red colobus populations from Central Equatorial Africa. Procolobus kirkii has a small cranium, consistent with the island rule for large mammals, reduced sexual dimorphism consistent with Rensch’s rule, and a distinct cranial form. Analyses of phenotypic variance of Procolobus kirkii gave no evidence for population bottlenecks in the history of the species, but there is a clear indication that the species has experienced accelerated morphological evolution of size, probably as a result of insularity. Their highly distinctive morphology lends weight to the argument that they are a unique insular endemic species in need of active conservation.","There is a clear indication that the species has experienced accelerated morphological evolution of size, probably as a result of insularity, and their highly distinctive morphology lends weight to the argument that they are a unique insular endemic species in need of active conservation."
"The Geographic Apportionment of Mitochondrial Genetic Diversity in East African Chimpanzees, Pan troglodytes schweinfurthii","https://scispace.com/paper/the-geographic-apportionment-of-mitochondrial-genetic-1hh5up9gzu","1997","Journal Article","Molecular Biology and Evolution","Tony L. Goldberg
Maryellen Ruvolo","10.1093/OXFORDJOURNALS.MOLBEV.A025841","","This study is a geographically systematic genetic survey of the easternmost subspecies of chimpanzee, Pan troglodytes schweinfurthii. DNA was noninvasively collected in the form of shed hair from chimpanzees of known origin in Uganda, Rwanda, Tanzania, and Zaire. Two hundred sixty-two DNA sequences from hypervariable region 1 of which of the mitochondrial control region were generated. Eastern chimpanzees display levels of mitochondrial genetic variation which are low and which are similar to levels observed in humans (Homo sapiens). Also like humans, between 80% and 90% of the genetic variability within the eastern chimpanzees is apportioned within populations. Spatial autocorrelation analysis shows that genetic similarity between eastern chimpanzees decreases clinically with distance, in a pattern remarkably similar to one seen for humans separated by equivalent geographic distances. Eastern chimpanzee mismatch distributions (frequency distributions of pairwise genetic differences between individuals) are similar in shape to those for humans, implying similar population histories of recent demographic expansion. The overall pattern of genetic variability in eastern chimpanzees is consistent with the hypothesis that the subject has responded demographically to paleoclimatically driven changes in the distribution of eastern African forests during the recent Pleistocene.","The overall pattern of genetic variability in eastern chimpanzees is consistent with the hypothesis that the subject has responded demographically to paleoclimatically driven changes in the distribution of eastern African forests during the recent Pleistocene."
"Biogeography of East African forest mammals","https://scispace.com/paper/biogeography-of-east-african-forest-mammals-e93m7bl867","1982","Journal Article","Journal of Biogeography","W. A. Rodgers
Charlie Owen
K. M. Homewood","10.2307/2844729","https://www.jstor.org/stable/2844729","This paper analyses the distribution of seventy-three mammal species in seventeen East African forest sites of differing geological history (recent volcanic, ancient block faulted and lowland alluvial). Association analysis and principal coordinate analysis indicate four groupings (West, North, South and Coast) based on species presence. The levels of similarity between these groups are used to test previous ideas on spread of forest mammals through East Africa. The western sites have the highest richness and endemism and represent the main refuge and colonization source. The North group show overall impoverishment, low endemism and high dependence on the western fauna. The South group shows higher endemism; the Coast fauna is the most impoverished, and highly dependent on South group elements. These findings are discussed with respect to current interpretations of bioclimatic events and forest environments in the East African Pleistocene and are used to investigate a specific example concerning the distribution of a recently discovered rare forest primate.","This paper analyses the distribution of seventy-three mammal species in seventeen East African forest sites of differing geological history and indicates four groupings (West, North, South and Coast) based on species presence, which represent the highest richness and endemism and the main refuge and colonization source."
"Phylogeographic Patterns of the Greater Cane Rat (Thryonomys Swinderianus) Populations from Eastern, Western and Southern Africa and Implications for Wildlife Conservation","https://scispace.com/paper/phylogeographic-patterns-of-the-greater-cane-rat-thryonomys-ttasutyawk","2023","Journal Article","Tropical Conservation Science","Shadia I. Kilwanila
C. M. Lyimo
Alfan A. Rija
Rhodes H. Makundi","10.1177/19400829231220287","","Background and aim: African Greater Cane (ACG) rat populations are widely distributed across Africa but the ancestral origin of populations inhabiting different geographical regions is unknown. There is currently no information available on the genetic differentiation of these populations resulting from long-time geographical isolation, environmental and anthropogenic pressures they face in each region. This limits our ability to understand potential speciation processes in AGC and their implications for their conservation and of other small wild mammals exposed to similar ecological conditions in the savannah biomes in Africa. Methods: We analyzed mitochondrial genes targeting the D-loop region of AGC samples from two blocks of the Eastern Arc Mountains in Tanzania (eastern), three agro-ecological zones in Ghana (western) and four sites in South Africa (southern) to characterize the phylogeographical patterns of the species. Results: AGC populations from Tanzania revealed higher haplotype diversity than those from the two other régions. Analysis of variance (AMOVA) revealed higher genetic variations within than between populations in all geographic regions. Demographic history analysis revealed a negative and significant Tajima’s D for a single southern African population as well as close relatedness with the Eastern Africa populations, suggesting a common ancestral origin. Conclusion: This is the first study to compare maternal lineages of AGC populations from eastern, western and southern Africa and provides a basis for future genetic studies of the species, its evolutionary ecology and the conservation of these populations across their range. Conservation implications: Evidence of recent population size expansion underpinned by high genetic diversity observed in the Uluguru urban (Tanzania) Guinea savannah (Ghana) and Kwazulu Natal (South Africa) populations suggest that the AGC populations are not currently threatened, consistent with the current IUCN status. Also, the distinct haplotypes observed in each region suggest that the populations can be managed as meta-populations, thus providing opportunities for potential local game-farming programs.","This is the first study to compare maternal lineages of AGC populations from eastern, western and southern Africa and provides a basis for future genetic studies of the species, its evolutionary ecology and the conservation of these populations across their range."
