"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Relevant Excerpt","Abstract"
"New Dabaga/Ulangambi Forest Reserve Zoological Report","https://scispace.com/paper/2001frontiernewdabagreportzoological-xkavp27p","2001","","Udzungwa Mountains Biodiversity Survey","K Doody
K M Howell
E Fanning","","https://scispace.com/records/2001frontiernewdabagreportzoological-xkavp27p","1. Results:
 During fieldwork in 1999/2000, a total of 86 species have been recorded, including 34 forest dependent species and 12 endemic to the Eastern Arc, Tanzanian coastal forests and Malawi (Appendix 7.7A and Table .7B).

2. Introduction:
 list the Eastern Arc and Coastal Forests of Tanzania as one of the top fifteen areas in the world for reptile endemism. The Eastern Arc has a particularly unique reptilian fauna compared to other African populations.

3. The Eastern Arc, a Comparison:
 However, it should be borne in mind that the Udzungwa Mountains represent the largest mountainous forested area in Tanzania and until the early 1980s was virtually unstudied biologically.","Three reports present management recommendations and the results of forest use, botanical and zoological surveys of New Dabaga/Ulangambi Forest Reserve (NDUFR) in Iringa region, south-central Tanzania. Fieldwork was carried out by Frontier Tanzania as part of its “Udzungwa Mountains Biodiversity Survey.” The findings are intended for use by Danida's MEMA project “Udzungwa Mountains Forest Management and Conservation"" in the preparation of Joint Forest Management Plans. New Dabaga/Ulangambi Forest Reserve is a montane forest fragment of 37km², at altitudes of 1740-2100m. It is set in a human dominated landscape with six villages nearby. Farmland, grassland and plantation forests occur right up to the Forest Reserve boundary. Fieldwork was divided into forest use and botanical surveys from July to September 1999 and zoological surveys from October to November 2000. The following summary provides information on all of these surveys and suggested input to Joint Forest Management plans. Detailed findings of the surveys are presented in separate reports (Frontier Tanzania, 2001a,c&e)."
"Application to the PRIMATE ACTION FUND for the research project: “Identification, distribution, taxonomy, and conservation of three populations of galagos (Primates, Galagidae) in Malawi: Malawi galago (Galagoides nyasae)& Mt. Thyolo galago, Mulanje Mountains and Thyolo Mountains; Kalwe small galago (Galagoides sp. nov. 1), Kalwe Forest Reserve; and the Misuku Hills galago (Galagoides sp.), Misuku Hills.""","https://scispace.com/paper/paf-karlson-fy10-agreement-4frn5wm9","2009","","PRIMATE ACTION FUND","Johan Karlsson","","https://scispace.com/records/paf-karlson-fy10-agreement-4frn5wm9","1. Abstract:
 This study will further underpin a long-term study of Malawi's (and Tanzania's) Galagoides species phylogeny and conservation status that is planned to be undertaken by the Nocturnal Primate Research Group, Oxford Brookes University, starting in 2010.","African nocturnal primates of the family Galagidae (galagos) display species-specific sets of vocalizations that can contain up to 25 structurally distinct calls. This fact has been used to identify populations in the wild and has been especially effective when studying and the small (<200 grams) and elusive members of the Galagoides genera. There are currently 11 species of Galagoides recognized but the taxonomic rank of at least three is uncertain due to lack of behavioral and genetic data. Five Galagoides species can be found in Malawi, where of four are endemic: Malawi galago (Galagoides nyasae), Mt. Thyolo galago (G. sp. nov. 2), Kalwe small galago (Galagoides sp. nov. 1), and the Misuku Hills galago (Galagoides sp.), but their taxonomic rank is highly uncertain or undecided. The current conservation status of these three populations is tentative since the studies that identified them dates back 20 (Kalwe small and Misuku Hills galago) to 120 (Malawi galago) years, and no further field study has been carried out since. In the light of the described data deficiency, this study suggests a survey of the above described Galagoides species' type localities, to record each population's vocal repertoire, map their geographical distribution, local abundance, and establish their basic ecological preferences. The baseline data derived from this study will help to clarify the taxonomic status, the presence and abundance, the ecological requirements, and allow an up-to-date analysis of their conservation status. This study will further underpin a long-term study of Malawi's (and Tanzania's) Galagoides species phylogeny and conservation status that is planned to be undertaken by the Nocturnal Primate Research Group, Oxford Brookes University, starting in 2010."
"Biodiversity Research and Awareness in the Lesser-Known Eastern Arc Mountains Volume I: Mahenge Mountains Ulanga District","https://scispace.com/paper/owen-et-al-mahenge-mountains-ulanga-district-pdf-btt7jj6z","2007","","Frontier Tanzania Forest Research Programme Technical Report 113","Nisha Owen
Victoria Wilkins
Eibleis Fanning
Kim M. Howell","","https://scispace.com/records/owen-et-al-mahenge-mountains-ulanga-district-pdf-btt7jj6z","1. THE EASTERN ARC MOUNTAINS:
 This combination of high endemicity and degree of threat has led to the Eastern Arc Mountains being recognised as one of 25 global Biodiversity Hotspots designated by Conservation International (originally part of the Eastern Arc and Coastal Forests of Tanzania and Kenya hotspot but this was recently split and the Eastern Arc designated as part of the Eastern Afromontane Biodiversity Hotspot; CEPF 2005; .

2. THE EASTERN ARC MOUNTAINS:
 Another 71 species are near endemics, found either in the adjacent montane forests of the Southern Rift (southern Tanzania to Malawi, Mozambique and Zimbabwe) or in the north (from Mt. Hanang north to the Kenyan highlands), or the lowland Coastal Forests.","Funded by the Critical Ecosystem Partnership Fund (CEPF), the Biodiversity Research and Awareness in the lesser-known Eastern Arc Mountains (BREAM) project is an initiative of Frontier Tanzania (a collaboration between the Society for Environmental Exploration and the University of Dar es Salaam); in partnership with the WWF-Tanzania Program Office and the Forestry and Beekeeping Division of the Ministry of Natural Resources and Tourism; in collaboration with Missouri Botanical Gardens, USA; Michele Menegon and Francesco Rovero of the Museo Tridentino Di Scienze Naturali, Trento, Italy; and Andrew Perkin of the Nocturnal Primate Research Group, Oxford Brookes University, UK. The BREAM project aims to increase knowledge and assist in the conservation of the lesser-known Eastern Arc Mountain forests, through biodiversity surveys, human resource-use assessments and community and institutional capacity building and awareness raising."
"Changing places: how the results of new field work in the Rubeho Mountains influence conservation priorities in the Eastern Arc Mountains of Tanzania","https://scispace.com/paper/doggart-et-al-2006-changing-places-how-the-results-of-new-x45qc3z0","2006","","East African Wild Life Society, Afr. J. Ecol.","Nike Doggart
Andrew Perkin
Jacob Kiure
Jon Fjeldså
John Poynton
Neil Burgess","","https://scispace.com/records/doggart-et-al-2006-changing-places-how-the-results-of-new-x45qc3z0","1. Keywords: Eastern Arc Mountains, endemic vertebrates, Rubehos, Tanzania","The Rubeho Mountains are a poorly studied mountain block within the Eastern Arc Mountain range of Tanzania and Kenya. We present the results of field surveys for vertebrates undertaken during the period February 2000 to December 2002. One hundred and twelve man-days of surveys recorded 35 mammal, 107 bird, ten reptile and nine amphibian species, including eleven species endemic and seven near-endemic to the Eastern Arc, with one species new to science. Of these, nine species are regarded as threatened with extinction. The new survey data significantly elevate the biological importance of the Rubehos within the Eastern Arc range. Further analyses highlight how the overall bio-logical ranking of the Eastern Arc mountain blocks is correlated with survey effort. The majority of the forest habitat on the Rubehos is contained in three national (Central Government) Forest Reserves (Mang'alisa, Mafwomero and Ukwiva). Our surveys recorded high levels of disturbance to the forest habitat in all three reserves and we draw attention to the need for additional conservation investment in this area."
"The relevance of data on genetic diversity for the conservation of Afro-montane regions","https://scispace.com/paper/kahindo-et-al-2007-the-relevance-of-data-on-genetic-rb2mto9w","2006","","BIOLOGICAL CONSERVATION","Charles Kahindo
Rauri C.K. Bowie
John M. Bates","10.1016/j.biocon.2006.08.019","https://scispace.com/records/kahindo-et-al-2007-the-relevance-of-data-on-genetic-rb2mto9w","1. 2.:
 The greatest divergences were between the large regional highlands such as the Albertine Rift compared to the Eastern Arc Mountains of Tanzania, but there was also evidence that smaller populations within regions were genetically differentiated from their neighbors (Fig. ). Within the mountain greenbul (A.

2. 2.:
 Their sampling was not large in terms of individuals per site but was substantial in including populations from numerous isolated montane forests of eastern Africa. Their results are striking. Several of the traditional species were comprised of highly divergent lineages in terms of their mitochondrial DNA (Figs. ).

3. 2.:
 tephrolaemus) samples from montane regions that included (north to south), Mount Meru (Kenya), the South Pare Mountains (northern Tanzania), the Uluguru Mountains (Tanzania), the Udzungwa Mountains (Tanzania) and Mt. Rungwe (southern Tanzania) exhibited, with only two exceptions, more than 10% sequence divergence between populations on different mountains.","Molecular data are shedding new light on our understanding of genetic diversity and biological diversity in general. We examine results of recent genetic studies on African birds that document endemic diversity in small, isolated montane forests of Africa. These studies show that levels of genetic differentiation in these isolated montane regions are substantial and indicate little or no gene flow with their closest populations. Although this pattern of locally distributed montane taxa is not something that has gone unnoticed by traditional taxonomists, we argue that many of the small, often outlying areas run the risk of being devalued in conservation planning because these areas generally have comparatively low levels of overall diversity and endemism (especially at the species level). We strongly suspect that other organisms will possess similar patterns of differentiation in Afro-montane regions of Africa and we argue that this information can be effectively brought to bear to highlight the conservation significance of these smaller areas."
"Molecular Phylogeny of East African Dwarf Galagos (Galagidae; Galagoides)","https://scispace.com/paper/karlsson-2012-the-funds-received-by-pci-have-not-yet-been-arxzljb3","2012","","Primate Conservation, Incorporate","Johan Karlsson
Simon K. Bearder","","https://scispace.com/records/karlsson-2012-the-funds-received-by-pci-have-not-yet-been-arxzljb3","1. Abstract:
 We proposed a survey of specific localities in the Biodiversity Hotspots of East Africa, including Eastern Arc Mountains, to collect genetic material from all known and all presumptive dwarf galago species.","We proposed a survey of specific localities in the Biodiversity Hotspots of East Africa, including Eastern Arc Mountains, to collect genetic material from all known and all presumptive dwarf galago species. With a portfolio of newly compiled genetic data combined with described behavioral and morphological data we hope to settle the taxonomic status of dwarf galago populations. Furthermore, we aim to establish a complete record of their molecular phylogenetic relationships. Our findings will identify priority populations for conservation and management plans."
"Targeted vertebrate surveys enhance the faunal importance and improve explanatory models within the Eastern Arc Mountains of Kenya and Tanzania","https://scispace.com/paper/rovero-et-al-2014-targeted-vertebrate-surveys-enhance-the-t9rny7lt","2014","","Diversity and Distributions","Francesco Rovero
Michele Menegon
Jon Fjeldså
Leah Collett
Nike Doggart
Charles Leonard
Guy Norton
Nisha Owen
Andrew Perkin
Daniel Spitale
Antje Ahrends
Neil D. Burgess","10.1111/ddi.12246","https://scispace.com/records/rovero-et-al-2014-targeted-vertebrate-surveys-enhance-the-t9rny7lt","1. Keywords: Africa, conservation planning, hotspot, Tanzania, tropical forests, vertebrates","Aim Detailed knowledge of species distributions, endemism patterns and threats is critical to site prioritization and conservation planning. However, data from biodiversity inventories are still limited, especially for tropical forests, and even well recognized hotspots remain understudied. We provide an exam-ple of how updated knowledge on species occurrence from strategically directed biodiversity surveys can change knowledge on perceived biodiversity impor-tance, and facilitate understanding diversity patterns and the delivery of conser-vation recommendations. Location Eastern Arc Mountains (EAM), Kenya and Tanzania. Methods We surveyed amphibians, reptiles, birds and mammals during 2005-2009, targeting mountain blocks that had been poorly surveyed or unsurveyed by the early Noughties. We combined new and old data to produce a database of species presence by mountain block spanning four decades of research. Spe-cies richness is regressed against survey effort, funding, ecological and human disturbance factors to analyse the best predictors of vertebrate richness across mountain blocks. Similarity among species assemblages among blocks is analysed using dissimilarity analysis. Results New surveys raised the number of endemic and regional endemic ver-tebrates by 24% (from 170 to 211 species), including 27 new species of which 23 are amphibians and reptiles. Vertebrate richness is best explained by forest area, but rainfall is also important, especially for amphibians and reptiles. For-est elevational range is important for mammals and for block-endemic birds. Funding explains 19% of the variation in total species richness, while survey effort generally explains < 10% of variance. Cluster analysis shows that species assemblages are partitioned by geographical proximity among mountain blocks. Main conclusions The biological value of the EAM has been underestimated, and strategic surveys are important even in well-recognized hotspots. The exceptional and global importance of these mountains for endemic vertebrates is highlighted, supporting the development of a network of Nature Reserves and the proposed inclusion within UNESCO's natural World Heritage Sites."
"Targeted vertebrate surveys enhance the faunal importance and improve explanatory models within the Eastern Arc Mountains of Kenya and Tanzania","https://scispace.com/paper/rovero-et-al-2014-targeted-vertebrate-surveys-enhance-the-6ljq4tts","2014","","Diversity and Distributions","Francesco Rovero
Michele Menegon
Jon Fjeldså
Leah Collett
Nike Doggart
Charles Leonard
Guy Norton
Nisha Owen
Andrew Perkin
Daniel Spitale
Antje Ahrends
Neil D. Burgess","10.1111/ddi.12246","https://scispace.com/records/rovero-et-al-2014-targeted-vertebrate-surveys-enhance-the-6ljq4tts","1. Keywords: Africa, conservation planning, hotspot, Tanzania, tropical forests, vertebrates","Aim Detailed knowledge of species distributions, endemism patterns and threats is critical to site prioritization and conservation planning. However, data from biodiversity inventories are still limited, especially for tropical forests, and even well recognized hotspots remain understudied. We provide an exam- ple of how updated knowledge on species occurrence from strategically directed biodiversity surveys can change knowledge on perceived biodiversity impor- tance, and facilitate understanding diversity patterns and the delivery of conser- vation recommendations. Location Eastern Arc Mountains (EAM), Kenya and Tanzania. Methods We surveyed amphibians, reptiles, birds and mammals during 2005- 2009, targeting mountain blocks that had been poorly surveyed or unsurveyed by the early Noughties. We combined new and old data to produce a database of species presence by mountain block spanning four decades of research. Spe- cies richness is regressed against survey effort, funding, ecological and human disturbance factors to analyse the best predictors of vertebrate richness across mountain blocks. Similarity among species assemblages among blocks is analysed using dissimilarity analysis. Results New surveys raised the number of endemic and regional endemic ver- tebrates by 24% (from 170 to 211 species), including 27 new species of which 23 are amphibians and reptiles. Vertebrate richness is best explained by forest area, but rainfall is also important, especially for amphibians and reptiles. For- est elevational range is important for mammals and for block-endemic birds. Funding explains 19% of the variation in total species richness, while survey effort generally explains < 10% of variance. Cluster analysis shows that species assemblages are partitioned by geographical proximity among mountain blocks. Main conclusions The biological value of the EAM has been underestimated, and strategic surveys are important even in well-recognized hotspots. The exceptional and global importance of these mountains for endemic vertebrates is highlighted, supporting the development of a network of Nature Reserves and the proposed inclusion within UNESCO's natural World Heritage Sites."
"Molecular phylogeny of East African dwarf galagos (Galagoides spp.)","https://scispace.com/paper/rwpgrantapplication-j-karlsson-2011-47gf2wi3","2011","","","Johan Karlsson","","https://scispace.com/records/rwpgrantapplication-j-karlsson-2011-47gf2wi3","1. Objective:
 We therefore suggest a survey of specific localities in the Eastern Afromountain Biodiversity Hotspots of Tanzania, Kenya and Malawi to collect genetic material from all known and all presumptive dwarf galago species (table 1; see table 2 for timeline for fieldwork).","Non-human primate species belong to a group of generally well studied mammals. One of the more pertinent exceptions is the rarely seen but often heard African nocturnal primate, the dwarf galago (genus Galagoides). As with many nocturnal animals, dwarf galagos have a cryptic morphology that confounds full understanding of their true species diversity. To fully quantify the extent of the taxonomic variety of the genus, it is necessary to conduct an assessment of the genetic diversity in an evolutionary perspective, i.e. create a genetically based phylogeny. However, current records of dwarf galago DNA are very patchy and are mostly derived from captive populations, leaving incomplete phylogenetic understanding. Differences between species are often hard to discern, especially when it comes to cryptic species such as dwarf galagos. Morphology and behavior cannot always be used to differentiate between species and cannot, with any high accuracy, reveal ancestral relationships between species. We therefore suggest a survey of specific localities in the Eastern Afromountain Biodiversity Hotspots of Tanzania, Kenya and Malawi to collect genetic material from all known and all presumptive dwarf galago species (table 1; see table 2 for timeline for fieldwork). The intent is to construct the most comprehensive phylogeny made to date over the genus Galagoides derived from genetic markers. We believe the results from this study will prove pivotal for future research and conservation prioritizing of dwarf galagos."
"Hotspots and the conservation of evolutionary history","https://scispace.com/paper/sechrest-et-al-2002-hotspots-and-the-conservation-of-e4tl4rqc","2002","","Proceedings of the National Academy of Sciences of the United States of America","Wes Sechrest
Thomas M. Brooks
Gustavo A. B. da Fonseca
William R. Konstant
Russell A. Mittermeier
Andy Purvis
Anthony B. Rylands
John L. Gittleman","10.1073/pnas.251680798","https://scispace.com/records/sechrest-et-al-2002-hotspots-and-the-conservation-of-e4tl4rqc","1. Results and Discussion:
 The majority of the species most likely to become extinct are endemic to the hotspots: 77% of threatened primates and 60% of threatened carnivores.

2. Abstract:
 We used supertrees for carnivores and primates to estimate that nearly 70% of the total amount of evolutionary history represented in these groups is found in 25 biodiversity hotspots.","Species diversity is unevenly distributed across the globe, with terrestrial diversity concentrated in a few restricted biodiversity hotspots. These areas are associated with high losses of primary vegetation and increased human population density, resulting in growing numbers of threatened species. We show that conserva- tion of these hotspots is critical because they harbor even greater amounts of evolutionary history than expected by species numbers alone. We used supertrees for carnivores and primates to estimate that nearly 70% of the total amount of evolutionary history represented in these groups is found in 25 biodiversity hotspots."
