"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Biodiversity patterns and conservation of the coastal forests of Eastern Africa","https://scispace.com/paper/biodiversity-patterns-and-conservation-of-the-coastal-32y68k25y7","2017","Dissertation","","Christopher D. Barratt","10.5451/UNIBAS-006724218","","The earth is in the midst of a sixth major extinction crisis with biodiversity highly threatened by climate change at global scales. Biodiversity is crucial to humans due to the ecosystem functioning and services it provides, and therefore the conservation of biodiversity is paramount to human prosperity in in the future. This PhD thesis uses amphibians to examine biodiversity patterns across the Coastal Forests of Eastern Africa (CFEA), a global biodiversity hotspot. The CFEA comprises of a network of tiny fragmented forest patches thought to be the remnants of a once widespread tropical forest that spanned across tropical Africa from West to East prior to major tectonic activity in the Miocene. The gradual aridification of the African continent since then, combined with significant climate and sea level oscillations during the Pliocene and Pleistocene contributed to the natural fragmentation of the CFEA, but human impacts have severely accelerated the pace of forest loss. The work in this thesis integrates field work, taxonomy, morphology, molecular techniques and spatial data to measure biodiversity across the CFEA, explain its distribution and provide a conceptual framework in which this data can be usefully applied for future conservation efforts. A broad scale DNA barcoding project forms the basis of all work in the thesis, assimilating museum specimens and archived spatial records with newly collected data from recent fieldwork to create the most thorough inventory of the CFEA amphibians currently known. Chapter 1 focuses on the use of Next Generation Sequencing (NGS) data for five widespread species clades to estimate phylogeny and population structure, genetic distances between populations, and explain these patterns using long-term environmental data. Chapter 2 maps the spatial distribution of evolutionary history measured from phylogenetic branch lengths for multiple intraspecific lineages within species, highlighting places which appear to be refugia and examining their environmental correlates and conservation. Chapter 3 uses close to the full assemblage of Tanzania and Kenya (55 species) to categorize the types of endemism present, distinguishing areas that are ‘museums’ supporting ancient diversity (paleo-endemism) from ‘cradles’ that support recently evolved diversity (neo-endemism). Chapter 4 combines morphological, genetic and spatial data to describe a new endemic species of treefrog, Hyperolius ruvuensis, from a highly threatened reserve in coastal Tanzania. A synthesis chapter summarises the work in the thesis and outlines new directions for CFEA conservation.","In this paper, the authors use amphibians to examine biodiversity patterns across the Coastal Forests of Eastern Africa (CFEA), a global biodiversity hotspot, and explain its distribution and provide a conceptual framework in which this data can be usefully applied for future conservation efforts."
"New perspectives on the origin and diversification of Africa’s forest avifauna","https://scispace.com/paper/new-perspectives-on-the-origin-and-diversification-of-africa-4v2nn3jgu2","2008","Journal Article","African Journal of Ecology","Jon Fjeldså
Rauri C. K. Bowie","10.1111/J.1365-2028.2008.00992.X","https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1365-2028.2008.00992.x","The use of DNA sequence data in systematic studies has brought about a revolution in our understanding of avian relationships and when combined with digitized distributional data, has facilitated new interpretations about the origins of diverse clades of the African avifauna including its diversification up through the Tertiary until the present. Here we review recent studies with special reference to Africa’s forest avifauna and specifically comment on the putative origins of ‘hotspots’ of endemism in the Eastern Arc Mountains of Tanzania and in the Cape Region of South Africa. Intriguingly, both these areas appear to have retained populations of relict taxa since the mid-tertiary thermal optimum and at the same time have been centres of recent species differentiation.

Resume

L’utilisation des donnees portant sur la sequence ADN dans les etudes systematiques represente une revolution dans notre facon de comprendre les relations entre les oiseaux et, combinee avec les donnees numerisees sur la distribution, elle facilite de nouvelles interpretations concernant les origines de differents clades de l’avifaune africaine, y compris sa diversification tout au long du Tertiaire et jusqu’a nos jours. Nous passons ici en revue des etudes recentes qui se referent particulierement a l’avifaune forestiere africaine, avec un commentaire special sur les origines putatives des hauts lieux d’endemisme dans les montagnes de l’Eastern Arc tanzanien et dans la region du Cap, en Afrique du Sud. Curieusement, ces deux endroits semblent avoir conserve des populations de taxons residuels depuis l’optimum thermique du milieu du Tertiaire, tout en etant aussi au centre de recentes differenciations entre especes.","The use of DNA sequence data in systematic studies has brought about a revolution in our understanding of avian relationships and when combined with digitized distributional data, has facilitated new interpretations about the origins of diverse clades of the African avifauna including its diversification up through the Tertiary until the present as discussed by the authors."
"The Taita Hills Forest Remnants: A Disappearing World Heritage","https://scispace.com/paper/the-taita-hills-forest-remnants-a-disappearing-world-bb1w4eq9n4mj","","","","L Rogo
N Oguge","10.1579/0044-7447-29.8.522","","The Taita Hills forest complex located in the southeast of Kenya (03°20'S, 38° 15'E) form the northernmost part of the Eastern Arc Mountains and, together with Mts Sagalla and Kisagau are the sole representative of this geological formation within Kenya. Other Eastern Arc Mountains south of the Taita Hills include the Pare, Usambara, Uluguru, Nguru, Rubeho (Usagara), Udzungwa, and Mahenge mountains all in Tanzania. The Eastern Arc are old crystalline block-faulted mountains with faulting dating from 290– 180 Myr BP (million years before present). The age and isolation of the mountains are reflected in the unique nature of their flora and fauna, characterized by a high level of species and generic endemism unprecedented within the region. Of the ca 20 000 Eastern Arc plant species 25–30% are endemic (1). These species also show high levels of endemism with the East African coastal forests. Together they are recognized as one of the world’s top 25 biodiversity ‘hotspots’. They deserve protection because of their uniqueness and their value as in situ biological gene banks (2). A conservation-related intervention in the Taita Hills is urgent because only a small area of the forest remains (3). Species level endemism recorded in the area includes 13 plants, 3 birds, 1 snake, 3 frogs, 1 monkey, and 3 butterflies (2–5). The Taita Hills also form an important local catchment especially for the Voi river. Forests protect soil erosion on the steep slopes and tree removal will result in loss of soil on these hills. Phytogeographically, all the forests are regarded as GuineoCongolian and have strong affinities with west and central Africa. The strong affinities of the flora to the Guineo-Congolian region, combined with a high degree of endemism, suggest that the Eastern Arc moist forests are best classified as an eastern outlier of the more extensive GuineoCongolian forests (6). In a previous survey, forests of the Taita Hills consisted of 45 forest fragments totalling 8760 ha (5). Some of these have been completely felled, and today there are only 11 remaining, i.e. Fururu, Chawia, Vuria, Mbololo, Ngerenyi, Ngangao, Iyale, Macha, Mwachora, Ronge, and Sagalla extant remnants, varying in size from 1 to 220 ha, and covering a total of less than 400 ha (3). Most of the forest remnants except Mbololo forest are now too small to be able to maintain an undisturbed core area. The high endemism combined with small population sizes of different organisms indicates a very high incidence of species that are threatened with extinction. For example, Wass (5) reported that 16 species of plants and 3 of birds are known to be threatened in the Taita Hills and 14 birds have also been listed on the regional Red Data list (7, 8). The altitudinal ranges of the remaining forest remnants vary from 1200 to 2200 m, while the surrounding plains have an altitude of 600–700 m a.s.l. In addition, past management regimes of different forest remnants have been very diversified in terms of the tree types used in the afforestation of logged areas. Afforestation of the different forest remnants has been carried out with either cypress, pine, eucalyptus or a mixture of 2 or 3 of these exotic species. Variations between the forest remnants are also displayed in the forest structure, level of disturbance, and matrices surrounding the different forest remnants. The Taita Hills has remained a nonforest reserve, held in trust for the local people by the Taita Hills County Council with the intention to maintain the area as a forest reserve under the Forestry Department. In 1973, the County Council of Taita Taveta placed the Taita Hills under the jurisdiction of the Forest Department, the intention being to make the area a protected reserve (2), but this goal has not been implemented to date.","The Taita Hills Forest Remnants in Kenya are a disappearing World Heritage site, with only 11 remaining forest fragments covering less than 400 ha, threatened by extinction due to high endemism, small population sizes, and human activities."
"The Taita Hills Forest Remnants: A Disappearing World Heritage","https://scispace.com/paper/the-taita-hills-forest-remnants-a-disappearing-world-2otb0oz5gd","2000","Journal Article","AMBIO: A Journal of the Human Environment","Lucie M. Rogo
Nicholas Oguge","10.1639/0044-7447(2000)029[0522:TTHFRA]2.0.CO;2","https://bioone.org/journals/ambio-a-journal-of-the-human-environment/volume-29/issue-8/0044-7447-29.8.522/The-Taita-Hills-Forest-Remnants-A-Disappearing-World-Heritage/10.1579/0044-7447-29.8.522.pdf","The Taita Hills forest complex located in the southeast of Kenya (03°20'S, 38° 15'E) form the northernmost part of the Eastern Arc Mountains and, together with Mts Sagalla and Kisagau are the sole representative of this geological formation within Kenya. Other Eastern Arc Mountains south of the Taita Hills include the Pare, Usambara, Uluguru, Nguru, Rubeho (Usagara), Udzungwa, and Mahenge mountains all in Tanzania. The Eastern Arc are old crystalline block-faulted mountains with faulting dating from 290– 180 Myr BP (million years before present). The age and isolation of the mountains are reflected in the unique nature of their flora and fauna, characterized by a high level of species and generic endemism unprecedented within the region. Of the ca 20 000 Eastern Arc plant species 25–30% are endemic (1). These species also show high levels of endemism with the East African coastal forests. Together they are recognized as one of the world’s top 25 biodiversity ‘hotspots’. They deserve protection because of their uniqueness and their value as in situ biological gene banks (2). A conservation-related intervention in the Taita Hills is urgent because only a small area of the forest remains (3). Species level endemism recorded in the area includes 13 plants, 3 birds, 1 snake, 3 frogs, 1 monkey, and 3 butterflies (2–5). The Taita Hills also form an important local catchment especially for the Voi river. Forests protect soil erosion on the steep slopes and tree removal will result in loss of soil on these hills. Phytogeographically, all the forests are regarded as GuineoCongolian and have strong affinities with west and central Africa. The strong affinities of the flora to the Guineo-Congolian region, combined with a high degree of endemism, suggest that the Eastern Arc moist forests are best classified as an eastern outlier of the more extensive GuineoCongolian forests (6). In a previous survey, forests of the Taita Hills consisted of 45 forest fragments totalling 8760 ha (5). Some of these have been completely felled, and today there are only 11 remaining, i.e. Fururu, Chawia, Vuria, Mbololo, Ngerenyi, Ngangao, Iyale, Macha, Mwachora, Ronge, and Sagalla extant remnants, varying in size from 1 to 220 ha, and covering a total of less than 400 ha (3). Most of the forest remnants except Mbololo forest are now too small to be able to maintain an undisturbed core area. The high endemism combined with small population sizes of different organisms indicates a very high incidence of species that are threatened with extinction. For example, Wass (5) reported that 16 species of plants and 3 of birds are known to be threatened in the Taita Hills and 14 birds have also been listed on the regional Red Data list (7, 8). The altitudinal ranges of the remaining forest remnants vary from 1200 to 2200 m, while the surrounding plains have an altitude of 600–700 m a.s.l. In addition, past management regimes of different forest remnants have been very diversified in terms of the tree types used in the afforestation of logged areas. Afforestation of the different forest remnants has been carried out with either cypress, pine, eucalyptus or a mixture of 2 or 3 of these exotic species. Variations between the forest remnants are also displayed in the forest structure, level of disturbance, and matrices surrounding the different forest remnants. The Taita Hills has remained a nonforest reserve, held in trust for the local people by the Taita Hills County Council with the intention to maintain the area as a forest reserve under the Forestry Department. In 1973, the County Council of Taita Taveta placed the Taita Hills under the jurisdiction of the Forest Department, the intention being to make the area a protected reserve (2), but this goal has not been implemented to date.",""
"Genetic Divergence During Long-term Isolation in Highly Diverse Populations of Tropical Trees Across the Eastern Arc Mountains of Tanzania","https://scispace.com/paper/genetic-divergence-during-long-term-isolation-in-highly-3mywl1xumi","2014","Journal Article","Biotropica","Alistair S. Jump
Martin Carr
Antje Ahrends
Rob Marchant","10.1111/BTP.12139","https://scispace.com/pdf/genetic-divergence-during-long-term-isolation-in-highly-3mywl1xumi.pdf","The Eastern Arc Mountains are believed to support some of the oldest tropical forest in the world The current distribution of this forest is highly fragmented due to a combination of long-term effects of past changes in global climate and more recent deforestation We sought to explore the hypothesized antiquity and long-term isolation of the Eastern Arc montane forests based on an assessment of the geographical distribution and interspecies similarity of chloroplast DNA sequence variation in five forest trees Data were used to investigate regional patterns of diversity and population structure based on intraspecific phylogenies, and results were interpreted against hypotheses on ecosystem age and connectivity Regional diversity was high, with up to 22 chloroplast DNA haplotypes being recorded within a species across the sampled populations Geographical concordance of genetic and geographic structure was weak to absent in all species and there was little similarity of genetic structure between species Haplotype sharing between mountain blocks was extremely limited The generally weak phylogeographical structure, in conjunction with high regional diversity and genetic uniqueness of individual mountain forests does not support the assumption of widespread genetic connectivity of the mountain forests, indicating instead a pattern of past isolation and ongoing diversification Our findings substantially add to understanding patterns of diversity in this region and lend weight to calls to use more sophisticated biodiversity assessments when setting regional conservation and research funding priorities","The generally weak phylogeographical structure, in conjunction with high regional diversity and genetic uniqueness of individual mountain forests does not support the assumption of widespread genetic connectivity of the mountain forests, indicating instead a pattern of past isolation and ongoing diversification."
"Faunal Importance of the Eastern Arc Mountains of Kenya and Tanzania","https://scispace.com/paper/faunal-importance-of-the-eastern-arc-mountains-of-kenya-and-20ffvqp7j2","1998","Journal Article","Journal of East African Natural History","Neil Burgess
Jon Fjeldså
R. Botterweg","10.2982/0012-8317(1998)87[37:FIOTEA]2.0.CO;2","https://bioone.org/journals/Journal-of-East-African-Natural-History/volume-87/issue-1/0012-8317(1998)87[37:FIOTEA]2.0.CO;2/Faunal-Importance-of-the-Eastern-Arc-Mountains-of-Kenya-and/10.2982/0012-8317(1998)87[37:FIOTEA]2.0.CO;2.pdf","Published and unpublished data are used to assess the faunal (animal) values of the Eastern Arc Mountains in terms of the numbers of endemic species, and number of species shared with the adjacent lowland Coastal Forests and with the Tanganyika-Nyasa Mountain Forest Group. Emphasis is placed on vertebrates, although some data for invertebrate groups are also provided. At least 74 vertebrate species are strictly endemic to the Eastern Arc Mountains, split as follows: birds 10 species, mammals 11 species, reptiles 23 species and amphibians 30 species. A further 40 species are near-endemics, but range slightly more widely than the strict definition of the Arc. Eastern Arc Mountain blocks that possess endemic vertebrates are the Taita Hills (two species), the East and West Usambaras (12 species), the Ngurus (one species), the Ulugurus (13 species) and eastern Udzungwas (13 species). A minimum estimate of 265 invertebrate species confined to single Eastern Arc Mountain blocks was obtained, although in...","Almost all endemic species are closed-forest specialists, although there are Eastern Arc endemic birds and butterflies confined to montane grasslands and heathlands, which are likely causes of these remarkable affinities."
"Amphibian Diversity in East African Biodiversity Hotspots: Altitudinal and latitudinal Patterns","https://scispace.com/paper/amphibian-diversity-in-east-african-biodiversity-hotspots-5dhl16rgrs","2007","Journal Article","Biodiversity and Conservation","John C. Poynton
Simon P. Loader
Emma Sherratt
Barry T. Clarke","10.1007/S10531-006-9074-1","","The Eastern Arc mountain chain and adjoining coastal forests of Tanzania and Kenya have been listed as world biodiversity hotspots. We report on an ongoing attempt to estimate amphibian diversity on the three best studied mountains of the Eastern Arc, the East Usambara, Uluguru and Udzungwa mountains of Tanzania, complemented by an estimate of diversity on the adjoining coastal lowland. This proves to be a complex task, which introduces a note of caution into evaluating global biodiversity estimates. Most amphibian species in eastern Tanzania occur on the coastal lowlands and are widely distributed, extending at least north or south of Tanzania and, to a variable extent, westwards to the elevated interior. Diversity patterns along the length of the lowlands are complex, with the presence of a Sahelian element in the extreme north. On the three Eastern Arc mountains studied, species turnover associated with rising altitude is greater than turnover associated with latitudinal distance between the mountain blocks, leading to greater altitudinal than latitudinal diversity in this equatorial region. A long-standing divergence is indicated between montane and lowland endemics. Although forest-associated species are not the largest contributor to the eastern Tanzanian total species diversity (some 48%), the uniqueness of these species both in lowland and montane forests, combined with their evident vulnerability to disturbance, makes them a subject for particular conservation concern, and justifies hotspot status for both montane and lowland forests.","In this paper, an ongoing attempt to estimate amphibian diversity on the three best studied mountains of the Eastern Arc, the East Usambara, Uluguru and Udzungwa mountains of Tanzania, complemented by an estimate of diversity on adjoining coastal lowland."
"Forest History in East Africa's Eastern Arc Mountains: Biological Science and the Uses of History","https://scispace.com/paper/forest-history-in-east-africa-s-eastern-arc-mountains-790ql5xm19","2010","Journal Article","BioScience","Christopher A. Conte","10.1525/BIO.2010.60.4.9","https://www.jstor.org/stable/10.1525/bio.2010.60.4.9","In this article, I argue that conservation science in its role of advocate for the natural world could profitably draw from site-specific histories that integrate human and natural histories. Both fields analyze the dynamic interaction of structure and process. In East Africa's Eastern Arc Mountains, where forests contain high levels of species endemism and biological diversity, the prevailing historical paradigm from conservation science represents today's forests as surviving fragments of much larger forests. This view builds upon a century-long tradition of scientific scholarship that has developed theories for the evolution of Eastern Arc forests that encompass geological time scales. However, the relatively brief, millennialscale land-use history of the mountains, insofar as it is currently understood, suggests that human manipulation of forest biota involved periods of deforestation and regeneration, as well as the introduction of exotic plants.","In this paper, the authors argue that conservation science in its role of advocate for the natural world could profitably draw from site-specific histories that integrate human and natural histories in East Africa's Eastern Arc Mountains."
"The linyphiid fauna of Eastern Africa (Araneae, Linyphiidae) - distribution patterns, diversity and endemism","https://scispace.com/paper/the-linyphiid-fauna-of-eastern-africa-araneae-linyphiidae-2zcl66vhvg","1992","Journal Article","Biological Journal of The Linnean Society","Nikolaj Scharff","10.1111/J.1095-8312.1992.TB00635.X","","Distributions, endemism and diversity among East African linyphiids are analysed and discussed in relation to other forest organisms and the environmental history of eastern African. A total of 231 species are reported from eastern Africa, of which 14 are confined to the Afroalpine region and 114 species to moist forests. Only 12 of the latter are widely distributed. The rest are only known from one or two localities. Information on habitats and distributions of all species is tabulated. Few species are shared between East African mountains and there are no detectable gradients of species diversity between mountains. There is, however, a gradient of decreasing species diversity from high latitudes to the Equator. Vicariance patterns are demonstrated for Elgonia, Ophrynia and Callitrichia in the Eastern Arc Mountains, Tanzania—areas that also hold the highest degree of endemism (> 80% on individual mountains) among linyphiids. The many endemic species on nearby mountains suggest that intermontane dispersal (ballooning) is rare or non-existent. There is no evidence for a distinction between highland and lowland linyphiid faunas, but altitudinal segregation of single species is demonstrated. The question of the reality of highland and lowland faunas cannot be solved by studying the altitudinal distribution of single species. Phylogenetic relationships must be taken into consideration to determine where sister-groups/species are located (lowland or highland).","There is no evidence for a distinction between highland and lowland linyphiid faunas, but altitudinal segregation of single species is demonstrated, suggesting that intermontane dispersal (ballooning) is rare or non-existent."
"Environmental correlates of phylogenetic endemism in amphibians and the conservation of refugia in the Coastal Forests of Eastern Africa","https://scispace.com/paper/environmental-correlates-of-phylogenetic-endemism-in-4p2lwvf1cq","2017","Journal Article","Diversity and Distributions","Christopher D. Barratt
Christopher D. Barratt
Beryl A. Bwong
Renske E. Onstein
Dan F. Rosauer
Michele Menegon
Nike Doggart
Peter Nagel
W. Daniel Kissling
Simon P. Loader
Simon P. Loader
Simon P. Loader","10.1111/DDI.12582","","Aims
To quantify the spatial distribution of amphibian phylogenetic endemism (PE), an indicator of potential refugia, to test PE for correlations with current and historical environmental predictors, and to evaluate the effectiveness of current protected areas at conserving evolutionary history

Location
Coastal Forests of Eastern Africa (CFEA) and the adjacent low-elevation Eastern Afromontane (EA)

Methods
We integrated new and existing spatial and phylogenetic data to map PE for almost the full amphibian assemblage (41 of 55 species), including 35 intraspecific lineages from several species and complexes showing high phylogeographic structure Using spatial and non-spatial regressive models, we tested whether PE can be predicted by measures of Quaternary climate change, forest stability, topographic heterogeneity and current climate PE results were intersected with the protected area network to evaluate current conservation effectiveness

Results
We detect refugia in Tanzania and coastal Kenya previously identified as CFEA centres of endemism but also new areas (lowland Tanga region and Pangani river, Zaraninge forest, Mafia island, Matumbi hills) Results show that refugia for amphibians (high PE) are located in areas with long-term Quaternary climate stability and benign current climate (high precipitation of driest quarter, high annual precipitation), with climatically unstable areas demonstrating low PE Conservation analyses revealed that ten PE hotspots account for over 25% of the total PE, but only small parts of these areas are under conservation protection

Main Conclusions
Utilizing cryptic diversity from novel phylogeographic data and distribution modelling improves our understanding of endemism patterns, with climate stability being strongly correlated with the distribution of PE Our analyses point towards high PE areas being refugia, which require an urgent need to consolidate protected areas within centres of endemism in this highly threatened biodiversity hotspot","In this article, the spatial distribution of amphibian phylogenetic endemism (PE), an indicator of potential refugia, was quantified to evaluate the effectiveness of current protected areas at conserving evolutionary history."
"Biogeography and ecology of the rain forests of eastern Africa: Eastern Arc moist forest flora","https://scispace.com/paper/biogeography-and-ecology-of-the-rain-forests-of-eastern-4qvxy1lxia","1993","Book Chapter","","J.C. Lovett","10.1017/CBO9780511895692.004","","Introduction In his classic paper on the vegetation of what is now Tanzania, the geographer Clement Gillman (1949) recognised the importance of the disjunct arc of mountains in the east of the country as condensers of moisture brought inland from the Indian Ocean. At this they are remarkably efficient: on the eastern side of the mountains rainfall can be well over 2000 mm per year; yet in the rain shadow only a few tens of kilometres to the west, it can be below 500 mm per year. In his list of Indian Ocean condensers, Gillman included the northern volcanic mountains of Meru and Kilimanjaro, and then ran the arc southwards along the disjunct crystalline block-faulted mountains to the Kipengere range above Lake Nyasa. Here he pointed out that high rainfall in the great amphitheatre of volcanic and crystalline mountains surrounding the northern end of Lake Nyasa was largely attributable to convection from the lake surface. The volcanoes of Meru and Kilimanjaro are geologically recent, having been formed within the last million years. However, the crystalline block-faulted mountains of the Eastern Arc are very old, with initiation of faulting dating from 290–180 Myr BP (million years before present) and reactivation of the faults creating the modern mountains during the last 7 Myr BP (Griffiths, Chapter 2). Indications are that the Indian Ocean climate was comparatively stable during Pleistocene climatic fluctuations (Lovett, Chapter 3).","Gillman as discussed by the authors pointed out that high rainfall in the great amphitheatre of volcanic and crystalline mountains surrounding the northern end of Lake Nyasa was largely attributable to convection from the lake surface."
"Small Mammals of the Eastern Arc Mountains, Tanzania","https://scispace.com/paper/small-mammals-of-the-eastern-arc-mountains-tanzania-18f5q81qhy","1998","Journal Article","Journal of East African Natural History","William T. Stanley
Philip M. Kihaule
Kim M. Howell
Rainer Hutterer","10.2982/0012-8317(1998)87[91:SMOTEA]2.0.CO;2","https://bioone.org/journals/Journal-of-East-African-Natural-History/volume-87/issue-1/0012-8317(1998)87[91:SMOTEA]2.0.CO;2/Small-Mammals-of-the-Eastern-Arc-Mountains-Tanzania/10.2982/0012-8317(1998)87[91:SMOTEA]2.0.CO;2.pdf","The Eastern Arc Mountains (EAM) contain some of the most biologically diverse and endemic-rich montane ecosystems in all of Africa. Because of the staggering degree of biodiversity, how little we know about the biota of the EAM and the rapid degradation of the remaining montane forests of these mountains, we are studying the natural history and biogeography of the small mammals (shrews and rodents) of this archipelago. We are also interested in specific questions such as the effects of forest fragmentation on and elevational distribution of EAM small mammals. To date we have surveyed the South Pare, East Usambara, West Usambara, Nguru, Uluguru and Udzungwa Mountains. We have documented a rodent fauna that is widespread across the archipelago, although restricted to montane and submontane habitats. Shrew species are much more patchy in distribution with each EAM or subset of mountains holding at least one seemingly endemic species, suggesting that speciation has contributed to the current pattern ...","The Eastern Arc Mountains (EAM) contain some of the most biologically diverse and endemic-rich montane ecosystems in all of Africa as mentioned in this paper, and the authors of this paper are interested in specific questions such as the effects of forest fragmentation on and elevational distribution of EAM small mammals."
"A Chain of Butterflies—Butterfly Endemism in Africa’s Eastern Mountains","https://scispace.com/paper/a-chain-of-butterflies-butterfly-endemism-in-africas-eastern-a6z4q2xq9kxc","2025","Journal Article","Metamorphosis","T. Colin E. Congdon
Steve Collins
Alan Gardiner
Julian Bayliss","10.4314/met.v36i1.11","","Moreau’s Tanganyika-Nyasa Montane Chain is a series of mountain ranges running from south-eastern Kenya, south and west through Tanzania, and thence southwards through Malawi and extreme north-western Zambia to Mulanje Mountain in southern Malawi. These mountain ranges are the links in Moreau’s Tanganyika-Nyasa Montane Chain (the Chain). This is examined in terms of a series of butterfly Centres of Endemism. Butterflies endemic to the Chain are listed and distributions within it are examined. Neighbouring butterfly Centres of Endemism are used as counterfactuals to test the validity of the Chain, and butterflies endemic to these centres are also listed. The southernmost mountains of the Chain are found to belong to the South East Africa Montane Archipelago ecoregion, while the more northerly part of the Chain, from the Taita Hills in Kenya to the Nyika Plateau west of Lake Malawi, is found to be divide naturally into two overlapping Centres of Endemism, separated by altitude: the Eastern Arc Mountains of southern Kenya and Tanzania, and the ‘Tanzania – Malawi Highlands’; the former is already known but the latter we now identify as a new butterfly Centre of Endemism. Connecting the links in the Chain is shared butterfly endemism between the individual mountain blocks, enabling the identification and delineation of Centres of Endemism. The important endemic butterfly fauna of the adjoining Zanzibar – Inhambane Coastal Forest Mosaic, the Eastern Africa Coastal Zone, is separated from that of the montane highlands inland, and is discussed. This study shows that few otherwise locally endemic species have distributions which transgress from neighbouring Centres of Endemism into the Chain or vice versa. Conservation issues are considered. ",""
"Phylogeny, phylogeography, and geographic variation of Sylvisorex howelli (Soricidae), an endemic shrew of the Eastern Arc Mountains, Tanzania","https://scispace.com/paper/phylogeny-phylogeography-and-geographic-variation-of-1tx2ynukhv","2005","Journal Article","Journal of Zoology","William T. Stanley
Link E. Olson","10.1017/S0952836905007016","","The Eastern Arc Mountains of eastern Africa are notable for the high levels of endemism exhibited by various forest-dwelling organisms of this ancient montane archipelago. There has been virtually no assessment of the variation among populations of small mammal species living on these unique mountains, but recent faunal surveys have produced sufficient material to initiate such studies. Cranial morphometric and DNA sequence data were examined from six populations of Sylvisorex howelli Jenkins, 1984, an endemic shrew found in several different massifs of the Eastern Arc Mountains, to assess variation across the archipelago in the context of various hypotheses of historical biogeography. Twenty-two cranial measurements were analysed using principal components analysis. Age classes (based on tooth wear) and sex had little effect on the variation exhibited by the variables studied. Overall, specimens of S. howelli from the East Usambara Mountains are smaller than specimens from other known populations. The mitochondrial ND2 and 12S rRNA genes from representatives of each montane population of S. howelli in addition to several crocidurine taxa from eastern Africa and three soricine outgroup species were sequenced to assess phylogenetic relationships among these taxa. Neither maximum likelihood, maximum parsimony, nor Bayesian analyses support monophyly of the genus Sylvisorex, but S. howelli populations were consistently recovered as a well-supported clade. Over 40 individuals of S. howelli from six disjunct montane ranges, comprising the entire known distribution of the species, were sequenced for 504 base pairs of ND2 to investigate phylogeographic patterns. Phylogenetic analysis recovered six reciprocally monophyletic haplotype clades grouped by locality. Branch lengths are consistent with relatively long periods of isolation among populations from the Uluguru, Ukaguru, Nguru, Nguu, East Usambara and West Usambara Mountains, with low levels of diversity observed within each population. These results are interpreted within the historical context of the Eastern Arc Mountains.","Neither maximum likelihood, maximum parsimony, nor Bayesian analyses support monophyly of the genus Sylvisorex, but S. howelli populations were consistently recovered as a well-supported clade, and specimens from the East Usambara Mountains are smaller than specimens from other known populations."
"Biogeography of East African forest mammals","https://scispace.com/paper/biogeography-of-east-african-forest-mammals-e93m7bl867","1982","Journal Article","Journal of Biogeography","W. A. Rodgers
Charlie Owen
K. M. Homewood","10.2307/2844729","https://www.jstor.org/stable/2844729","This paper analyses the distribution of seventy-three mammal species in seventeen East African forest sites of differing geological history (recent volcanic, ancient block faulted and lowland alluvial). Association analysis and principal coordinate analysis indicate four groupings (West, North, South and Coast) based on species presence. The levels of similarity between these groups are used to test previous ideas on spread of forest mammals through East Africa. The western sites have the highest richness and endemism and represent the main refuge and colonization source. The North group show overall impoverishment, low endemism and high dependence on the western fauna. The South group shows higher endemism; the Coast fauna is the most impoverished, and highly dependent on South group elements. These findings are discussed with respect to current interpretations of bioclimatic events and forest environments in the East African Pleistocene and are used to investigate a specific example concerning the distribution of a recently discovered rare forest primate.","This paper analyses the distribution of seventy-three mammal species in seventeen East African forest sites of differing geological history and indicates four groupings (West, North, South and Coast) based on species presence, which represent the highest richness and endemism and the main refuge and colonization source."
"Environmental change and rates of evolution: the phylogeographic pattern within the hartebeest complex as related to climatic variation","https://scispace.com/paper/environmental-change-and-rates-of-evolution-the-43ale0xrke","2001","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Øystein Flagstad
P. O. Syvertsen
Nils Chr. Stenseth
Kjetill S. Jakobsen","10.1098/RSPB.2000.1416","https://scispace.com/pdf/environmental-change-and-rates-of-evolution-the-43ale0xrke.pdf","Global climate fluctuated considerably throughout the Pliocene–Pleistocene period, influencing the evolutionary history of a wide array of species. Using the phylogeographic patterns within the hartebeest ( Alcelaphus buselaphus (Pallas, 1766)) complex, we evaluated the evolutionary consequences of such environmental change for a typical large mammal ranging on the African savannah. Our results, as generated from two mitochondrial DNA markers (the D–loop and cytochrome b ), suggest an origin of the hartebeest in eastern Africa from where the species has colonized other parts of the continent. Phylogenetic analyses revealed an early diversification into southern and northern hartebeest lineages, an event that may be related to the formation of the Rift Valley lakes. The northern lineage has further diverged into eastern and western lineages, most probably as a result of the expanding central African rainforest belt and subsequent contraction of savannah habitats during a period of global warming. The diversification events appear to have coincided with major climatic changes and are highly correlated in time. These observations strongly suggest that large–scale climatic fluctuations have been a major determinant for the species9 evolutionary history and that hartebeest evolution has mainly taken place in isolated yet environmentally favourable refugia during periods of global warming. Indications of sudden population expansion for two putative ancestral hartebeest populations provide further support for a refugia–based explanation of the diversification events. Reciprocal monophyly between southern and northern lineages may suggest that reproductive barriers exist and that the hartebeest complex comprises two different species.","Observations strongly suggest that large–scale climatic fluctuations have been a major determinant for the species' evolutionary history and that hartebeest evolution has mainly taken place in isolated yet environmentally favourable refugia during periods of global warming."
