"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Phylogeography of the Afromontane Prunus africana reveals a former migration corridor between East and West African highlands","https://scispace.com/paper/phylogeography-of-the-afromontane-prunus-africana-reveals-a-12wd4f4ovy","2011","","","S. S Chueler
H. K Onrad
A. M Uchugi
C. K Apinga
C. K Atsvanga
Equatorial Guinea","","","Scattered populations of the same tree species in montane forests through Africa have led to speculations on the origins of distributions. Here, we inferred the colonization history of the Afromontane tree Prunus africana using seven chloroplast DNA loci to study 582 individuals from 32 populations sampled in a range-wide survey from across Africa, revealing 22 haplotypes. The predominant haplotype, HT1a, occurred in 13 populations of eastern and southern Africa, while a second common haplotype, HT1m, occurred in populations of western Uganda and western Africa. The high differentiation observed between populations in East Africa was unexpected, with stands in western Uganda belonging with the western African lineage. High genetic differentiation among populations revealed using ordered alleles (NST = 0.840) compared with unordered alleles (GST = 0.735), indicated a clear phylogeographic pattern. Bayesian coalescence modelling suggested that ‘east’ and ‘west’ African types likely split early during southward migration of the species, while further more recent splitting events occurred among populations in the East of the continent. The high genetic similarity found between western Uganda and west African populations indicates that a former Afromontane migration corridor may have existed through Equatorial Africa.","In this article, the authors inferred the colonization history of the Afromontane tree Prunus africana using seven chloroplast DNA loci to study 582 individuals from 32 populations sampled in a range-wide survey from across Africa, revealing 22 haplotypes."
"Sequential Fragmentation of Pleistocene Forests in an East Africa Biodiversity Hotspot: Chameleons as a Model to Track Forest History","https://scispace.com/paper/sequential-fragmentation-of-pleistocene-forests-in-an-east-58uvqhpw2t","2011","Journal Article","PLOS ONE","G. John Measey
Krystal A. Tolley","10.1371/JOURNAL.PONE.0026606","","Background: The Eastern Arc Mountains (EAM) is an example of naturally fragmented tropical forests, which contain one of the highest known concentrations of endemic plants and vertebrates. Numerous paleo-climatic studies have not provided direct evidence for ancient presence of Pleistocene forests, particularly in the regions in which savannah presently occurs. Knowledge of the last period when forests connected EAM would provide a sound basis for hypothesis testing of vicariance and dispersal models of speciation. Dated phylogenies have revealed complex patterns throughout EAM, so we investigated divergence times of forest fauna on four montane isolates in close proximity to determine whether forest break-up was most likely to have been simultaneous or sequential, using population genetics of a forest restricted arboreal chameleon, Kinyongia boehmei. Methodology/Principal Findings: We used mitochondrial and nuclear genetic sequence data and mutation rates from a fossil-calibrated phylogeny to estimate divergence times between montane isolates using a coalescent approach. We found that chameleons on all mountains are most likely to have diverged sequentially within the Pleistocene from 0.93–0.59 Ma (95% HPD 0.22–1.84 Ma). In addition, post-hoc tests on chameleons on the largest montane isolate suggest a population expansion ,182 Ka. Conclusions/Significance: Sequential divergence is most likely to have occurred after the last of three wet periods within the arid Plio-Pleistocene era, but was not correlated with inter-montane distance. We speculate that forest connection persisted due to riparian corridors regardless of proximity, highlighting their importance in the region’s historic dispersal events. The population expansion coincides with nearby volcanic activity, which may also explain the relative paucity of the Taita’s endemic fauna. Our study shows that forest chameleons are an apposite group to track forest fragmentation, with the inference that forest extended between some EAM during the Pleistocene 1.1–0.9 Ma.","This study shows that forest chameleons are an apposite group to track forest fragmentation, with the inference that forest extended between some EAM during the Pleistocene 1.1–0.9 Ma, and speculate that forest connection persisted due to riparian corridors regardless of proximity, highlighting their importance in the region's historic dispersal events."
"Vicariance, dispersal, and hybridization in a naturally fragmented system: the afro-alpine endemics Carex monostachya and C. runssoroensis (Cyperaceae)","https://scispace.com/paper/vicariance-dispersal-and-hybridization-in-a-naturally-3tft8qdgvc","2016","Journal Article","Alpine Botany","Abel Gizaw
Abel Gizaw
Tigist Wondimu
Tigist Wondimu
Tusiime Felly Mugizi
Tusiime Felly Mugizi
Catherine Aloyce Masao
Catherine Aloyce Masao
Ahmed Abdikadir Abdi
Magnus Popp
Dorothee Ehrich
Sileshi Nemomissa
Christian Brochmann","10.1007/S00035-015-0162-2","","The naturally fragmented habitat on the tallest African mountains provides a good model system to study vicariance, dispersal, and hybridization. Many mountains are separated by lowland that likely was
 unsuitable for high-alpine plants even during cold climatic periods. We explore the relative importance of these processes using two endemic sister species: the widespread Ethiopian/eastern East African Carex monostachya and the mainly western East African C. runssoroensis. These bog-forming sedges co-occur in some mountains and are hypothesized to hybridize. The two species were distinctly differentiated for genome-wide amplified fragment length polymorphisms (AFLPs), also in one mountain where they co-occur. However, the plants from another mountain showed strong signals of admixture. The results suggest initial divergence into one western and one northern/eastern lineage, followed by long-distance dispersal resulting in secondary contact zones. In addition within species genetic diversity was clearly structured with distinct genetic groups on some, but not all mountains. Differentiation levels varied considerably and did not always correspond to the extent of lowland habitat between mountains. The narrow Rift Valley in the otherwise nearly contiguous highlands in Ethiopia appears to present a much stronger barrier to dispersal than the extensive lowlands separating Ethiopia from East Africa. This may be a general pattern since it has been documented also for other afro-alpine species.","The results suggest initial divergence into one western and one northern/eastern lineage, followed by long-distance dispersal resulting in secondary contact zones, and within species genetic diversity was clearly structured with distinct genetic groups on some, but not all mountains."
"Pan African phylogeography and palaeodistribution of rousettine fruit bats: Ecogeographic correlation with Pleistocene climate vegetation cycles","https://scispace.com/paper/pan-african-phylogeography-and-palaeodistribution-of-2yc6uv2a7v","2019","Journal Article","Journal of Biogeography","Tereza Stribna
Dušan Romportl
Jan Demjanovič
Anna Vogeler
Marco Tschapka
Marco Tschapka
Petr Benda
Petr Benda
Ivan Horáček
Javier Juste
Steven M. Goodman
Pavel Hulva
Pavel Hulva","10.1111/JBI.13651","","AIM: The impact of Pleistocene climatic oscillations on tropical biomes is associated with changes in the extent of forest cover. Fruit bats have played a role in woodland dynamics via pollination and seed dispersal. We hypothesized that phylogeographic patterns of Rousettus on continental Africa and adjacent islands should show a signature of pluvial‐drought cycles, involving demographic expansions and contractions. LOCATION: Afrotropical, Malagasy and Saharo‐Arabian biogeographic realms. TAXON: Genus Rousettus (Pteropodidae). METHODS: Phylogeographic and population genetic approaches using mitochondrial and microsatellite data were integrated with species distribution modelling of currently suitable habitats and those of the Last Glacial Maximum using climate simulations. RESULTS: Phylogenetic reconstruction yielded an Asian outgroup followed by pectinate branching of the Indian Ocean taxa and Rousettus aegyptiacus. While nuclear microsatellites were homogeneous across the African mainland, two mitochondrial haplogroups were found. Haplogroup I is widespread in regions with extensive tree cover, including tropical rain forests, and has close relationships to isolated lineages in the Middle East and islands in the Gulf of Guinea. Haplogroup II is sister to the rest of the R. aegyptiacus radiation and is found in eastern and southern Africa and the Sudanian savanna in habitats with semi‐open land cover. MAIN CONCLUSION: Palaeodistributional modelling ascertained that the Indian Ocean islands provided more extensive areas of suitable habitat in the past relative to conditions today, suggesting stepping stone connectivity between Asia and Africa during Pleistocene interpluvial sea‐level lowstands. Inverse pluvial‐drought demography was detected in lineages ancestral to recent haplogroups, providing evidence of past forest refugia and complex ecogeographic scenarios of haplogroup origins involving allopatry and parapatry connected with the eastern Afromontane biodiversity hotspot, and subsequent admixture of nuclear gene pools. The Middle Eastern lineage probably originated during pluvial green Sahara periods, possibly in co‐evolution with ancestors of tree crop species domesticated later during the Neolithic revolution. The keystone role of rousettine bats for forest regeneration and their ability to pioneer dry and distant habitats emphasize their role in conservation biology and restoration ecology.","Palaeodistributional modelling ascertained that the Indian Ocean islands provided more extensive areas of suitable habitat in the past relative to conditions today, suggesting stepping stone connectivity between Asia and Africa during Pleistocene interpluvial sea‐level lowstands."
"The Great Rift Valley is a more pronounced biogeographic barrier than the Blue Nile Valley for six Ethiopian Highland passerines in the eastern Afromontane biodiversity hotspot","https://scispace.com/paper/the-great-rift-valley-is-a-more-pronounced-biogeographic-1k16jvxz0q","2024","Journal Article","The Auk","Garrett J Behrends
Yonas Meheretu
Joseph D. Manthey","10.1093/ornithology/ukae030","","Abstract The Ethiopian Highlands are divided by lowland biogeographic barriers, including the Blue Nile Valley (BNV) and Great Rift Valley (GRV). We show that the GRV is a more pronounced phylogeographic break than the BNV for 6 focal passerines. Previous research suggests that the BNV greatly shaped phylogeographic patterns in relatively sedentary montane taxa such as frogs and rodents, whereas the GRV shaped phylogeographic patterns in volant taxa such as birds. However, no previous research simultaneously compares the impact of each valley on phylogeographic patterns in birds, and as these barriers vary in geographic extent and topography, the relative extent of their effects on gene flow is unclear. Using whole genome resequencing, we quantified genetic variation in 6 montane forest passerines in the Ethiopian Highlands and found that their phylogeographic patterns varied, with general trends distinct from those of taxa that were previously studied across the same barriers. Genetic variation was assessed by estimating genome-wide genetic diversity (HO), demographic history, phylogeographic structure, and phylogeographic concordance among taxa. Population pairs flanking the GRV showed higher FST and more distinct population clusters in principal component analysis than those separated by the BNV. HO was broadly consistent across populations, excluding noticeable reductions in 2 populations (1 population each in 2 separate species). The overall phylogenetic signature and concordance across study taxa supported populations separated by the BNV as sister and populations southeast of the GRV as most distinct. ","It is shown that the GRV is a more pronounced phylogeographic break than the BNV for 6 focal passerines in the Ethiopian Highlands, and phylogenetic signature and concordance across study taxa supported populations separated by the BNV as sister and populations southeast of the GRV as most distinct."
"History and evolution of the afroalpine flora: in the footsteps of Olov Hedberg","https://scispace.com/paper/history-and-evolution-of-the-afroalpine-flora-in-the-14ivvu69c7","2021","Journal Article","Alpine Botany","Christian Brochmann
Abel Gizaw
Desalegn Chala
Martha Kandziora
Gerald Eilu
Magnus Popp
Michael D. Pirie
Berit Gehrke","10.1007/S00035-021-00256-9","","The monumental work of Olov Hedberg provided deep insights into the spectacular and fragmented tropical alpine flora of the African sky islands. Here we review recent molecular and niche modelling studies and re-examine Hedberg’s hypotheses and conclusions. Colonisation started when mountain uplift established the harsh diurnal climate with nightly frosts, accelerated throughout the last 5 Myr (Plio-Pleistocene), and resulted in a flora rich in local endemics. Recruitment was dominated by long-distance dispersals (LDDs) from seasonally cold, remote areas, mainly in Eurasia. Colonisation was only rarely followed by substantial diversification. Instead, most of the larger genera and even species colonised the afroalpine habitat multiple times independently. Conspicuous parallel evolution occurred among mountains, e.g., of gigantism in Lobelia and Dendrosenecio and dwarf shrubs in Alchemilla. Although the alpine habitat was ~ 8 times larger and the treeline was ~ 1000 m lower than today during the Last Glacial Maximum, genetic data suggest that the flora was shaped by strong intermountain isolation interrupted by rare LDDs rather than ecological connectivity. The new evidence points to a much younger and more dynamic island scenario than envisioned by Hedberg: the afroalpine flora is unsaturated and fragile, it was repeatedly disrupted by the Pleistocene climate oscillations, and it harbours taxonomic and genetic diversity that is unique but severely depauperated by frequent bottlenecks and cycles of colonisation, extinction, and recolonisation. The level of intrapopulation genetic variation is alarmingly low, and many afroalpine species may be vulnerable to extinction because of climate warming and increasing human impact.","In this article, the authors review recent molecular and niche modelling studies and re-examine Olov Hedberg's hypotheses and conclusions and conclude that the afroalpine flora is unsaturated and fragile, it was repeatedly disrupted by the Pleistocene climate oscillations, and it harbours taxonomic and genetic diversity that is unique but severely depauperated by frequent bottlenecks and cycles of colonisation, extinction, and recolonisation."
"Insights into the biogeographical history of the Lower Guinea Forest Domain: evidence for the role of refugia in the intraspecific differentiation of Aucoumea klaineana.","https://scispace.com/paper/insights-into-the-biogeographical-history-of-the-lower-4e3vhng75i","2011","Journal Article","Molecular Ecology","Céline Born
Nadir Alvarez
Doyle McKey
Simon Ossari
Elisabeth Jean Wickings
Martine Hossaert-McKey
Marie-Hélène Chevallier","10.1111/J.1365-294X.2010.04919.X","","Determining the biogeographical histories of rainforests is central to our understanding of the present distribution of tropical biodiversity. Ice age fragmentation of central African rainforests strongly influenced species distributions. Elevated areas characterized by higher species richness and endemism have been postulated to be Pleistocene forest refugia. However, it is often difficult to separate the effects of history and of present-day ecological conditions on diversity patterns at the interspecific level. Intraspecific genetic variation could yield new insights into history, because refugia hypotheses predict patterns not expected on the basis of contemporary environmental dynamics. Here, we test geographically explicit hypotheses of vicariance associated with the presence of putative refugia and provide clues about their location. We intensively sampled populations of Aucoumea klaineana, a forest tree sensitive to forest fragmentation, throughout its geographical range. Characterizing variation at 10 nuclear microsatellite loci, we were able to obtain phylogeographic data of unprecedented detail for this region. Using Bayesian clustering approaches, we demonstrated the presence of four differentiated genetic units. Their distribution matched that of forest refugia postulated from patterns of species richness and endemism. Our data also show differences in diversity dynamics at leading and trailing edges of the species’ shifting distribution. Our results confirm predictions based on refugia hypotheses and cannot be explained on the basis of present-day ecological conditions.","In this article, the authors investigate the effects of history and of present-day ecological conditions on diversity patterns at the interspecific level of Aucoumea klaineana, a forest tree sensitive to forest fragmentation."
"Evolutionary history of the birds of the Angolan highlands - the missing piece to understand the biogeography of the Afromontane forests","https://scispace.com/paper/evolutionary-history-of-the-birds-of-the-angolan-highlands-2aqxe9dzr1","2015","Dissertation","","Bruno Alexandre Dias Neves Vaz da Silva","","","The similarities and differences in the avifauna of the montane forests of Africa have fascinated the ornithologist community throughout the last decades, but the study of the processes behind these distribution patterns has been conditioned by the lack of genetic data and robust analytical techniques; even the development of clear biogeographic hypotheses has been hindered by the lack of phylogenetic information for the avifauna of several important centres. Adding to this, these highland forests are at the imminent risk of disappearing, due to their restricted areas nested within regions with large human population densities and their predicted susceptibility to climate change, which make them both one of the most diverse and threatened habitats in Africa. Recent research based on molecular methods has allowed the discovery of new species among the relatively well-studied East African montane forest bird communities, such as in the Eastern Arc, but important areas have yet to be studied. This is particularly true of the Angolan highlands, the focus of this project a very important centre of bird endemism of particular interest because they are the most isolated “islands” of the Afromontane “archipelago”. A phylogenetic, phylogeographic and niche modelling approach was used to contextualize the Angolan highland forests within the biogeographic history of African montane areas. This allowed, for the first time, to develop molecular-based models of the historical links between the major highland biodiversity centres in Africa. This study focused on five core species occurring in the Angolan highlands and in several highland centres throughout sub-Saharan Africa. All approaches showed that Angola played a fundamental role both as an ancient, very stable refuge from where isolated species could recolonize other centres during favourable climatic periods, and as a stepping-stone connecting the East Africa and the Cameroon Centres.","In this paper, a phylogenetic, phylogeographic and niche modelling approach was used to contextualize the Angolan highland forests within the biogeographic history of African montane areas."
"Modelling potential Pleistocene habitat corridors between Afromontane forest regions","https://scispace.com/paper/modelling-potential-pleistocene-habitat-corridors-between-1exa36vi4c","2021","Journal Article","Biodiversity and Conservation","Kaitlin E. Allen
Walter P. Tapondjou
Benedictus Freeman
Jacob C. Cooper
Rafe M. Brown
A. Townsend Peterson","10.1007/S10531-021-02198-4","","The unusually high floral and faunal similarity between the different regions of the Afromontane archipelago has been noted by biogeographers since the late 1800s. A possible explanation for this similarity is the spread of montane habitat into the intervening lowlands during the glacial periods of the Pleistocene, allowing biotic exchange between mountain ranges. In this study, we sought to infer the existence and most likely positions of these potential habitat corridors. We focused on sixteen Afromontane endemic tree, shrub, and bird species in the Cameroon Volcanic Line, East African Rift and Great Escarpment. Species were chosen based on distribution above 1200–1500 m in at least two of the major Afromontane regions. Ecological niche models were developed for each species in the present and projected to the mid-Holocene and the last glacial maximum (LGM). Models were thresholded to create binary maps of presence/absence and then summed across taxa to estimate potential LGM and mid-Holocene distributions. We found widespread climatic suitability for our montane taxa throughout the lowlands of Central Africa during the LGM, connecting all regions of the Afromontane archipelago except the Ethiopian Highlands and the Dahomey Gap. During the mid-Holocene, we noted more limited climatic suitability for fewer species in lowland areas. Although we set out to test predictions derived from alternatively hypothesized corridors, we instead found widespread climatic suitability connecting Afromontane regions across the entire Congo Basin for all species.","In this paper, the authors focused on sixteen endemic tree, shrub, and bird species in the Cameroon Volcanic Line, East African Rift and Great Escarpment, and found widespread climatic suitability for their montane taxa throughout the lowlands of Central Africa during the last glacial maximum (LGM), connecting all regions of the Afromontane archipelago except the Ethiopian Highlands and the Dahomey Gap."
"POLLEN RECORDS, LATE PLEISTOCENE | Africa","https://scispace.com/paper/pollen-records-late-pleistocene-africa-3ky9an1qy7","2007","Book Chapter","","Michael E. Meadows
Brian M. Chase","10.1016/B978-0-444-53643-3.00184-9","","The pollen record of the late Pleistocene in Africa is poorly resolved due to the paucity of sites, combined with the fragmented nature of most sequences. A vegetation history of the continent can, nevertheless, be reconstructed for the last glacial maximum and reveals environments very markedly different from the present day. The most marked changes are apparent in the equatorial tropics where, although there are few terrestrial sequences of appropriate age, cooler and more arid glacial climates appear to have resulted in significant reduction in rain forest and expansion of both montane and savanna vegetation. Rain forest does, however, appear to have survived in isolated localities and, at this stage, the so-called refugium hypothesis cannot be ruled out as a valid model of tropical vegetation history during the late Pleistocene. The pollen record for other biomes in Africa is also suggestive of glacial cooling and in most cases greater aridity, although there are exceptions in the Lake Malawi catchment and in parts of southwestern Africa where precipitation may have been greater than today. Although temperature and rainfall changes are the most obvious drivers of vegetation change in the late Pleistocene, the implications of lower partial pressures of atmospheric carbon dioxide in explaining some of the changes also need to be considered.","The pollen record of the late Pleistocene in Africa is poorly resolved due to the paucity of sites, combined with the fragmented nature of most sequences, but a vegetation history of the continent can, nevertheless, be reconstructed for the last glacial maximum and reveals environments very markedly different from the present day as discussed by the authors."
"Comparative Phylogeography of Ethiopian anurans: impact of the Great Rift Valley and Pleistocene climate change","https://scispace.com/paper/comparative-phylogeography-of-ethiopian-anurans-impact-of-31e1qtqcu8","2016","Journal Article","BMC Evolutionary Biology","Xenia Freilich
Xenia Freilich
José D. Anadón
José D. Anadón
Jolanta Bukala
Ordaliza Calderon
Ronveer Chakraborty
Stephanie Boissinot","10.1186/S12862-016-0774-1","","The Ethiopian highlands are a biodiversity hotspot, split by the Great Rift Valley into two distinct systems of plateaus and mountains. The Rift Valley is currently hot and dry and acts as a barrier to gene flow for highland-adapted species. It is however unlikely that the conditions in the Rift were inhospitable to highland species during the entire Pleistocene. To assess the significance of the Ethiopian Rift as a biogeographic barrier as well as the impact Pleistocene climatic changes have had on the evolution of Ethiopian organisms, we performed phylogeographic analyses and developed present and past niche models on seven anuran species with different elevational and ecological preferences. We found that highland species on the east and the west sides of the Rift are genetically differentiated and have not experienced any detectable gene flow for at least 0.4 my. In contrast, species found at elevations lower than 2500 m do not show any population structure. We also determined that highland species have lower effective population sizes than lowland species, which have experienced a large, yet gradual, demographic expansion, starting approximately half a million year ago. The pattern we report here is consistent with the increasingly warmer and drier conditions of the Pleistocene in East Africa, which resulted in the expansion of savanna, the fragmentation of forests and the shrinking of highland habitats. Climatic niche models indicated that the Rift is currently non suitable for most of the studied species, but it could have been a more permeable barrier during the Last Glacial Maximum. However, considering the strong genetic structure of highland species, we hypothesize that the barrier mechanisms at the Rift are not only climatic but also topographical.","The pattern reported here is consistent with the increasingly warmer and drier conditions of the Pleistocene in East Africa, which resulted in the expansion of savanna, the fragmentation of forests and the shrinking of highland habitats."
"The phylogeography of the rodent genus Malacomys suggests multiple Afrotropical Pleistocene lowland forest refugia","https://scispace.com/paper/the-phylogeography-of-the-rodent-genus-malacomys-suggests-4qibpnn1pa","2015","Journal Article","Journal of Biogeography","Kouakou Hilaire Bohoussou
Raphaël Cornette
Bertin Akpatou
Marc Colyn
Julian C. Kerbis Peterhans
Jan Kennis
Radim Šumbera
Erik Verheyen
Erik Verheyen
Eliézer K. N’Goran
Pionus Katuala
Violaine Nicolas","10.1111/JBI.12570","","Aim This study aims to reconstruct the evolutionary history of the African rodent genus Malacomys and to identify factors driving diversification within this genus.Location African tropical lowland forest.Methods Analyses were based on sampling representatives from most of the known geographical range of the genus. We assessed genetic structure and historical biogeography using a combination of mitochondrial and nuclear markers. Morphological differences between lineages were analysed using a geometric morphometric approach.Results Three species of Malacomys are recognized within the genus. Two are endemic to West Africa, and one is endemic to Central Africa. Our analyses reveal a strong phylogeographical structure with 13 lineages, most of them allopatric or parapatric. A complex biogeographical history, including dispersal–vicariance events, explains the current genetic structure of Malacomys. Discrete divergence events within the genus are dated to the mid-Pliocene (3.7 Ma, 95% range: 2.4–5.2 Ma) and the Pleistocene (less than 1.9 Ma, with most events less than 1 Ma). Morphological variation is partly congruent with genetic structure and may indicate local adaptations.Main conclusions Climatic oscillations, which led to periodic fragmentation of the forest habitat, seem to be the major driver of diversification within this genus. Our results support the existence of multiple small, rather than a few large, forest refugia during glacial maxima. Rivers have played a significant role in shaping boundaries of several regional haplogroups, either by promoting diversification or by preventing secondary contact between previously isolated lineages.","This study aims to reconstruct the evolutionary history of the African rodent genus Malacomys and to identify factors driving diversification within this genus."
"A long‐standing Pleistocene refugium in southern Africa and a mosaic of refugia in East Africa: insights from mtDNA and the common eland antelope","https://scispace.com/paper/a-long-standing-pleistocene-refugium-in-southern-africa-and-1gcxaw1w9u","2010","Journal Article","Journal of Biogeography","Eline D. Lorenzen
Charles Masembe
Peter Arctander
Hans R. Siegismund","10.1111/J.1365-2699.2009.02207.X","","Aim Previous genetic studies of African savanna ungulates have indicated Pleistocene refugial areas in East and southern Africa, and recent palynological, palaeovegetation and fossil studies have suggested the presence of a long-standing refugium in the south and a mosaic of refugia in the east. Phylogeographic analysis of the common eland antelope, Taurotragus oryx (Bovidae), was used to assess these hypotheses and the existence of genetic signatures of Pleistocene climate change.



Location  The sub-Saharan savanna biome of East and southern Africa.



Methods  Mitochondrial DNA control-region fragments (414 bp) from 122 individuals of common eland were analysed to elucidate the phylogeography, genetic diversity, spatial population structuring, historical migration and demographic history of the species. The phylogeographic split among major genetic lineages was dated using Bayesian coalescent-based methods and a calibrated fossil root of 1.6 Ma for the split between the common eland and the giant eland, Taurotragus derbianus.



Results  Two major phylogeographic lineages comprising East and southern African localities, respectively, were separated by a net nucleotide distance of 4.7%. A third intermediate lineage comprised only three haplotypes, from Zimbabwe in southern Africa. The estimated mutation rate of 0.097 Myr−1 revealed a more recent common ancestor for the eastern lineage (0.21 Ma; 0.07–0.37) than for the southern lineage (0.35 Ma; 0.10–0.62). Compared with the latter, the eastern lineage showed pronounced geographic structuring, lower overall nucleotide diversity, higher population differentiation, and isolation-by-distance among populations.



Main conclusions  The data support the hypothesis of Pleistocene refugia occurring in East and southern Africa. In agreement with palynological, palaeovegetation and fossil studies, our data strongly support the presence of a longer-standing population in the south and a mosaic of Pleistocene refugia in the east, verifying the efficacy of genetic tools in addressing such questions. The more recent origin of the common eland inhabiting East Africa could result from colonization following extinction from the region. Only two other dated African ungulate phylogenies have been published, applying different methods, and the similarity of dates obtained from the three distinct approaches indicates a significant event c. 200 ka, which left a strong genetic signature across a range of ungulate taxa.","The data strongly support the hypothesis of Pleistocene refugia occurring in East and southern Africa, and the more recent origin of the common eland inhabiting East Africa could result from colonization following extinction from the region."
"The quaternary history of African forests: its relevance to conservation","https://scispace.com/paper/the-quaternary-history-of-african-forests-its-relevance-to-19j3e6b90o","1981","Journal Article","African Journal of Ecology","A. C. Hamilton","10.1111/J.1365-2028.1981.TB00647.X","","Summary

The distributions of forest species in tropical Africa have partly been determined by Quaternary climatic change. Forest was restricted to a number of relatively small refugia during a pre-12,000 B.P. arid phase. A great increase in forest since that time has resulted in gradients of decreasing species diversity away from former refuge areas. From the point of view of species conservation, it is particularly important to conserve forests lying within those areas which retained a forest cover during the pre-12,000 B.P. arid period.



Resume

La distribution des especes forestieres en a ete partiellement determinee par le changement climatique de 1′ere quaternaire. La foret a ete restreinte a un nombre relativement faible de refuges durant la phase aride anterieure a 12000 B.P. L'importante augmentation de la foret depuis cette epoque s'est traduit en des gradients de diversite decroissante d'especes quittant les zones de refuge anterieures. D'un point de vue de conservation des especes, il est particulierement important de conserver les fore situees dans ces regions qui ont abrite une couverture forestiere durant la periode aride anterieure a 12000 B.P.","The distributions of forest species in tropical Africa have partly been determined by Quaternary climatic change as discussed by the authors, and it is particularly important to conserve forests lying within those areas which retained a forest cover during the pre-12,000 B.P. arid period."
"Recent diversification in African greenbuls (Pycnonotidae: Andropadus ) supports a montane speciation model","https://scispace.com/paper/recent-diversification-in-african-greenbuls-pycnonotidae-2piagnczdo","1997","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Michael S. Roy","10.1098/RSPB.1997.0185","","It is generally accepted that accentuated global climatic cycles since the Plio–Pleistocene (2.8 Ma ago) have caused the intermittent fragmentation of forest regions into isolated refugia thereby providing a mechanism for speciation of tropical forest biota contained within them. However, it has been assumed that this mechanism had its greatest effect in the species rich lowland regions. Contrary evidence from molecular studies of African and South American forest birds suggests that areas of recent intensive speciation, where mostly new lineages are clustered, occur in discrete tropical montane regions, while lowland regions contain mostly old species. Two predictions arise from this finding. First, a species phylogeny of an avian group, represented in both lowland and montane habitats, should be ordered such that montane forms are represented by the most derived characters. Second, montane speciation events should predominate within the past 2.8 Ma. In order to test this model I have investigated the evolutionary history of the recently radiated African greenbuls (genus Andropadus ), using a molecular approach. This analysis finds that montane species are a derived monophyletic group when compared to lowland species of the same genus and recent speciation events (within the Plio–Pleistocene) have exclusively occurred in montane regions. These data support the view that montane regions have acted as centres of speciation during recent climatic instability.","Analysis of the evolutionary history of the recently radiated African greenbuls finds that montane species are a derived monophyletic group when compared to lowland species of the same genus and recent speciation events have exclusively occurred in montane regions, which support the view thatmontane regions have acted as centres of speciation during recent climatic instability."
"Flightless insects: a test case for historical relationships of African mountains","https://scispace.com/paper/flightless-insects-a-test-case-for-historical-relationships-5738hm14j8","1997","Journal Article","Journal of Biogeography","Carsten A. Brühl","10.1046/J.1365-2699.1997.00073.X","","Flightless insects give a clearer view of former distribution of montane habitat in Africa compared with highly mobile animals as birds and butterflies because passive long distance transport and long distance dispersal can be discounted. Only a few species in the twenty-one genera under study are shared between neighbouring mountains which can be explained in all cases by a Pleistocene lowering of the montane habitat by 850m. Therefore a montane forest cover connecting the mountains at colder times as suggested by the pluvial theory can be refuted which is in correspondence with palynological findings suggesting a dry corridor between the mountains. No montane refuge for flightless insects can be identified, because the most species-rich mountain of a genus differs among the genera under study. Instead, each mountain served as a species refuge with a stable habitat. The requirement of a smaller habitat compared to vertebrates is indicated by endemic species on each single mountain suggesting pre-Pleistocene speciation which results even in endemic genera to one mountain. Different small patches of suitable habitat on one mountain could also explain the radiations found in some genera of flightless insects. In some genera species are lacking on Mt Kenya which indicates-with the findings of no endemic passerine bird on the mountain-a probably very dry condition during colder times. On Mt Cameroon no species of the flightless insect genera occurring on the Eastern mountains are found. This contrasts with the existing patterns of birds, grasses and butterflies.","No montane refuge for flightless insects can be identified, and the requirement of a smaller habitat compared to vertebrates is indicated by endemic species on each single mountain suggesting pre-Pleistocene speciation which results even in endemic genera to one mountain."
"POLLEN RECORDS, LATE PLEISTOCENE | Africa","https://scispace.com/paper/pollen-records-late-pleistocene-africa-x9lyjs9evzh3","","","","M.E. Meadows
B.M. Chase","10.1016/b0-44-452747-8/00196-4","","The pollen record of the late Pleistocene in Africa is poorly resolved due to the paucity of sites combined with the fragmented nature of most sequences. A vegetation history of the continent can, nevertheless, be reconstructed for the Last Glacial Maximum and reveals environments very markedly different from the present day. The most marked changes are apparent in the equatorial tropics where, although there are few terrestrial sequences of appropriate age, cooler and more arid glacial climates appear to have resulted in significant reduction in rain forest and expansion of both montane and savanna vegetation. Rain forest does, however, appear to have survived in isolated localities and, at this stage, the so-called refugium hypothesis cannot be ruled out as a valid model of tropical vegetation history during the late Pleistocene. The pollen record for other biomes in Africa is also suggestive of glacial cooling and in most cases greater aridity, although there are exceptions in the Lake Malawi catchment and in parts of the southwestern Africa where precipitation may have been greater than today. Although temperature and rainfall changes are the most obvious drivers of vegetation change in the late Pleistocene, the implications of lower partial pressures of atmospheric carbon dioxide in explaining some of the changes need also to be considered.","African pollen records from the late Pleistocene reveal significant vegetation changes, including reduced rainforest and expanded savanna and montane vegetation, driven by glacial cooling and aridity, with implications for understanding tropical vegetation history."
