"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Phylogeography of a morphologically cryptic golden mole assemblage from South-Eastern Africa","https://scispace.com/paper/phylogeography-of-a-morphologically-cryptic-golden-mole-5andc9zjk2","2015","Journal Article","PLOS ONE","Samantha Mynhardt
Sarita Maree
Illona Pelser
Nigel C. Bennett
Gary N. Bronner
John W. Wilson
Paulette Bloomer","10.1371/JOURNAL.PONE.0144995","","The Greater Maputaland-Pondoland-Albany (GMPA) region of southern Africa was recently designated as a centre of vertebrate endemism. The phylogeography of the vertebrate taxa occupying this region may provide insights into the evolution of faunal endemism in south-eastern Africa. Here we investigate the phylogeographic patterns of an understudied small mammal species assemblage (Amblysomus) endemic to the GMPA, to test for cryptic diversity within the genus, and to better understand diversification across the region. We sampled specimens from 50 sites across the distributional range of Amblysomus, with emphasis on the widespread A. hottentotus, to analyse geographic patterns of genetic diversity using mitochondrial DNA (mtDNA) and nuclear intron data. Molecular dating was used to elucidate the evolutionary and phylogeographic history of Amblysomus. Our phylogenetic reconstructions show that A. hottentotus comprises several distinct lineages, or evolutionarily significant units (ESUs), some with restricted geographic ranges and thus worthy of conservation attention. Divergence of the major lineages dated to the early Pliocene, with later radiations in the GMPA during the late-Pliocene to early-Pleistocene. Evolutionary diversification within Amblysomus may have been driven by uplift of the Great Escarpment c. 5–3 million years ago (Ma), habitat changes associated with intensification of the east-west rainfall gradient across South Africa and the influence of subsequent global climatic cycles. These drivers possibly facilitated geographic spread of ancestral lineages, local adaptation and vicariant isolation. Our study adds to growing empirical evidence identifying East and southern Africa as cradles of vertebrate diversity.","The phylogenetic reconstructions show that A. hottentotus comprises several distinct lineages, or evolutionarily significant units (ESUs), some with restricted geographic ranges and thus worthy of conservation attention, and adds to growing empirical evidence identifying East and southern Africa as cradles of vertebrate diversity."
"Phylogeography of the Critically Endangered Brown Spider Monkey (Ateles hybridus): Testing the Riverine Barrier Hypothesis","https://scispace.com/paper/phylogeography-of-the-critically-endangered-brown-spider-stpcoun20m","2015","Journal Article","International Journal of Primatology","Andrés Link
Lina M. Valencia
Lina M. Valencia
Laura N. Céspedes
Liz Diana Duque
Carlos Daniel Cadena
Anthony Di Fiore","10.1007/S10764-015-9840-6","","The high biological diversity of tropical forests has been attributed to various biogeographic mechanisms promoting diversification. Among these, the riverine barrier hypothesis postulates that populations of a species that become isolated on opposite sites of a major river may gradually diverge to form separate lineages. Brown spider monkeys (Ateles hybridus) are Critically Endangered primates are currently distributed along both banks of the Magdalena River in Colombia. Based on their pelage coloration, populations of A. hybridus on opposite sides of the river have been proposed to belong to two different subspecies: A. h. brunneus on the west bank and A. h. hybridus on the east bank. We sequenced portions of the noncoding HVI region of the mitochondrial D-loop (N = 41) and the COII gene (N = 35) from a total of 51 individuals from populations along both banks of the Magdalena River with the goal of evaluating the role of the river as a barrier to gene flow in this endangered primate. Mitochondrial DNA haplotypes were shared between populations on both banks and we found no evidence of highly structured populations occupying opposite banks of the river, suggesting that the Magdalena River has not acted as an insurmountable barrier for brown spider monkeys. Population genetic analyses also reveal likely gene flow between banks, and only a minor portion of the genetic variation currently found in brown spider monkeys can be explained by the river acting as a barrier or by isolation by distance. Our study provides evidence suggesting that the Magdalena River has not acted as a major barrier influencing the evolution of brown spider monkeys and suggests that the subspecific taxonomy of one of the most endangered primates in the world may need reexamination.","Evidence is provided suggesting that the Magdalena River has not acted as a major barrier influencing the evolution of brown spider monkeys and suggests that the subspecific taxonomy of one of the most endangered primates in the world may need reexamination."
"Intérêts et limites de l'approche moléculaire pour aborder la biogéographie et la spéciation : L'exemple de quelques mammifères d'Afrique tropicale","https://scispace.com/paper/interets-et-limites-de-l-approche-moleculaire-pour-aborder-1sem2emndt","2001","Journal Article","Bulletin De La Societe Zoologique De France","Sophie Quérouil","","","Parmi les approches qui visent a determiner la facon dont les organismes se diversifient dans le temps et dans l'espace, la biogeographie tente de reconstruire l'histoire des peuplements a partir des distributions des taxons, tandis que la phylogeographie analyse l'evolution d'une lignee a la fois. Dans cette etude, nous nous sommes proposes de tester les hypotheses biogeographiques formulees pour la faune tropicale (theorie des refuges, des barrieres fluviales, des gradients environnementaux...), en appliquant l'approche moleculaire a quelques taxons de Mammiferes africains (Insectivores, Rongeurs, Primates). Nous avons cherche a determiner l'apport et les limites de la technique moleculaire la plus couramment employee en biologie evolutive : le sequencage d'ADN mitochondrial. Nous avons d'abord tente d'obtenir une phylogenie moleculaire de quelques taxons potentiellement interessants pour la biogeographie, dans le but de verifier leur monophylie et de calibrer une horloge moleculaire. Puis, nous avons recherche et compare les schemas phylogeographiques de quatre especes de petits mammiferes forestiers et d'une super-espece de primates. Enfin, nous nous sommes interesses aux processus evolutifs impliques dans la speciation. Nous avons evalue le mode geographique de speciation et l'evolution de quelques traits d'histoire de vie chez les primates de la tribu des Cercopithecini. Nos resultats phylogenetiques confirment que l'histoire des genes n'est pas forcement celle des taxons et qu'il est important de prendre en compte plusieurs sources d'information independantes, telles que des genes non lies sur la meme molecule, la morphologie, l'ecologie, et le comportement. L'etude des modalites de la speciation, qui est tributaire de la fiabilite des analyses phylogenetiques, indique une predominance de l'allopatrie et des evenements de vicariance du Miocene et du Pliocene chez les Cercopithecini. Enfin, les analyses phylogeographiques ont revele quatre scenarios phylogeographiques differents pour les quatre modeles retenus, ce qui peut refleter soit des distributions initiales differentes, soit une reponse differentielle aux memes evenements selon les taxons. Ces scenarios presentent une certaine concordance avec les regions fauniques definies pour les forets d'Afrique centrale, mais suggerent que les evenements de divergence intra-specifique remonteraient au Plio-Pleistocene et seraient donc beaucoup plus anciens que les derniers episodes de fragmentation de la foret lies aux cycles glaciaires.","In this paper, a phylogenie moleculaire of quelques taxons of the Cercopithecini taxon is presented, and the authors compare these taxons with other taxons."
"Species composition and mtDNA diversity of small mammals in the northern and central parts of Japan shaped by Quaternary environmental fluctuations","https://scispace.com/paper/species-composition-and-mtdna-diversity-of-small-mammals-in-ak3m0df6ab5c","2025","Journal Article","Genes & Genetic Systems","Hitoshi Suzuki
Satoshi D Ohdachi","10.1266/ggs.25-00041","","Ancient dispersal events from the Korean Peninsula to the Japanese main islands of Honshu, Shikoku, and Kyushu (HSK), and from the Eurasian continent to Hokkaido via Sakhalin, have played a critical role in shaping the mammalian diversity of the Japanese archipelago. However, the timing and dynamics of these events remain incompletely understood across different taxa. In addition, the 100,000-year climatic cycles of glacial and interglacial periods during the Middle and Late Quaternary likely influenced intraspecific genetic diversity, although the mechanisms driving these changes remain unclear. In this study, we analyzed mitochondrial cytochrome b gene sequences from Japanese shrews (Sorex and Crocidura) and other small mammals from HSK and Hokkaido. Using an evolutionary rate of 0.029 substitutions/site/million years, we inferred that ancestral lineages of HSK species diverged during critical periods in the early Quaternary, such as around 2.4 and 1.7 million years ago (Ma), potentially in response to major climatic transitions. Notably, dispersal events of the masked shrew (Sorex caecutiens) and dark red-backed vole (Myodes rex) into Hokkaido around 1.7 Ma were also suggested. Regarding intraspecific mitochondrial DNA (mtDNA) lineages, species with broad distributions in HSK typically exhibit a north-south structure, characterized by two major lineages, as well as additional ancient lineages in surrounding offshore islands. Comparative analysis revealed that divergence among these lineages occurred at approximate intervals of 100,000 years. Our results indicate that the mtDNA genetic structure of HSK small mammals reflects geographic substructures shaped by climate-driven dispersal. Regions that facilitated rapid expansion during favorable climatic periods likely acted as centers of dispersal, from which haplotypes spread toward peripheral areas. As haplotypes radiated outward from these core regions, distinct mtDNA lineages became established across different geographic zones, giving rise to the spatial distribution patterns observed today. ","This study examines the species composition and mtDNA diversity of small mammals in northern and central Japan, revealing that Quaternary environmental fluctuations shaped their genetic diversity, with dispersal events and climate-driven migration influencing their distribution patterns."
"Multilocus phylogeny of the Crocidura poensis species complex (Mammalia, Eulipotyphla): Influences of the palaeoclimate on its diversification and evolution","https://scispace.com/paper/multilocus-phylogeny-of-the-crocidura-poensis-species-2dxjs71jah","2019","Journal Article","Journal of Biogeography","Violaine Nicolas
François Jacquet
Rainer Hutterer
Adam Konečný
Stephane Kan Kouassi
Lies Durnez
Lies Durnez
Aude Lalis
Marc Colyn
Christiane Denys","10.1111/JBI.13534","","Aim: This study aims to reconstruct the evolutionary history of the Crocidura poensis species complex and to identify factors driving diversification within it. We tested whether: (a) there is a pattern of allopatric differentiation coincident with the location of hypothesized Pleistocene forest refugia, (b) sister taxa are separated by broad rivers, (c) sister taxa occupy adjacent but distinct habitat. Location: SubSaharan African forests and adjacent savanna. Taxon: Shrews. Methods: Analyses were based on 247 specimens collected from across the distribution of the species complex. We reconstructed the phylogeny (Bayesian and maximum likelihood methods) and assessed historical biogeography of this taxonomic group using a combination of mitochondrial and nuclear markers. We mapped the genetic diversity and estimated the divergence times by a relaxed clock model. Informed by multilocus species delimitation methods, we discussed possible taxonomic implications. Results: This complex is composed of nine major genetic lineages (proposed species). The earliest split within this complex occurred after 2.0 2.4 Ma, which corresponds to a period of increased aridity and/or extreme environmental variability. Most other divergence events occurred after the Early Middle Pleistocene Transition (1.2 0.8 Ma). Divergent selection across ecological gradients could explain diversification within the West African lineage. In Central Africa, the observed phylogeographic pattern fits the Pleistocene refuge hypothesis and supports the existence of multiple small rather than a few large forest refugia during glacial maxima. Large rivers, like the Congo and Sanaga Rivers, are important barriers to gene flow for several lineages but probably were not the primary cause of differentiation. Main conclusions: Both geographic isolation in distinct forest refugia and divergent selection along ecological gradients could explain Pleistocene diversification within this complex.","This study tested whether there is a pattern of allopatric differentiation coincident with the location of hypothesized Pleistocene forest refugia, and identified factors driving diversification within the Crocidura poensis species complex."
"Impact of model assumptions on demographic inferences: the case study of two sympatric mouse lemurs in northwestern Madagascar.","https://scispace.com/paper/impact-of-model-assumptions-on-demographic-inferences-the-2lm5yx82rv","2021","","","H. Teixeira
Jordi Salmona
Armando Arredondo
Beatriz Mourato
Sophie Manzi
Romule Rakotondravony
Olivier Mazet
Lounès Chikhi
Lounès Chikhi
Julia Metzger
Ute Radespiel","10.1186/S12862-021-01929-Z","","Background Quaternary climate fluctuations have been acknowledged as major drivers of the geographical distribution of the extraordinary biodiversity observed in tropical biomes, including Madagascar. The main existing framework for Pleistocene Malagasy diversification assumes that forest cover was strongly shaped by warmer Interglacials (leading to forest expansion) and by cooler and arid glacials (leading to forest contraction), but predictions derived from this scenario for forest-dwelling animals have rarely been tested with genomic datasets. Results We generated genomic data and applied three complementary demographic approaches ( Stairway Plot , PSMC and IICR -simulations) to infer population size and connectivity changes for two forest-dependent primate species ( Microcebus murinus and M. ravelobensis ) in northwestern Madagascar. The analyses suggested major demographic changes in both species that could be interpreted in two ways, depending on underlying model assumptions (i.e., panmixia or population structure). Under panmixia, the two species exhibited larger population sizes across the Last Glacial Maximum (LGM) and towards the African Humid Period (AHP). This peak was followed by a population decline in M. ravelobensis until the present, while M. murinus may have experienced a second population expansion that was followed by a sharp decline starting 3000 years ago. In contrast, simulations under population structure suggested decreasing population connectivity between the Last Interglacial and the LGM for both species, but increased connectivity during the AHP exclusively for M. murinus . Conclusion Our study shows that closely related species may differ in their responses to climatic events. Assuming that Pleistocene climatic conditions in the lowlands were similar to those in the Malagasy highlands, some demographic dynamics would be better explained by changes in population connectivity than in population size. However, changes in connectivity alone cannot be easily reconciled with a founder effect that was shown for M. murinus during its colonization of the northwestern Madagascar in the late Pleistocene. To decide between the two alternative models, more knowledge about historic forest dynamics in lowland habitats is necessary. Altogether, our study stresses that demographic inferences strongly depend on the underlying model assumptions. Final conclusions should therefore be based on a comparative evaluation of multiple approaches.","In this article, the authors applied three complementary demographic approaches (Stairway Plot, PSMC and IICR -simulations) to infer population size and connectivity changes for two forest-dependent primate species (Microcebus murinus and M. ravelobensis ) in northwestern Madagascar."
"The phylogeography of the rodent genus Malacomys suggests multiple Afrotropical Pleistocene lowland forest refugia","https://scispace.com/paper/the-phylogeography-of-the-rodent-genus-malacomys-suggests-4qibpnn1pa","2015","Journal Article","Journal of Biogeography","Kouakou Hilaire Bohoussou
Raphaël Cornette
Bertin Akpatou
Marc Colyn
Julian C. Kerbis Peterhans
Jan Kennis
Radim Šumbera
Erik Verheyen
Erik Verheyen
Eliézer K. N’Goran
Pionus Katuala
Violaine Nicolas","10.1111/JBI.12570","","Aim This study aims to reconstruct the evolutionary history of the African rodent genus Malacomys and to identify factors driving diversification within this genus.Location African tropical lowland forest.Methods Analyses were based on sampling representatives from most of the known geographical range of the genus. We assessed genetic structure and historical biogeography using a combination of mitochondrial and nuclear markers. Morphological differences between lineages were analysed using a geometric morphometric approach.Results Three species of Malacomys are recognized within the genus. Two are endemic to West Africa, and one is endemic to Central Africa. Our analyses reveal a strong phylogeographical structure with 13 lineages, most of them allopatric or parapatric. A complex biogeographical history, including dispersal–vicariance events, explains the current genetic structure of Malacomys. Discrete divergence events within the genus are dated to the mid-Pliocene (3.7 Ma, 95% range: 2.4–5.2 Ma) and the Pleistocene (less than 1.9 Ma, with most events less than 1 Ma). Morphological variation is partly congruent with genetic structure and may indicate local adaptations.Main conclusions Climatic oscillations, which led to periodic fragmentation of the forest habitat, seem to be the major driver of diversification within this genus. Our results support the existence of multiple small, rather than a few large, forest refugia during glacial maxima. Rivers have played a significant role in shaping boundaries of several regional haplogroups, either by promoting diversification or by preventing secondary contact between previously isolated lineages.","This study aims to reconstruct the evolutionary history of the African rodent genus Malacomys and to identify factors driving diversification within this genus."
"Stop and Go - Waves of Tarsier Dispersal Mirror the Genesis of Sulawesi Island.","https://scispace.com/paper/stop-and-go-waves-of-tarsier-dispersal-mirror-the-genesis-of-51prl9vv21","2015","Journal Article","PLOS ONE","Christine Driller
Stefan Merker
Dyah Perwitasari-Farajallah
Walberto Sinaga
Novita Anggraeni
Hans Zischler","10.1371/JOURNAL.PONE.0141212","","The Indonesian island of Sulawesi harbors a highly endemic and diverse fauna sparking fascination since long before Wallace’s contemplation of biogeographical patterns in the region. Allopatric diversification driven by geological or climatic processes has been identified as the main mechanism shaping present faunal distribution on the island. There is both consensus and conflict among range patterns of terrestrial species pointing to the different effects of vicariant events on once co-distributed taxa. Tarsiers, small nocturnal primates with possible evidence of an Eocene fossil record on the Asian mainland, are at present exclusively found in insular Southeast Asia. Sulawesi is hotspot of tarsier diversity, whereby island colonization and subsequent radiation of this old endemic primate lineage remained largely enigmatic. To resolve the phylogeographic history of Sulawesi tarsiers we analyzed an island-wide sample for a set of five approved autosomal phylogenetic markers (ABCA1, ADORA3, AXIN1, RAG1, and TTR) and the paternally inherited SRY gene. We constructed ML and Bayesian phylogenetic trees and estimated divergence times between tarsier populations. We found that their arrival at the Proto-Sulawesi archipelago coincided with initial Miocene tectonic uplift and hypothesize that tarsiers dispersed over the region in distinct waves. Intra-island diversification was spurred by land emergence and a rapid succession of glacial cycles during the Plio-Pleistocene. Some tarsier range boundaries concur with spatial limits in other taxa backing the notion of centers of faunal endemism on Sulawesi. This congruence, however, has partially been superimposed by taxon-specific dispersal patterns.","The Indonesian island of Sulawesi is hotspot of tarsier diversity, whereby island colonization and subsequent radiation of this old endemic primate lineage remained largely enigmatic, it is found that their arrival at the Proto-Sulawesi archipelago coincided with initial Miocene tectonic uplift and hypothesized that tarsiers dispersed over the region in distinct waves."
"Population genomic structure in Goodman’s mouse lemur reveals long-standing separation of Madagascar’s Central Highlands and eastern rainforests","https://scispace.com/paper/population-genomic-structure-in-goodman-s-mouse-lemur-3uprwmihi7","2020","Posted Content","bioRxiv","George P. Tiley
Marina B. Blanco
José M. Ralison
Rodin M. Rasoloarison
Rodin M. Rasoloarison
Amanda R. Stahlke
Paul A. Hohenlohe
Anne D. Yoder","10.1101/2020.01.30.923300","","The Central Highland Plateau of Madagascar is largely composed of grassland savanna, interspersed with patches of closed-canopy forest. Conventional wisdom has it that these grasslands are anthropogenic in nature, having been created very recently via human agricultural practices. Yet, the ancient origins of the endemic grasses suggest that the extensive savannas are natural biomes, similar to others found around the globe. We use a phylogeographic approach to compare these two competing scenarios. By sampling multiple populations of Goodman’s mouse lemur (Microcebus lehilahytsara), a small-bodied nocturnal primate, we reconstruct the phylogeographic and demographic history of these “environmental metronomes” to estimate the time at which their populations diverged, and thus proximally, when their habitats would have become fragmented. We applied coalescent methods to RADseq data to infer phylogenetic relationships, population structure, and migration corridors among sampling sites. These analyses indicate that forest fragmentation occurred rapidly during a period of decreased precipitation near the last glacial maximum and would have affected both the Central Highlands and eastern forests. Though there is clear genomic structure separating the populations of the Central Highland from those of the eastern rainforests, there is also evidence of historical migration between them. Findings support the hypothesis that the Central Highland savanna predates human arrival, indicating that it is a natural landscape that has long impacted the population dynamics of Goodman’s mouse lemur, and by extension, other forest-dwelling organisms in Madagascar.","The hypothesis that the Central Highland savanna predates human arrival is supported, indicating that it is a natural landscape that has long impacted the population dynamics of Goodman’s mouse lemur, and by extension, other forest-dwelling organisms in Madagascar."
"Multilocus coalescent analyses reveal the demographic history of mouse lemur sister species.","https://scispace.com/paper/multilocus-coalescent-analyses-reveal-the-demographic-328hf2ukt2","2014","","","Christopher Blair
Kellie L. Heckman
Amy L. Russell
Anne D. Yoder","","","Background: Debate continues as to whether allopatric speciation or peripatric speciation through a founder effect is the predominant force driving evolution in vertebrates. The mouse lemurs of Madagascar are a system in which evolution has generated a large number of species over a relatively recent time frame. Here, we examine speciation patterns in a pair of sister species of mouse lemur, Microcebus murinus and M. griseorufus. These two species have ranges that are disparately proportioned in size, with M. murinus showing a much more extensive range that marginally overlaps that of M. griseorufus. Given that these two species are sister taxa, the asymmetric but overlapping geographic ranges are consistent with a model of peripatric speciation. To test this hypothesis, we analyze DNA sequence data from four molecular markers using coalescent methods. If the peripatric speciation model is supported, we predict substantially greater genetic diversity in M. murinus, relative to M. griseorufus. Further, we expect a larger effective population size in M. murinus and in the common ancestor of the two species than in M. griseorufus, with a concomitant decrease in gene tree/species tree incongruence in the latter and weak signs of demographic expansion in M. murinus. Results: Our results reject a model of peripatric divergence. Coalescent effective population size estimates were similar for both extant species and larger than that estimated for their most recent common ancestor. Gene tree results show similar levels of incomplete lineage sorting within species with respect to the species tree, and locus-specific estimates of genetic diversity are concordant for both species. Multilocus demographic analyses suggest range expansions for M. murinus, with this species also experiencing more recent population declines over the past 160 thousand years. Conclusions: Results suggest that speciation occurred in allopatry from a common ancestor narrowly distributed throughout southwest Madagascar, with subsequent range expansion for M. murinus. Population decline in M. murinus is likely related to patterns of climate change in Madagascar throughout the Pleistocene, potentially exacerbated by continual anthropogenic perturbation. Genome-level data are needed to quantify the role of niche specialization and adaptation in shaping the current ranges of these species.","Speciation patterns in a pair of sister species of mouse lemurs of Madagascar suggest that speciation occurred in allopatry from a common ancestor narrowly distributed throughout southwest Madagascar, with subsequent range expansion for M. murinus."
"Latitude drives diversification in Madagascar's endemic dry forest rodent Eliurus myoxinus (subfamily Nesomyinae)","https://scispace.com/paper/latitude-drives-diversification-in-madagascar-s-endemic-dry-3jykqi0znn","2013","Journal Article","Biological Journal of The Linnean Society","Jeff J. Shi
Lauren M. Chan
Zafimahery Rakotomalala
Amy M. Heilman
Steven M. Goodman
Anne D. Yoder","10.1111/BIJ.12143","","Numerous hypotheses have been proposed for the historical processes governing the rich endemism of Madagas- car's biodiversity. The 'watershed model' suggests that drier climates in the recent geological past have resulted in the contraction of forests around major watersheds, thereby defining areas of endemism. We test whether this hypothesis explains phylogeographical patterns in a dry forest-dependent rodent, Eliurus myoxinus, an endemic species widely distributed through western Madagascar. We sequenced the mitochondrial cytochrome b locus and nuclear introns of the β-fibrinogen and the growth hormone receptor genes for E. myoxinus. Using a parametric bootstrapping approach, we tested whether the mitochondrial gene tree data fit expectations of local differentiation given the watershed model. We additionally estimated population differentiation and historical demographic parameters, and reconstructed the spatial history of E. myoxinus to highlight spatial and temporal patterns of differentiation. The data do not support the watershed model as a clear explanation for the genetic patterns of diversity within extant E. myoxinus populations. We find striking patterns of latitudinal genetic structure within western Madagascar, and indicate possible roles for environmental and ecological gradients along this axis in generating phylogeographical diversity. © 2013 The Linnean Society of London, Biological Journal of the Linnean Society, 2013, 110, 500-517.","The data do not support the watershed model as a clear explanation for the genetic patterns of diversity within extant E. myoxinus populations, and striking patterns of latitudinal genetic structure within western Madagascar are found."
"Historical demography and species distribution models shed light on speciation in primates of northeast India","https://scispace.com/paper/historical-demography-and-species-distribution-models-shed-51tbkppxho","2024","Preprint","","Mihir Trivedi
Kunal Arekar
Shivakumara Manu
Lukas F. K. Kuderna
Jeffrey Rogers
Farh Kyle
Tomàs Marquès-Bonet
Govindhaswamy Umapathy","10.22541/au.171924466.62844196/v1","","Northeast India, with its variety of geographical features and topography, provides a plethora of niches for species to evolve and thrive. Among a multitude of factors, past climate change is one of the important factors influencing primate speciation in this region. Populations of various species could have risen or declined in response to these climatic fluctuations. Recent advances in climate modelling as well as genomic data analysis has paved the way for understanding how species accumulate at a particular geographic region. We utilized these methods to explore the primate diversity in the unique region of northeast India. To ascertain these population level changes, we inferred demographic history of nine species of primates found in northeast India with MSMC2 and compared it with species distribution models using past climate data of Pliocene and Pleistocene period. Through this study, we are able to give a detailed picture of how past climatic changes have affected the present species diversity and we show that the primate diversity in northeast India is a mix of species either originated there or have dispersed from mainland southeast Asia. We observe that effective population size has decreased for all the species, but distributions are different for all the four genera, Macaca, Trachypithecus, Hoolock and Nycticebus, and this provides important insights pertaining to present primate diversity in the region. It also gives an idea about how each species is affected differently by climate change, and why it should be given emphasis in framing species-wise conservation models for future climate change. ","Historical demography and species distribution models shed light on speciation in primates of northeast India. Past climate change has significantly influenced primate speciation in northeast India. Species distribution models and demographic history inferred from genomic data provide insights into the complex interplay between climate change and primate speciation."
"Perspective: gene divergence, population divergence, and the variance in coalescence time in phylogeographic studies.","https://scispace.com/paper/perspective-gene-divergence-population-divergence-and-the-12sok0sfbe","2000","Journal Article","Evolution","Scott V. Edwards
Peter Beerli","10.1111/J.0014-3820.2000.TB01231.X","","Molecular methods as applied to the biogeography of single species (phylogeography) or multiple codistributed species (comparative phylogeography) have been productively and extensively used to elucidate common historical features in the diversification of the Earth's biota. However, only recently have methods for estimating population divergence times or their confidence limits while taking into account the critical effects of genetic polymorphism in ancestral species become available, and earlier methods for doing so are underutilized. We review models that address the crucial distinction between the gene divergence, the parameter that is typically recovered in molecular phylogeographic studies, and the population divergence, which is in most cases the parameter of interest and will almost always postdate the gene divergence. Assuming that population sizes of ancestral species are distributed similarly to those of extant species, we show that phylogeographic studies in vertebrates suggest that divergence of alleles in ancestral species can comprise from less than 10% to over 50% of the total divergence between sister species, suggesting that the problem of ancestral polymorphism in dating population divergence can be substantial. The variance in the number of substitutions (among loci for a given species or among species for a given gene) resulting from the stochastic nature of DNA change is generally smaller than the variance due to substitutions along allelic lines whose coalescence times vary due to genetic drift in the ancestral population. Whereas the former variance can be reduced by further DNA sequencing at a single locus, the latter cannot. Contrary to phylogeographic intuition, dating population divergence times when allelic lines have achieved reciprocal monophyly is in some ways more challenging than when allelic lines have not achieved monophyly, because in the former case critical data on ancestral population size provided by residual ancestral polymorphism is lost. In the former case differences in coalescence time between species pairs can in principle be explained entirely by differences in ancestral population size without resorting to explanations involving differences in divergence time. Furthermore, the confidence limits on population divergence times are severely underestimated when those for number of substitutions per site in the DNA sequences examined are used as a proxy. This uncertainty highlights the importance of multilocus data in estimating population divergence times; multilocus data can in principle distinguish differences in coalescence time (T) resulting from differences in population divergence time and differences in T due to differences in ancestral population sizes and will reduce the confidence limits on the estimates. We analyze the contribution of ancestral population size (theta) to T and the effect of uncertainty in theta on estimates of population divergence (tau) for single loci under reciprocal monophyly using a simple Bayesian extension of Takahata and Satta's and Yang's recent coalescent methods. The confidence limits on tau decrease when the range over which ancestral population size theta is assumed to be distributed decreases and when tau increases; they generally exclude zero when tau/(4Ne) > 1. We also apply a maximum-likelihood method to several single and multilocus data sets. With multilocus data, the criterion for excluding tau = 0 is roughly that l tau/(4Ne) > 1, where l is the number of loci. Our analyses corroborate recent suggestions that increasing the number of loci is critical to decreasing the uncertainty in estimates of population divergence time.","It is shown that phylogeographic studies in vertebrates suggest that divergence of alleles in ancestral species can comprise from less than 10% to over 50% of the total divergence between sister species, suggesting that the problem of ancestral polymorphism in dating population divergence can be substantial."
"Evidence for climate-driven diversification? A caution for interpreting ABC inferences of simultaneous historical events.","https://scispace.com/paper/evidence-for-climate-driven-diversification-a-caution-for-507xooegm0","2013","Journal Article","Evolution","Jamie R. Oaks
Jeet Sukumaran
Jacob A. Esselstyn
Charles W. Linkem
Cameron D. Siler
Mark T. Holder
Rafe M. Brown","10.1111/J.1558-5646.2012.01840.X","","Approximate Bayesian computation (ABC) is rapidly gaining popularity in population genetics. One example, msBayes, infers the distribution of divergence times among pairs of taxa, allowing phylogeographers to test hypotheses about historical causes of diversification in co-distributed groups of organisms. Using msBayes, we infer the distribution of divergence times among 22 pairs of populations of vertebrates distributed across the Philippine Archipelago. Our objective was to test whether sea-level oscillations during the Pleistocene caused diversification across the islands. To guide interpretation of our results, we perform a suite of simulation-based power analyses. Our empirical results strongly support a recent simultaneous divergence event for all 22 taxon pairs, consistent with the prediction of the Pleistocene-driven diversification hypothesis. However, our empirical estimates are sensitive to changes in prior distributions, and our simulations reveal low power of the method to detect random variation in divergence times and bias toward supporting clustered divergences. Our results demonstrate that analyses exploring power and prior sensitivity should accompany ABC model selection inferences. The problems we identify are potentially mitigable with uniform priors over divergence models (rather than classes of models) and more flexible prior distributions on demographic and divergence-time parameters.","The empirical results strongly support a recent simultaneous divergence event for all 22 taxon pairs, consistent with the prediction of the Pleistocene‐driven diversification hypothesis, but the empirical estimates are sensitive to changes in prior distributions, and the simulations reveal low power of the method to detect random variation in divergence times and bias toward supporting clustered divergences."
"Patterns of diversification in two species of short-tailed bats (Carollia Gray, 1838): the effects of historical fragmentation of Brazilian rainforests","https://scispace.com/paper/patterns-of-diversification-in-two-species-of-short-tailed-1e2rvxe7yj","2011","Journal Article","Biological Journal of The Linnean Society","Ana Carolina Pavan
Felipe de Mello Martins
Fabrício R. Santos
Albert David Ditchfield
Rodrigo A. F. Redondo
Rodrigo A. F. Redondo","10.1111/J.1095-8312.2010.01601.X","","The small-sized frugivorous bat Carollia perspicillata is an understory specialist and occurs in a wide range of lowland habitats, tending to be more common in tropical dry or moist forests of South and Central America Its sister species, Carollia brevicauda, occurs almost exclusively in the Amazon rainforest A recent phylogeographic study proposed a hypothesis of origin and subsequent diversification for C perspicillata along the Atlantic coastal forest of Brazil Additionally, it also found two allopatric clades for C brevicauda separated by the Amazon Basin We used cytochrome b gene sequences and a more extensive sampling to test hypotheses related to the origin and diversification of C perspicillata plus C brevicauda clade in South America The results obtained indicate that there are two sympatric evolutionary lineages within each species In C perspicillata, one lineage is limited to the Southern Atlantic Forest, whereas the other is widely distributed Coalescent analysis points to a simultaneous origin for C perspicillata and C brevicauda, although no place for the diversification of each species can be firmly suggested The phylogeographic pattern shown by C perspicillata is also congruent with the Pleistocene refugia hypothesis as a likely vicariant phenomenon shaping the present distribution of its intraspecific lineages","The results obtained indicate that there are two sympatric evolutionary lineages within each species, and coalescent analysis points to a simultaneous origin for C. perspicillata and C. brevicauda, although no place for the diversification of each species can be firmly suggested."
