"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"The discordance of diversification: evolution in the tropical-montane frogs of the Eastern Arc Mountains of Tanzania.","https://scispace.com/paper/the-discordance-of-diversification-evolution-in-the-tropical-1d316c4xbp","2010","Journal Article","Molecular Ecology","Lucinda P. Lawson
Lucinda P. Lawson","10.1111/J.1365-294X.2010.04788.X","","Species with similar geographical distribution patterns are often assumed to have a shared biogeographical history, an assumption that can be tested with a combination of molecular, spatial, and environmental data. This study investigates three lineages of Hyperolius frogs with concordant ranges within the Eastern Afromontane Biodiversity Hotspot to determine whether allopatric populations of co-distributed lineages shared a parallel biogeographical response to their shared paleoclimatic histories. The roles of refugial distributions, isolation, and climate cycles in shaping their histories are examined through Hierarchical Approximate Bayesian Computation, comparative phylogeography, and comparisons of current and past geographical distributions using ecological niche models. Results from these analyses show these three lineages to have independent evolutionary histories, which current spatial configurations of sparsely available habitat (montane wetlands) have moulded into convergent geographical ranges. In spite of independent phylogeographical histories, diversification events are temporally concentrated, implying that past vicariant events were significant at the generic level. This mixture of apparently disparate histories is likely due to quantifiably different patterns of expansion and retreat among species in response to past climate cycles. Combining climate modelling and phylogeographical data can reveal unrecognized complexities in the evolution of co-distributed taxa.","Results from these analyses show three lineages of Hyperolius frogs with concordant ranges within the Eastern Afromontane Biodiversity Hotspot to have independent evolutionary histories, which current spatial configurations of sparsely available habitat have moulded into convergent geographical ranges."
"Comparative Phylogeography of Two Specialist Rodents in Forest Fragments in Kenya","https://scispace.com/paper/comparative-phylogeography-of-two-specialist-rodents-in-2mk21wgxc86j","2024","Journal Article","Reproductive and developmental Biology","Alois Wambua Mweu
Kenneth Otieno Onditi
Laxman Khanal
Simon Musila
Esther Kioko
Xuelong Jiang","10.3390/life14111469","","The fragmented forests of the Kenya highlands, known for their exceptional species richness and endemism, are among the world’s most important biodiversity hotspots. However, detailed studies on the fauna of these ecosystems—especially specialist species that depend on moist forests, which are particularly threatened by habitat fragmentation—are still limited. In this study, we used mitochondrial genes (cytochrome b and the displacement loop) and a nuclear marker (retinol-binding protein 3) to investigate genetic and morphological diversity, phylogenetic associations, historical divergence, population dynamics, and phylogeographic patterns in two rodent species—the soft-furred mouse (Praomys jacksoni) and the African wood mouse (Hylomyscus endorobae)—across Kenya’s forest landscapes. We found a complex genetic structure, with P. jacksoni exhibiting greater genetic diversity than H. endorobae. The Mt. Kenya P. jacksoni populations are significantly genetically different from those in southwestern forests (Mau Forest, Kakamega Forest, and Loita Hills). In contrast, H. endorobae presented no observable biogeographic structuring across its range. The genetic diversity and geographic structuring patterns highlighted selectively strong effects of forest fragmentation and differing species’ ecological and evolutionary responses to these landscape changes. Our findings further underscore the need for expanded sampling across Kenya’s highland forests to better understand species’ changing diversity and distribution patterns in response to the impacts of human-mediated habitat changes. These insights are critical for informing conservation strategies to preserve biodiversity better in this globally important region. ","This study investigates genetic and morphological diversity in two Kenyan forest rodent species, Praomys jacksoni and Hylomyscus endorobae, revealing complex genetic structures and differing responses to forest fragmentation, highlighting conservation implications for biodiversity preservation in Kenya's highland forests."
"Population genetic structure of Grauer's Swamp Warbler Bradypterus graueri, an Albertine Rift endemic","https://scispace.com/paper/population-genetic-structure-of-grauer-s-swamp-warbler-42xi9s7hd6","2017","Journal Article","Ibis","Charles Kahindo
John M. Bates
Rauri C. K. Bowie","10.1111/IBI.12453","","The endangered warbler Bradypterus graueri is endemic to the Albertine Rift, where it is restricted to montane swamps above 1900 m across the region. We studied genetic structure among six populations sampled across the species’ distribution in northern Burundi, Rwanda, Uganda and the eastern Democratic Republic of Congo. A total of 2117 base pairs of mitochondrial data were sequenced. Phylogenetic analyses and network reconstruction of B. graueri haplotypes recovered three clades with a defined geographical pattern: clade 1, Virunga Volcanoes and Kigezi Highlands; clade 2, Rugege Highlands; and clade 3, Kahuzi-Biega Highlands; clades 2 and 3 are sisters to each other. Both landscape dynamics and historical climate are likely to have played a role in the diversification of this species. The divergence between clade 1 and clades 2 and 3 (168.5 Ka, 95% HPD 108.5, 244.4) coincides with a prolonged period of aridity in tropical Africa between 130-270 Ka. Similarly, the divergence between clades 2 and 3 (99.4 Ka, 95% HPD 55.4, 153.8) corresponds with a period of aridity just prior to 94 Ka. Populations sampled from the eastern arm of the central Albertine Rift (Kigezi and Rugege Highlands) show a coincident increase in effective population size after the Last Glacial Maximum at c. 15 Ka, whereas those sampled from Kahuzi-Biega on the western arm of the rift do not. Despite the perceived higher vagility of bird species relative to other vertebrates, the degree of phylogeographic structure among populations of B. graueri is similar to that reported for small mammals (Hylomyscus vulcanorum, Lophuromys woosnami, Sylvisorex vulcanorum) and a frog Hyperolius castaneus sampled across the central Albertine Rift. Collectively our results suggest that climate dynamics associated with late-Pleistocene cycles had a significant influence on driving the population genetic structure and associated levels of genetic diversity in B. graueri and other small terrestrial vertebrates. Our results have implications for the conservation of B. graueri and other endemics to the Albertine Rift, particularly in the context of other phylogegeographic studies centered on this biodiversity hotspot.

This article is protected by copyright. All rights reserved.","It is suggested that climate dynamics associated with late-Pleistocene cycles had a significant influence on driving the population genetic structure and associated levels of genetic diversity in B. graueri and other small terrestrial vertebrates."
"Ancient forest fragmentation or recent radiation? Testing refugial speciation models in chameleons within an African biodiversity hotspot","https://scispace.com/paper/ancient-forest-fragmentation-or-recent-radiation-testing-ij7ez47x49","2011","Journal Article","Journal of Biogeography","Krystal A. Tolley
Colin R. Tilbury
G. John Measey
Michele Menegon
William R. Branch
Conrad A. Matthee","10.1111/J.1365-2699.2011.02529.X","","Aim East Africa is one of the most biologically diverse regions, especially in terms of endemism and species richness. Hypotheses put forward to explain this high diversity invoke a role for forest refugia through: (1) accumulation of new species due to radiation within refugial habitats, or (2) retention of older palaeoendemic species in stable refugia. We tested these alternative hypotheses using data for a diverse genus of East African forest chameleons, Kinyongia.



Location  East Africa.



Methods  We constructed a dated phylogeny for Kinyongia using one nuclear and two mitochondrial markers. We identified areas of high phylogenetic diversity (PD) and evolutionary diversity (ED), and mapped ancestral areas to ascertain whether lineage diversification could best be explained by vicariance or dispersal.



Results  Vicariance best explains the present biogeographic patterns, with divergence between three major Kinyongia clades (Albertine Rift, southern Eastern Arc, northern Eastern Arc) in the early Miocene/Oligocene (> 20 Ma). Lineage diversification within these clades pre-dates the Pliocene (> 6 Ma). These dates are much older than the Plio-Pleistocene climatic shifts associated with cladogenesis in other East African taxa (e.g. birds), and instead point to a scenario whereby palaeoendemics are retained in refugia, rather than more recent radiations within refugia. Estimates of PD show that diversity was highest in the Uluguru, Nguru and East Usambara Mountains and several lineages (from Mount Kenya, South Pare and the Uluguru Mountains) stand out as being evolutionarily distinct as a result of isolation in forest refugia. PD was lower than expected by chance, suggesting that the phylogenetic signal is influenced by an unusually low number of extant lineages with long branch lengths, which is probably due to the retention of palaeoendemic lineages.



Main conclusions  The biogeographic patterns associated with Kinyongia are the result of long evolutionary histories in isolation. The phylogeny is dominated by ancient lineages whose origins date back to the early Miocene/Oligocene as a result of continental wide forest fragmentation and contraction due to long term climatic changes in Africa. The maintenance of palaeoendemic lineages in refugia has contributed substantially to the remarkably high biodiversity of East Africa.","These alternative hypotheses using data for a diverse genus of East African forest chameleons, Kinyongia, showed that accumulation of new species due to radiation within refugial habitats or retention of older palaeoendemic species in stable refugia is possible."
"Diversification in a biodiversity hotspot: Genomic variation in the river frog Amietia nutti across the Ethiopian Highlands","https://scispace.com/paper/diversification-in-a-biodiversity-hotspot-genomic-variation-2sijiweucz","2017","Journal Article","Biological Journal of The Linnean Society","Joseph D. Manthey
Jacobo Reyes-Velasco
Xenia Freilich
Stéphane Boissinot","10.1093/BIOLINNEAN/BLX106","","Isolation is a major driver of population differentiation, due to long-term biogeographic barriers as well as habitat fragmentation across smaller geographic scales. East Africa is a highly heterogeneous and fragmented landscape and contains high numbers of endemic plants and animals, particularly in the Afromontane regions of the Eastern Arc Mountains, Albertine Rift Mountains and Ethiopian Highlands. Despite high levels of endemism, few studies have looked at intraspecific genetic variation in these regions, and fewer still within a genome-wide context. Here, we use two mitochondrial genes (ND2 and 16S) and large single nucleotide polymorphism panels to investigate patterns and processes of diversification in Ethiopian Highland populations of the river frog Amietia nutti. We identify a potential out-of-Ethiopia pattern of diversification, although further investigation is required to confirm this scenario. Within Ethiopia, regional populations diverged in isolation with little or no gene flow. Biogeographic barriers—including the Great Rift, Blue Nile and Omo River Valleys—and geographic distance, not environmental differences or watershed barriers, explain a large proportion of the genomic differentiation between populations. The timing of diversification in the group suggests genomic differentiation may have been facilitated by Pleistocene shifts of suitable habitat between glacial and interglacial periods. Strong regional genetic differences across A. nutti populations suggest that highland-adapted species harbour unique genetic variation across several regions of Ethiopia. This highlights the necessity for sampling many populations in phylogeographic analyses across this region to fully understand patterns of genetic variation and diversification across the complex topographical landscape of the Ethiopian Highlands.","Strong regional genetic differences across A. nutti populations suggest that highland-adapted species harbour unique genetic variation across several regions of Ethiopia, highlighting the necessity for sampling many populations in phylogeographic analyses across this region to fully understand patterns of genetic variation and diversification across the complex topographical landscape of the Ethiopian Highlands."
"Landscape genetics indicate recently increased habitat fragmentation in African forest-associated chafers.","https://scispace.com/paper/landscape-genetics-indicate-recently-increased-habitat-45fivbsuhp","2017","Journal Article","Global Change Biology","Jonas Eberle
Dennis Rödder
Marc Beckett
Dirk Ahrens","10.1111/GCB.13616","","Today, indigenous forests cover less than 0.6% of South Africa's land surface and are highly fragmented. Most forest relicts are very small and typically occur in fire-protected gorges along the eastern Great Escarpment. Yet, they hold a unique and valuable fauna with high endemism and ancient phylogenetic lineages, fostered by long term climatic stability and complex micro-climates. Despite numerous studies on southern African vegetation cover, the current state of knowledge about the natural extension of indigenous forests is rather fragmentary. We use an integrated approach of population-level phylogeography and climatic niche modeling of forest associated chafer species to assess connectivity and extent of forest habitats since the last glacial maximum. Current and past species distribution models ascertained potential fluctuations of forest distribution and supported a much wider potential current extension of forests based on climatic data. Considerable genetic admixture of mitochondrial and nuclear DNA among many populations and an increase of mean population mutation rate in Extended Bayesian Skyline Plots of all species indicated more extended or better connected forests in the recent past (< 5 kya). Genetic isolation of certain populations, as revealed by population differentiation statistics (G’ST), as well as landscape connectivity statistics and habitat succession scenarios suggest considerable loss of habitat connectivity. Since major anthropogenic influence is likely, conservational actions need to be considered.

This article is protected by copyright. All rights reserved.","This work uses an integrated approach of population-level phylogeography and climatic niche modeling of forest-associated chafer species to assess connectivity and extent of forest habitats since the last glacial maximum in South Africa and suggests considerable loss of habitat connectivity."
"Intérêts et limites de l'approche moléculaire pour aborder la biogéographie et la spéciation : L'exemple de quelques mammifères d'Afrique tropicale","https://scispace.com/paper/interets-et-limites-de-l-approche-moleculaire-pour-aborder-1sem2emndt","2001","Journal Article","Bulletin De La Societe Zoologique De France","Sophie Quérouil","","","Parmi les approches qui visent a determiner la facon dont les organismes se diversifient dans le temps et dans l'espace, la biogeographie tente de reconstruire l'histoire des peuplements a partir des distributions des taxons, tandis que la phylogeographie analyse l'evolution d'une lignee a la fois. Dans cette etude, nous nous sommes proposes de tester les hypotheses biogeographiques formulees pour la faune tropicale (theorie des refuges, des barrieres fluviales, des gradients environnementaux...), en appliquant l'approche moleculaire a quelques taxons de Mammiferes africains (Insectivores, Rongeurs, Primates). Nous avons cherche a determiner l'apport et les limites de la technique moleculaire la plus couramment employee en biologie evolutive : le sequencage d'ADN mitochondrial. Nous avons d'abord tente d'obtenir une phylogenie moleculaire de quelques taxons potentiellement interessants pour la biogeographie, dans le but de verifier leur monophylie et de calibrer une horloge moleculaire. Puis, nous avons recherche et compare les schemas phylogeographiques de quatre especes de petits mammiferes forestiers et d'une super-espece de primates. Enfin, nous nous sommes interesses aux processus evolutifs impliques dans la speciation. Nous avons evalue le mode geographique de speciation et l'evolution de quelques traits d'histoire de vie chez les primates de la tribu des Cercopithecini. Nos resultats phylogenetiques confirment que l'histoire des genes n'est pas forcement celle des taxons et qu'il est important de prendre en compte plusieurs sources d'information independantes, telles que des genes non lies sur la meme molecule, la morphologie, l'ecologie, et le comportement. L'etude des modalites de la speciation, qui est tributaire de la fiabilite des analyses phylogenetiques, indique une predominance de l'allopatrie et des evenements de vicariance du Miocene et du Pliocene chez les Cercopithecini. Enfin, les analyses phylogeographiques ont revele quatre scenarios phylogeographiques differents pour les quatre modeles retenus, ce qui peut refleter soit des distributions initiales differentes, soit une reponse differentielle aux memes evenements selon les taxons. Ces scenarios presentent une certaine concordance avec les regions fauniques definies pour les forets d'Afrique centrale, mais suggerent que les evenements de divergence intra-specifique remonteraient au Plio-Pleistocene et seraient donc beaucoup plus anciens que les derniers episodes de fragmentation de la foret lies aux cycles glaciaires.","In this paper, a phylogenie moleculaire of quelques taxons of the Cercopithecini taxon is presented, and the authors compare these taxons with other taxons."
"Population genetics of the East African White-eye species complex","https://scispace.com/paper/population-genetics-of-the-east-african-white-eye-species-c057aj80sg","2013","Journal Article","Conservation Genetics","Jan Christian Habel
Siobhan C. Cox
Siobhan C. Cox
Franz Gassert
Ronald K. Mulwa
Jobst Meyer
Luc Lens","10.1007/S10592-013-0492-9","","The Eastern Afromontane biodiversity hotspot consists of isolated mountain massifs embedded within the dry lowland savannas of East Africa and of which the peaks and ridges are covered by cloud forest remnants. These cloud forests are home to the Mountain White-eye (Zosterops poliogaster), while three congeneric species (Abyssinian White-eye, Zosterops abyssinicus; Yellow White-eye, Zosterops senegalensis; Pemba White-eye, Zosterops vaughani) inhabit the adjacent lowland savannas. We sampled individuals of all four species across Kenya to analyse interspecific genetic relationships as well as intraspecific differentiation among mountain populations of Z. poliogaster. While the level of genetic differentiation among the four species was rather low, genetic differentiation within Z. poliogaster was very high, even between geographically neighbouring populations. Overall, levels of genetic variation varied strongly across all four species, with much higher diversity detected within the three lowland ones. The highland species was characterised by numerous private alleles that were geographically restricted at populations from single mountains, some of which showed evidence of recent population bottlenecks. We conclude that Z. poliogaster populations are both of high conservation value and conservation concern, given the high proportion of endemic alleles and the genetic signatures of high genetic drift and low gene flow that are typical for small and isolated populations.","Lowland and highland Z. poliogaster populations are both of high conservation value and conservation concern, given the high proportion of endemic alleles and the genetic signatures of high genetic drift and low gene flow that are typical for small and isolated populations."
"Persistence and stability of Eastern Afromontane forests: evidence from brevicipitid frogs","https://scispace.com/paper/persistence-and-stability-of-eastern-afromontane-forests-35zn64fcs3","2014","Journal Article","Journal of Biogeography","Simon P. Loader
F. Sara Ceccarelli
Michele Menegon
Kim M. Howell
Roman Kassahun
Abebe Ameha Mengistu
Samy A. Saber
Fikirte Gebresenbet
Rafael O. de Sá
Tim R.B. Davenport
Joanna G. Larson
Hendrik Müller
Mark Wilkinson
David J. Gower","10.1111/JBI.12331","","Aim

The persistence and stability of habitats through time are considered predictors of high levels of biodiversity in some environments. Long-term habitat persistence and stability may explain the species-rich, endemic forest fauna and flora of the Eastern Afromontane Biodiversity Region (EABR). Using complementary phylogenetic and biogeographical approaches, we examine evolutionary patterns in EABR brevicipitid frogs. Using these data, we test whether brevicipitid history reflects patterns of long-term forest persistence and/or stability across the EABR.



Location

East Africa.



Methods

A dated phylogeny for brevicipitids was constructed using two nuclear and three mitochondrial markers. Alternative diversification models were used to determine signal for constant or varying net diversification rates. Using our dated tree, we identified areas of high phylogenetic diversity (PD), and inferred ancestral areas using likelihood and Bayesian approaches.



Results

Brevicipitids have a long history, with generic diversification among extant lineages pre-dating the Oligocene (> 33 Ma). Ancestral-area reconstructions indicate the presence of brevicipitids in the EABR since the Oligocene, and support a scenario of palaeoendemics surviving in EABR refugia. Ancestral-area reconstructions indicate that the central Eastern Arc Mountains (EAM) formed the initial centre of diversification of forest brevicipitids. Measures of PD show that diversity varies across the EABR but is highest in the EAM. Constant net diversification rate in brevicipitids is a significantly better fit than alternative, rate-variable models.



Main conclusions

The degree of persistence of forest habitats appears to be a contributing factor to the varying levels of diversity across the EABR in brevicipitids (and other organisms). In contrast to the Southern Highlands and Ethiopian Bale Mountains, the EAM stands out as an area that enabled the constant accumulation of brevicipitid species over a long period of time.","The degree of persistence of forest habitats appears to be a contributing factor to the varying levels of diversity across the EABR in brevicipitids (and other organisms)."
"Biogeographic Predictors of Genetic Diversity in Populations of Eastern African Chimpanzees ( Pan troglodytes schweinfurthi )","https://scispace.com/paper/biogeographic-predictors-of-genetic-diversity-in-populations-1ez047fmjx","1998","Journal Article","International Journal of Primatology","Tony L. Goldberg
Tony L. Goldberg","10.1023/A:1020327515036","","I collected mitochondrial DNA sequences—hypervariable region 1 of the control region—from 281 eastern chimpanzees in 19 geographically defined populations and calculated genetic diversity measures to test the hypothesis that populations inhabiting the reconstructed locations of Pleistocene forest refugia harbor higher genetic diversities than those of other populations. The hypothesis is only weakly supported. Population genetic diversity is not significantly correlated with geographic proximity to refugia, with the area of forest that the populations currently occupy, or with the degree of geographic isolation of the populations. However, the two populations displaying the consistently highest genetic diversities are located in refuge areas: Uganda's Rwenzori Mountains and the eastern Democratic Republic of Congo's Ituri Forest. These results, in combination with previously findings, imply that chimpanzees may have lived both in and out of refugia during periods when tropical forests were restricted to refugia. This interpretation is consistent with the notion of chimpanzees as an extraordinarily vagile species, capable of maintaining gene flow across habitat mosaics of forest, woodland, and savannah.","Results imply that chimpanzees may have lived both in and out of refugia during periods when tropical forests were restricted toRefugia, consistent with the notion of chimpanzees as an extraordinarily vagile species, capable of maintaining gene flow across habitat mosaics of forest, woodland, and savannah."
"Geographical patterns of old and young species in African forest biota: the significance of specific montane areas as evolutionary centres","https://scispace.com/paper/geographical-patterns-of-old-and-young-species-in-african-2uoeku3qyx","1997","Journal Article","Biodiversity and Conservation","Jon Fjeldsaå
Jon C. Lovett","10.1023/A:1018356506390","","A widely accepted paradigm for speciation in tropical forests, the refuge theory, requires periodic habitat fragmentation driven by global climatic fluctuations to provide conditions for allopatric speciation This implies that comparative species richness in refugia is due to loss of diverse communities in areas affected by climatic cycles In this study we compare distribution patterns of bird and plant taxa which we consider to be of either deep phylogenetic lineages or recent radiations It is demonstrated that lowland areas which have been postulated as Pleistocene refugia are dominated by species which represent lineages of pre-Pleistocene age Since variations in species richness within these forest tracts reflect currently apparent environmental variables which might be considered to determine carrying capacity, we do not need to postulate that richness is the result of changes in forest cover in the past Recently diversified taxa of plants and birds are found mainly at the periphery of the main rain forest blocks and in habitat islands outside them Here, peak concentrations of young restricted-range species are often congruent with clusters of old and biogeographically relictual species It is suggested that this reflects special intrinsic environmental properties of these areas, in the form of long-term environmental stability caused mainly by persistent orographic rain or mist In this case, richness is not necessarily due to extinction outside these areas Stability not only enables survival of relictual taxa, but also promotes morphological differentiation of radiating taxa, leading to aggregates of taxa of restricted distribution","It is demonstrated that lowland areas which have been postulated as Pleistocene refugia are dominated by species which represent lineages of pre-Pleistocene age, and it is suggested that this reflects special intrinsic environmental properties of these areas, in the form of long-term environmental stability caused mainly by persistent orographic rain or mist."
"West-Central African Pleistocene lowland forest evolution revealed by the phylogeography of Misonne's soft-furred mouse","https://scispace.com/paper/west-central-african-pleistocene-lowland-forest-evolution-2s5q6qy9j0","2012","Journal Article","African Zoology","Violaine Nicolas
Alain-Didier Missoup
Marc Colyn
Corinne Cruaud
Christiane Denys","10.3377/004.047.0119","","We studied the phylogeographical structure of Praomys misonnei (Rodentia: Muridae) in west-Central Africa based on 113 individuals from 31 localities and the sequencing of two mitochondrial genes (Cytb and CO1). Two clades can be identified through maximum likelihood, bayesian and network analyses: the first one is limited to the Korup National Park, while the second one has a broad geographical distribution in west-Central Africa. The second clade can be further divided into three sub-clades. The results of neutrality tests and mismatch distributions indicate that a population expansion occurred in these sub-clades. During the middle or upper Pleistocene, the west-Central African populations of P. misonnei may have been isolated in four different forest refugia, followed by population expansion and secondary contact during more humid periods. High genetic diversity was observed in the region of the Bakossi highlands, and the Cameroon Volcanic Line limits the geographical distribution of clades. Thus it s...","The results highlight the role of the Sanaga and Ogooué-Ivindo rivers in shaping P. misonnei genetic structure and suggest that a population expansion occurred in these sub-clades of the species during the middle or upper Pleistocene."
"Individualistic evolutionary responses of Central African rain forest plants to Pleistocene climatic fluctuations.","https://scispace.com/paper/individualistic-evolutionary-responses-of-central-african-29x9fmvbdl","2020","Journal Article","Proceedings of the National Academy of Sciences of the United States of America","Andrew J. Helmstetter
Kevin Bethune
Narcisse Guy Kamdem
Bonaventure Sonké
Thomas L. P. Couvreur","10.1073/PNAS.2001018117","","Understanding the evolutionary dynamics of genetic diversity is fundamental for species conservation in the face of climate change, particularly in hyper-diverse biomes. Species in a region may respond similarly to climate change, leading to comparable evolutionary dynamics, or individualistically, resulting in dissimilar patterns. The second-largest expanse of continuous tropical rain forest (TRF) in the world is found in Central Africa. Here, present-day patterns of genetic structure are thought to be dictated by repeated expansion and contraction of TRFs into and out of refugia during Pleistocene climatic fluctuations. This refugia model implies a common response to past climate change. However, given the unrivalled diversity of TRFs, species could respond differently because of distinct environmental requirements or ecological characteristics. To test this, we generated genome-wide sequence data for >700 individuals of seven codistributed plants from Lower Guinea in Central Africa. We inferred species' evolutionary and demographic histories within a comparative phylogeographic framework. Levels of genetic structure varied among species and emerged primarily during the Pleistocene, but divergence events were rarely concordant. Demographic trends ranged from repeated contraction and expansion to continuous growth. Furthermore, patterns in genetic variation were linked to disparate environmental factors, including climate, soil, and habitat stability. Using a strict refugia model to explain past TRF dynamics is too simplistic. Instead, individualistic evolutionary responses to Pleistocene climatic fluctuations have shaped patterns in genetic diversity. Predicting the future dynamics of TRFs under climate change will be challenging, and more emphasis is needed on species ecology to better conserve TRFs worldwide.","Present-day patterns of genetic structure are thought to be dictated by repeated expansion and contraction of TRFs into and out of refugia during Pleistocene climatic fluctuations, which implies a common response to past climate change."
"Evolutionary history of the thicket rats (genus Grammomys) mirrors the evolution of African forests since late Miocene","https://scispace.com/paper/evolutionary-history-of-the-thicket-rats-genus-grammomys-1aq0mvhiht","2017","Journal Article","Journal of Biogeography","Josef Bryja
Josef Bryja
Radim Šumbera
Julian C. Kerbis Peterhans
Julian C. Kerbis Peterhans
Tatiana Aghová
Tatiana Aghová
Anna Bryjová
Ondřej Mikula
Violaine Nicolas
Christiane Denys
Erik Verheyen","10.1111/JBI.12890","","Aim
Grammomys are mostly arboreal rodents occurring in forests, woodlands and thickets throughout sub-Saharan Africa. We investigated whether the divergence events within the genus follow the existing evolutionary scenario for the development of African forests since the late Miocene.

Location
Sub-Saharan African forests and woodlands.

Methods
We inferred the molecular phylogeny of Grammomys using Bayesian and maximum likelihood methods and DNA sequences of 351 specimens collected from across the distribution of the genus. We mapped the genetic diversity, estimated the divergence times by a relaxed clock model and compared evolution of the genus with forest history.

Results
Phylogenetic analysis confirms the monophyly of Grammomys and reveals five main Grammomys lineages with mainly parapatric distributions: (1) the poensis group in Guineo-Congolese forests; (2) the selousi group with a distribution mainly in coastal forests of southern and eastern Africa; (3) the dolichurus group restricted to the easternmost part of South Africa; (4) the macmillani group in the northern part of eastern and Central Africa with one isolated species in Guinean forests; and (5) the surdaster group, widely distributed in eastern Africa south of the equator. Every group contains well supported sublineages suggesting the existence of undescribed species. The earliest split within the genus (groups 1 vs. 2–5) occurred in the late Miocene and coincides with the formation of the Rift Valley which resulted in the east–west division of the initially pan-African forest. The subsequent separation between groups (2 vs. 3–5) also dates to the end of the Miocene and suggests the split between Grammomys from coastal to upland forests in eastern Africa followed by a single dispersal event into western Africa during the Pleistocene.

Conclusions
The evolutionary history of the genus Grammomys closely reflects the accepted scenario of major historical changes in the distribution of tropical African forests since the late Miocene.","In this article, the authors inferred the molecular phylogeny of Grammomys using Bayesian and maximum likelihood methods and DNA sequences of 351 specimens collected from across the distribution of the genus."
"Pleistocene population expansions of shade-tolerant trees indicate fragmentation of the African rainforest during the Ice Ages","https://scispace.com/paper/pleistocene-population-expansions-of-shade-tolerant-trees-dfzmsfr9e8","2017","Journal Article","Proceedings of The Royal Society B: Biological Sciences","Rosalía Piñeiro
Gilles Dauby
Esra Kaymak
Olivier J. Hardy","10.1098/RSPB.2017.1800","","The fossil record in tropical Africa suggests that dry conditions during the Ice Ages caused expansion of savannahs and contraction of the rainforest. Forest refugia have been proposed to be locate...","Demographic tests revealed clear genetic signals of population expansion in both taxa, possibly following bottleneck events after forest fragmentation, with stronger evidence of expansion after the Penultimate rather than after the Last Glacial Maximum."
"The structure of biodiversity – insights from molecular phylogeography","https://scispace.com/paper/the-structure-of-biodiversity-insights-from-molecular-s9ymzx100i","2004","Journal Article","Frontiers in Zoology","Godfrey M. Hewitt","10.1186/1742-9994-1-4","","DNA techniques, analytical methods and palaeoclimatic studies are greatly advancing our knowledge of the global distribution of genetic diversity, and how it evolved. Such phylogeographic studies are reviewed from Arctic, Temperate and Tropical regions, seeking commonalities of cause in the resulting genetic patterns. The genetic diversity is differently patterned within and among regions and biomes, and is related to their histories of climatic changes. This has major implications for conservation science.","The genetic diversity is differently patterned within and among regions and biomes, and is related to their histories of climatic changes, and this has major implications for conservation science."
"Contrasting dates of rainforest fragmentation in Africa inferred from trees with different dispersal abilities","https://scispace.com/paper/contrasting-dates-of-rainforest-fragmentation-in-africa-1zub43zhtt","2019","Posted Content","bioRxiv","Rosalía Piñeiro
Rosalía Piñeiro
Rosalía Piñeiro
Olivier J. Hardy
Carolina Tovar
Shyam Gopalakrishnan
Filipe G. Vieira
Gilbert Mtp
Gilbert Mtp","10.1101/811463","","The rainforests of Tropical Africa have fluctuated over time. Although today the forest cover is continuous in Central Africa this may have not always been the case, as the scarce fossil record in this region suggests that more arid conditions might have significantly reduced the density of trees during the Ice Ages. Our aim was to investigate whether the dry ice-age periods left a genetic signature on tree species that can be used to date the past fragmentation of the rainforest. We sequenced reduced representation libraries of 182 samples representing five Legume tree species that are widespread in African rainforests and seven outgroups. Phylogenetic analyses identified an early divergent lineage for all species in West Africa (Upper Guinea), and two clades in Central Africa: Lower Guinea-North and Lower Guinea-South. As the structure separating the Northern and Southern clades cannot be explained by geographic barriers, we tested other hypotheses using demographic model testing. The best estimates recovered using ∂a∂I indicate that the two clades split between the Upper Pliocene and the Pleistocene, a date compatible with forest fragmentation driven by ice-age climatic oscillations. Furthermore, we found remarkably older split dates for the shade-tolerant tree species with non-assisted seed dispersal than for light-demanding long-distance wind-dispersed trees. We also show that the genetic diversity significantly declines with the distance from ice-age refugia in the two long-distance dispersed species only. Different recolonisation abilities after recurrent cycles of forest fragmentation seem to explain why we observe congruent genetic spatial structures across species with contrasted timescales. SIGNIFICANCE STATEMENT Although today the rainforest cover is continuous in Central Africa, the scarce fossil record suggests that arid conditions during the Ice Ages might have reduced the density of trees during the Ice Ages. However, the vast majority of the fossil pollen records preserved in Tropical Africa is too young to inform about this period. Investigating whether the past climate change left a genetic signature on trees can thus be useful to date past forest fragmentation. However, most genetic studies available to date lack resolution as they use limited numbers of loci. In this study we use modern DNA technology to study five Legume trees. Our results show significant differentiation of the populations of each species at a date compatible with forest fragmentation driven by ice-age climatic oscillations. Contrasted timescales were obtained for each species, which probably reflects their different recolonisation abilities after forest fragmentation.","The aim was to investigate whether the dry ice-age periods left a genetic signature on tree species that can be used to date the past fragmentation of the rainforest, and shows significant differentiation of the populations of each species at a date compatible with forest fragmentation driven by ice- age climatic oscillations."
