"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Floristic Similarity and Diversity Gradients in the Eastern Arc and Coastal Forests of Tanzania","https://scispace.com/paper/floristic-similarity-and-diversity-gradients-in-the-eastern-5cm7dbneyh","2018","","","david kachori","","","The Eastern Arc and Coastal forests of Tanzania are biodiversity hotspots, centres of endemism, and highest priority ecosystems for biodiversity conservation worldwide. But, their floristic similarity and species diversity gradients over geographical distances and longitudinal locations, respectively, are poorly understood. Thus, this study investigates the relationship between floristic similarity and geographical distances, as well as species diversity and longitudinal locations among the forests. A total of 37 inventories from the Eastern Arc and Coastal forests of Tanzania were selected based on inventories with minimum diameter at breast height (DBH) ? 10cm), and identification of trees done at species level. The floristic similarity was determined using the Sorensen’s similarity coefficient. The Pearson correlation test was used to study differences between floristic similarities and geographical distances, as well as species diversity and longitudinal location. The findings revealed three clusters of forests assembled due to their geographical proximity. The correlation between geographical distances and floristic similarities revealed a significant negative association (n = 528, R2 = 0.1821, p < 0.001), while species diversity and longitudinal location of forests had a significant positive correlation (n = 37, R2 = 0.5401, P < 0.05). The results suggest that high environmental heterogeneity across the forests should be well thought-out in their management plans to uphold their values.","In this article, the relationship between floristic similarity and geographical distances, as well as species diversity and longitudinal locations among the forests was investigated in the Eastern Arc and Coastal forests of Tanzania."
"Structuration de la biodiversité des forêts africaines et changements climatiques : une étude à travers le genre Khaya (Meliaceae)","https://scispace.com/paper/structuration-de-la-biodiversite-des-forets-africaines-et-5fh2xyeeuu","2019","Journal Article","Bois Et Forets Des Tropiques","Ulrich Gaël Bouka Dipelet","10.19182/BFT2019.339.A31718","","Des etudes paleoecologiques suggerent que la composition floristique, la structure et la repartition actuelle des forets denses africaines ont ete influencees par divers facteurs. En particulier, la mise en place de gradients ecologiques a l’echelle du continent, depuis plusieurs millions d’annees, a favorise une speciation parapatrique. Lors des changements climatiques passes, certaines regions qualifiees de « refuges forestiers » auraient ete peu ou pas affectees par les variations climatiques, alors que les ecosystemes entre ces regions auraient ete plus ou moins profondement remanies, favorisant une speciation allopatrique des especes forestieres. En Afrique l’identification des refuges forestiers et leur role dans la speciation et dans la configuration des patrons de repartition geographique de la diversite genetique restent insuffisamment documentes.Cette problematique est abordee ici a travers le genre Khaya (Meliaceae), un genre modele dont les especes presentent des affinites ecologiques variables. Ce travail multidisciplinaire, qui mobilise des approches botanique, phylogeographique et de modelisation de niches climatique, a pour objectifs (1) de preciser les limites taxonomiques des especes de ce genre et de comprendre les evenements de speciation ayant conduit a la distribution et a la structuration actuelle de ces dernieres ; (2) d'analyser les patrons phylogeographiques de Khaya anthotheca et de K. ivorensis ; (3) de tester la force de la relation entre les patrons de diversite genetique, les gradients ecologiques et les refuges forestiers supposes du Plio-Pleistocene ; (4) d'identifier les niches climatiques potentielles de toutes les especes de Khaya et la variation dans leur distribution geograhique au cours du temps.Nos resultats mettent en evidence : (i) la presence de cinq groupes genetiques disctincts dans le complexe K. anthotheca. L’analyse des caracteres botaniques a conduit a l’identification des memes groupes, permettant de caracteriser cinq especes differentes. Trois de ces cinq especes presentent des distributions allopatriques ou parapatriques, et deux d'entre elles se retrouvent localement en sympatrie, dont une espece nouvelle pour la science ; (ii) une correlation significative entre le chevauchement des niches, paire par paire, de ces cinq especes et la distance genetique separant chaque paire ; (iii) un contraste entre les zones de forte diversite du genome nucleaire et celles du genome cytoplasmique de K. ivorensis, qui ne permet pas de separer clairement les populations malgre la presence de deux clusters genetiques dus a un isolement par la distance ; et (iv) la reconnaissance et la description de neuf especes au sein du genre Khaya. Toutes ces nouvelles connaissances permettent d’eclairer la structuration de la biodiversite des forets africaines et de poser les bases d'une strategie de conservation et de gestion durable de ces especes, tres recherchees tant pour leur bois que pour des usages medicinaux.","In this article, a multidisciplinare travail multidisciplinary approach is proposed for the analysis of the speciation parapatrique in the genre Khaya (Meliaceae), un genre modele which presents affinites ecologiques variables."
"Waxing and waning of forests: Late Quaternary biogeography of southeast Africa","https://scispace.com/paper/waxing-and-waning-of-forests-late-quaternary-biogeography-of-3cdb7whpbh","2018","Journal Article","Global Change Biology","Sarah J. Ivory
Sarah J. Ivory
Anne-Marie Lézine
Annie Vincens
Andrew S. Cohen","10.1111/GCB.14150","","African ecosystems are at great risk. Despite their ecological and economic importance, long‐standing ideas about African forest ecology and biogeography, such as the timing of changes in forest extent and the importance of disturbance, have been unable to be tested due to a lack of sufficiently long records. Here, we present the longest continuous terrestrial record of late Quaternary vegetation from southern Africa collected to date from a drill core from Lake Malawi covering the last ~600,000 years. Pollen analysis permits us to investigate changes in vegetation structure and composition over multiple climatic transitions. We observe nine phases of forest expansion and collapse related to regional hydroclimate change. The development of desert, steppe and grassland vegetation during arid periods is likely dynamically linked to thresholds in regional hydrology associated with lake level and moisture recycling. Species composition of these dryland ecosystems varied greatly and is unlike the vegetation found at Malawi today, with assemblages suggesting strong Somali‐Masai affinities. Furthermore, nearly all semiarid assemblages contain low forest taxa abundances, suggesting that moist lowland gallery forests formed refugia along waterways during arid times. When the region was wet, forests were species‐rich and very high afromontane tree abundances suggest frequent widespread lowland colonization by modern high elevation trees. Furthermore, species composition varied little amongst forest phases until ~80 ka when disturbance tolerant tree taxa characteristic of the modern vegetation increased in abundance. The waxing and waning of forests has important implications for understanding the processes that control modern tropical vegetation biogeography as well as the environments of early humans across Africa. Finally, this work highlights the resilience of montane forests during previous warm intervals, which is relevant for future climate change; however, we point to a fundamental shift in disturbance regimes which are crucial for the structure and composition of modern East African landscapes.","This work presents the longest continuous terrestrial record of late Quaternary vegetation from southern Africa collected to date from a drill core from Lake Malawi covering the last ~600,000 years and points to a fundamental shift in disturbance regimes which are crucial for the structure and composition of modern East African landscapes."
"Did forests survive the cold in a hotspot","https://scispace.com/paper/did-forests-survive-the-cold-in-a-hotspot-ipfgamm6lc","1998","Journal Article","Nature","Peter D. Moore","10.1038/34292","","Despite the importance of tropical forests in conservation of the Earth's resources, surprisingly little is known about their history. By studying five sites in east-central Africa, one group now concludes that current biodiverse ‘hotspots’ were not always so species rich. Forests are thought to have survived the vicissitudes of the last glacial episodes in certain ‘core’ areas. But when the climate became warmer and wetter, equatorial forests seem to have expanded from these favourable locations in which they established themselves.","The authors studied five sites in east-central Africa and concluded that current biodiverse ""hotspots"" were not always so species rich. But when the climate became warmer and wetter, equatorial forests seem to have expanded from these favourable locations in which they established themselves."
"Climate Cycles, Habitat Stability, and Lineage Diversification in an African Biodiversity Hotspot","https://scispace.com/paper/climate-cycles-habitat-stability-and-lineage-diversification-3u9d3p5r","2023","Journal Article","Diversity","Rauri C. K. Bowie
William B. Monahan
Jon Fjeldså","10.3390/d15030394","","The Eastern Arc Mountains of Tanzania and Kenya, a montane archipelago of 13 uplifted fault blocks (sky islands) isolated by lowland arid savanna, are a center of exceptional biological endemism. Under the influence of humid winds from the Indian Ocean, forests and associated species may have persisted in this region since the final uplift of these blocks in the late Miocene. Today, these mountains are inhabited by a remarkable diversity of bird species. To better understand the evolutionary processes behind this diversity, we combined molecular phylogenetic studies of East African montane birds with paleoclimate modeling of its montane forests. Across its largest lowland barrier, the 125 km between the Usambara and Nguru/Nguu Mountains, 10 of the 14 bird lineages exhibited a phylogeographic break. Using Bayesian methods, we established that at least three periods of forest contraction and expansion affected the diversification of Eastern Arc birds. Habitat distribution models suggest that lower-elevation hills may have acted as stepping-stones connecting isolated highlands to allow for the dispersal of montane forest-dependent species across them. Periods of vicariance during paleoclimatic cycles extending back through the Last Glacial Maximum would have then isolated these populations within the highlands they had reached. The broad distribution of neoendemic species across the mountains of East Africa provides evidence of climate cycling as a driver of lineage diversification. The high incidence of narrow-range endemism of paleoendemic species on the Usambara, Uluguru, and Udzungwa Mountains of this region is harder to explain. Our paleoclimate models retrodicted the persistence of montane forest during climate cycles on several Eastern Arc sky islands but not on the Southern Tanzania Volcanic Highlands. Consistent with recent theoretical work, different rates of local extinction rather than increased rates of lineage diversification may explain the pattern of excessive narrow-range endemism on some sky islands over others. Thus, a regional filtering effect is generated, with paleoendemics maintaining populations through time only in areas where habitat persisted, providing a credible explanation for the dramatic variance in levels of endemism among different East African sky islands.","In this paper , the evolutionary processes behind the diversity of birds in the Eastern Arc Mountains of Tanzania and Kenya were investigated using molecular phylogenetic studies of East African montane birds with paleoclimate modeling of its montane forests, and it was shown that three periods of forest contraction and expansion affected the diversification of Eastern Arc birds."
"Dispersal to or from an African biodiversity hotspot","https://scispace.com/paper/dispersal-to-or-from-an-african-biodiversity-hotspot-11v619fdks","2009","Journal Article","Molecular Ecology","David C. Blackburn
G. J. Measey","10.1111/J.1365-294X.2009.04156.X","","Biodiversity hotspots are centres of endemism and thus contain many range-restricted species. In addition, within these hotspots occur widespread species that might have originated within a hotspot before dispersing to neighbouring or distant regions. We test this hypothesis with a phylogeographic analysis of a miniature leaf litter frog, Arthroleptis xenodactyloides, that has a large distribution throughout the Eastern Arc biodiversity hotspot and other regions in East Africa. Maximum-likelihood and Bayesian estimates of the mitochondrial gene phylogeny are used as a proxy for understanding the evolutionary history of diversification and the historical relationships between populations. The north-south range of this species extends for approximately 1900 km; our sampling covers approximately 85% of this range. Using phylogenetic comparative methods, we estimate the region of origin and direction of dispersal within A. xenodactyloides. We compare contrasting hypotheses of latitudinal range expansion using bayes factors. The ancestral region of origin of A. xenodactyloides is reconstructed as having occurred within the Eastern Arc before dispersing southwards into the southern Rift Mountains, probably in the Pleistocene. The phylogeographic structure within this leaf litter frog is surprisingly similar to that of forest birds, revealing that similar geographic features might have had a driving role in diversification of these very dissimilar taxa. Latitudinal expansion occurred early in the evolutionary history of A. xenodactyloides, which may indicate that physiological adaptation facilitated its wide geographic distribution.","Latitudinal expansion occurred early in the evolutionary history of A. xenodactyloides, which may indicate that physiological adaptation facilitated its wide geographic distribution, and is compared with contrasting hypotheses of latitudinal range expansion using bayes factors."
"Sequential Fragmentation of Pleistocene Forests in an East Africa Biodiversity Hotspot: Chameleons as a Model to Track Forest History","https://scispace.com/paper/sequential-fragmentation-of-pleistocene-forests-in-an-east-58uvqhpw2t","2011","Journal Article","PLOS ONE","G. John Measey
Krystal A. Tolley","10.1371/JOURNAL.PONE.0026606","","Background: The Eastern Arc Mountains (EAM) is an example of naturally fragmented tropical forests, which contain one of the highest known concentrations of endemic plants and vertebrates. Numerous paleo-climatic studies have not provided direct evidence for ancient presence of Pleistocene forests, particularly in the regions in which savannah presently occurs. Knowledge of the last period when forests connected EAM would provide a sound basis for hypothesis testing of vicariance and dispersal models of speciation. Dated phylogenies have revealed complex patterns throughout EAM, so we investigated divergence times of forest fauna on four montane isolates in close proximity to determine whether forest break-up was most likely to have been simultaneous or sequential, using population genetics of a forest restricted arboreal chameleon, Kinyongia boehmei. Methodology/Principal Findings: We used mitochondrial and nuclear genetic sequence data and mutation rates from a fossil-calibrated phylogeny to estimate divergence times between montane isolates using a coalescent approach. We found that chameleons on all mountains are most likely to have diverged sequentially within the Pleistocene from 0.93–0.59 Ma (95% HPD 0.22–1.84 Ma). In addition, post-hoc tests on chameleons on the largest montane isolate suggest a population expansion ,182 Ka. Conclusions/Significance: Sequential divergence is most likely to have occurred after the last of three wet periods within the arid Plio-Pleistocene era, but was not correlated with inter-montane distance. We speculate that forest connection persisted due to riparian corridors regardless of proximity, highlighting their importance in the region’s historic dispersal events. The population expansion coincides with nearby volcanic activity, which may also explain the relative paucity of the Taita’s endemic fauna. Our study shows that forest chameleons are an apposite group to track forest fragmentation, with the inference that forest extended between some EAM during the Pleistocene 1.1–0.9 Ma.","This study shows that forest chameleons are an apposite group to track forest fragmentation, with the inference that forest extended between some EAM during the Pleistocene 1.1–0.9 Ma, and speculate that forest connection persisted due to riparian corridors regardless of proximity, highlighting their importance in the region's historic dispersal events."
"Climate refugia: joint inference from fossil records, species distribution models and phylogeography","https://scispace.com/paper/climate-refugia-joint-inference-from-fossil-records-species-3l5kwttiyl","2014","Journal Article","New Phytologist","Daniel G. Gavin
Matthew C. Fitzpatrick
Paul F. Gugger
Katy D. Heath
Francisco Rodríguez-Sánchez
Solomon Z. Dobrowski
Arndt Hampe
Arndt Hampe
Feng Sheng Hu
Michael B. Ashcroft
Patrick J. Bartlein
Jessica L. Blois
Bryan C. Carstens
Edward Byrd Davis
Guillaume de Lafontaine
Mary E. Edwards
Matias Fernandez
Paul D. Henne
Erin M. Herring
Zachary A. Holden
Woo-Seok Kong
Jianquan Liu
Donatella Magri
Nicholas J. Matzke
Matt S. McGlone
Frédérik Saltré
Alycia L. Stigall
Yi-Hsin Erica Tsai
John W. Williams","10.1111/NPH.12929","","Climate refugia, locations where taxa survive periods of regionally adverse climate, are thought to be critical for maintaining biodiversity through the glacial–interglacial climate changes of the Quaternary. A critical research need is to better integrate and reconcile the three major lines of evidence used to infer the existence of past refugia – fossil records, species distribution models and phylogeographic surveys – in order to characterize the complex spatiotemporal trajectories of species and populations in and out of refugia. Here we review the complementary strengths, limitations and new advances for these three approaches. We provide case studies to illustrate their combined application, and point the way towards new opportunities for synthesizing these disparate lines of evidence. Case studies with European beech, Qinghai spruce and Douglas-fir illustrate how the combination of these three approaches successfully resolves complex species histories not attainable from any one approach. Promising new statistical techniques can capitalize on the strengths of each method and provide a robust quantitative reconstruction of species history. Studying past refugia can help identify contemporary refugia and clarify their conservation significance, in particular by elucidating the fine-scale processes and the particular geographic locations that buffer species against rapidly changing climate.","A critical research need is to better integrate and reconcile the three major lines of evidence used to infer the existence of past refugia - fossil records, species distribution models and phylogeographic surveys - in order to characterize the complex spatiotemporal trajectories of species and populations in and out ofRefugia."
"Patterns of endemism in the woody flora of north-east and east Africa.","https://scispace.com/paper/patterns-of-endemism-in-the-woody-flora-of-north-east-and-1yceusee0z","1996","Book Chapter","","J. C. Lovett
Ib Friis","10.1007/978-94-009-0285-5_72","","Tree and shrub species of restricted distribution do not occur randomly throughout the vegetation types and geomorphological formations of eastern Africa, but rather, show distinct concentrations of high endemism. Four geographical areas of high endemism are considered, the Eastern Arc mountain forests, the Eastern Arc rain shadow, the dry transitional forests of north-east tropical Africa and the arid areas of north-east tropical Africa. Three types of endemics are recognised: phylogenetic relicts, geographical relicts, and those with closely related taxa in the same or adjacent regions. Species distribution patterns are concluded to be primarily due to tectonic events creating climatic changes, with areas rich in taxa of restricted distribution being climatically and geologically stable. In the stable areas, phylogenetic and geographical relicts occur in the same localities as taxa apparently derived by allopatric or sympatric speciation, suggesting that climatic stability is important both for survival of relictual taxa and for initial speciation. Stability may be the factor that creates the differentiation that is later interpreted as vicariance when the range of parental taxa is reduced. Geological heterogeneity leads to floristic heterogeneity, and may be important for local speciation.","In this article, three types of endemics are recognized: phylogenetic relicts, geographical taxa, and those with closely related taxa in the same or adjacent regions."
"Pan African phylogeography and palaeodistribution of rousettine fruit bats: Ecogeographic correlation with Pleistocene climate vegetation cycles","https://scispace.com/paper/pan-african-phylogeography-and-palaeodistribution-of-2yc6uv2a7v","2019","Journal Article","Journal of Biogeography","Tereza Stribna
Dušan Romportl
Jan Demjanovič
Anna Vogeler
Marco Tschapka
Marco Tschapka
Petr Benda
Petr Benda
Ivan Horáček
Javier Juste
Steven M. Goodman
Pavel Hulva
Pavel Hulva","10.1111/JBI.13651","","AIM: The impact of Pleistocene climatic oscillations on tropical biomes is associated with changes in the extent of forest cover. Fruit bats have played a role in woodland dynamics via pollination and seed dispersal. We hypothesized that phylogeographic patterns of Rousettus on continental Africa and adjacent islands should show a signature of pluvial‐drought cycles, involving demographic expansions and contractions. LOCATION: Afrotropical, Malagasy and Saharo‐Arabian biogeographic realms. TAXON: Genus Rousettus (Pteropodidae). METHODS: Phylogeographic and population genetic approaches using mitochondrial and microsatellite data were integrated with species distribution modelling of currently suitable habitats and those of the Last Glacial Maximum using climate simulations. RESULTS: Phylogenetic reconstruction yielded an Asian outgroup followed by pectinate branching of the Indian Ocean taxa and Rousettus aegyptiacus. While nuclear microsatellites were homogeneous across the African mainland, two mitochondrial haplogroups were found. Haplogroup I is widespread in regions with extensive tree cover, including tropical rain forests, and has close relationships to isolated lineages in the Middle East and islands in the Gulf of Guinea. Haplogroup II is sister to the rest of the R. aegyptiacus radiation and is found in eastern and southern Africa and the Sudanian savanna in habitats with semi‐open land cover. MAIN CONCLUSION: Palaeodistributional modelling ascertained that the Indian Ocean islands provided more extensive areas of suitable habitat in the past relative to conditions today, suggesting stepping stone connectivity between Asia and Africa during Pleistocene interpluvial sea‐level lowstands. Inverse pluvial‐drought demography was detected in lineages ancestral to recent haplogroups, providing evidence of past forest refugia and complex ecogeographic scenarios of haplogroup origins involving allopatry and parapatry connected with the eastern Afromontane biodiversity hotspot, and subsequent admixture of nuclear gene pools. The Middle Eastern lineage probably originated during pluvial green Sahara periods, possibly in co‐evolution with ancestors of tree crop species domesticated later during the Neolithic revolution. The keystone role of rousettine bats for forest regeneration and their ability to pioneer dry and distant habitats emphasize their role in conservation biology and restoration ecology.","Palaeodistributional modelling ascertained that the Indian Ocean islands provided more extensive areas of suitable habitat in the past relative to conditions today, suggesting stepping stone connectivity between Asia and Africa during Pleistocene interpluvial sea‐level lowstands."
"Pan African phylogeography and palaeodistribution of rousettine fruit bats: Ecogeographic correlation with Pleistocene climate vegetation cycles","https://scispace.com/paper/pan-african-phylogeography-and-palaeodistribution-of-898379evbkuh","2024","Repository","","Tschapka, Marco
Benda, Petr
Horáček, Ivan
Goodman, Steven M.
Hulva Pavel","10.5281/zenodo.13418141","","(Uploaded by Plazi for the Bat Literature Project) Aim: The impact of Pleistocene climatic oscillations on tropical biomes is associated with changes in the extent of forest cover. Fruit bats have played a role in woodland dynamics via pollination and seed dispersal. We hypothesized that phylogeographic patterns of Rousettus on continental Africa and adjacent islands should show a signature of pluvial‐drought cycles, involving demographic expansions and contractions. ",""
"The biogeographic evidence supporting the pleistocene forest refuge hypothesis.","https://scispace.com/paper/the-biogeographic-evidence-supporting-the-pleistocene-forest-pupe3tkqn8","1986","Journal Article","Evolution","Ernst Mayr
Robert J. O’Hara","10.2307/2408603","","The prevailing explanation for the observed distributional patterns and areas of endemism of tropical forest organisms is the Pleistocene refuge hypothesis, which proposes that wide-ranging ancestral taxa were isolated into forest refuges during certain glacial periods, and that this isolation provided them with the opportunity to speciate. John Endler has recently argued that two predictions of the refuge hypothesis-that contact zones between vicars should be between refuges and that contact zones of rapidly reproducing butterflies should be wider than those of more slowly reproducing birds-are not borne out by the evidence. Endler therefore rejects the refuge hypothesis. We show that the data available are far too imprecise to permit any conclusions regarding contact zone widths and that, according to our reanalysis of the African bird data used by Endler, all the contact zones between vicars do indeed occur between refuges, exactly where they are expected. Additional strong support for the refuge hypothesis comes from the existence of many taxa endemic to the particular forest areas which have been postulated as refuges and from fragmented taxa which are still allopatric, never having come into secondary contact.","This article showed that the available data available are far too imprecise to permit any conclusions regarding contact zone widths and that, according to their reanalysis of the African bird data used by Endler, all the contact zones between vicars do indeed occur between refuges, exactly where they are expected."
"Modelling potential Pleistocene habitat corridors between Afromontane forest regions","https://scispace.com/paper/modelling-potential-pleistocene-habitat-corridors-between-1exa36vi4c","2021","Journal Article","Biodiversity and Conservation","Kaitlin E. Allen
Walter P. Tapondjou
Benedictus Freeman
Jacob C. Cooper
Rafe M. Brown
A. Townsend Peterson","10.1007/S10531-021-02198-4","","The unusually high floral and faunal similarity between the different regions of the Afromontane archipelago has been noted by biogeographers since the late 1800s. A possible explanation for this similarity is the spread of montane habitat into the intervening lowlands during the glacial periods of the Pleistocene, allowing biotic exchange between mountain ranges. In this study, we sought to infer the existence and most likely positions of these potential habitat corridors. We focused on sixteen Afromontane endemic tree, shrub, and bird species in the Cameroon Volcanic Line, East African Rift and Great Escarpment. Species were chosen based on distribution above 1200–1500 m in at least two of the major Afromontane regions. Ecological niche models were developed for each species in the present and projected to the mid-Holocene and the last glacial maximum (LGM). Models were thresholded to create binary maps of presence/absence and then summed across taxa to estimate potential LGM and mid-Holocene distributions. We found widespread climatic suitability for our montane taxa throughout the lowlands of Central Africa during the LGM, connecting all regions of the Afromontane archipelago except the Ethiopian Highlands and the Dahomey Gap. During the mid-Holocene, we noted more limited climatic suitability for fewer species in lowland areas. Although we set out to test predictions derived from alternatively hypothesized corridors, we instead found widespread climatic suitability connecting Afromontane regions across the entire Congo Basin for all species.","In this paper, the authors focused on sixteen endemic tree, shrub, and bird species in the Cameroon Volcanic Line, East African Rift and Great Escarpment, and found widespread climatic suitability for their montane taxa throughout the lowlands of Central Africa during the last glacial maximum (LGM), connecting all regions of the Afromontane archipelago except the Ethiopian Highlands and the Dahomey Gap."
"Pre-Pleistocene origin of phylogeographical breaks in African rain forest trees: New insights from Greenwayodendron (Annonaceae) phylogenomics","https://scispace.com/paper/pre-pleistocene-origin-of-phylogeographical-breaks-in-2idhg6twk7","2018","Journal Article","Journal of Biogeography","Jérémy Migliore
Esra Kaymak
Cédric Mariac
Thomas L. P. Couvreur
Brandet‐Junior Lissambou
Rosalía Piñeiro
Rosalía Piñeiro
Olivier J. Hardy","10.1111/JBI.13476","","Palaeoecological records indicate that Pleistocene glaciations affected the African rain forest, probably causing its fragmentation, which could explain phylogeographical breaks documented in many tree species. This refuge hypothesis was further tested through species distribution models, hindcasting persistence during the Last Glacial Maximum. However, previous studies failed to estimate with sufficient precision the divergence time between phylogeographical entities to confirm their Pleistocene origin. Developing genomic tools on a representative tree of mature rain forests, we test if parapatric genetic clusters documented in widespread tree species can be interpreted as the legacy of past population fragmentation during the last glacial period(s).","It is tested if parapatric genetic clusters documented in widespread tree species can be interpreted as the legacy of past population fragmentation during the last glacial period(s)."
"Geographic barriers and Pleistocene climate change shaped patterns of genetic variation in the Eastern Afromontane biodiversity hotspot","https://scispace.com/paper/geographic-barriers-and-pleistocene-climate-change-shaped-1nftfyh4rp","2017","Journal Article","Scientific Reports","Mario Mairal
Isabel Sanmartín
Alberto Herrero
Lisa Pokorny
Pablo Vargas
Juan José Aldasoro
Juan José Aldasoro
Marisa Alarcón","10.1038/SREP45749","","The Eastern African Afromontane forest is getting increased attention in conservation studies because of its high endemicity levels and shrinking geographic distribution. Phylogeographic studies have found evidence of high levels of genetic variation structured across the Great Rift System. Here, we use the epiphytic plant species Canarina eminii to explore causal explanations for this pattern. Phylogeographic analyses were undertaken using plastid regions and AFLP fragments. Population genetic analyses, Statistical Parsimony, and Bayesian methods were used to infer genetic diversity, genealogical relationships, structure, gene flow barriers, and the spatiotemporal evolution of populations. A strong phylogeographic structure was found, with two reciprocally monophyletic lineages on each side of the Great Rift System, high genetic exclusivity, and restricted gene flow among mountain ranges. We explain this pattern by topographic and ecological changes driven by geological rifting in Eastern Africa. Subsequent genetic structure is attributed to Pleistocene climatic changes, in which sky-islands acted as long-term refuges and cradles of genetic diversity. Our study highlights the importance of climate change and geographic barriers associated with the African Rift System in shaping population genetic patterns, as well as the need to preserve the high levels of exclusive and critically endangered biodiversity harboured by current patches of the Afromontane forest.","The importance of climate change and geographic barriers associated with the African Rift System in shaping population genetic patterns, as well as the need to preserve the high levels of exclusive and critically endangered biodiversity harboured by current patches of the Afromontane forest, are highlighted."
"A long‐standing Pleistocene refugium in southern Africa and a mosaic of refugia in East Africa: insights from mtDNA and the common eland antelope","https://scispace.com/paper/a-long-standing-pleistocene-refugium-in-southern-africa-and-1gcxaw1w9u","2010","Journal Article","Journal of Biogeography","Eline D. Lorenzen
Charles Masembe
Peter Arctander
Hans R. Siegismund","10.1111/J.1365-2699.2009.02207.X","","Aim Previous genetic studies of African savanna ungulates have indicated Pleistocene refugial areas in East and southern Africa, and recent palynological, palaeovegetation and fossil studies have suggested the presence of a long-standing refugium in the south and a mosaic of refugia in the east. Phylogeographic analysis of the common eland antelope, Taurotragus oryx (Bovidae), was used to assess these hypotheses and the existence of genetic signatures of Pleistocene climate change.



Location  The sub-Saharan savanna biome of East and southern Africa.



Methods  Mitochondrial DNA control-region fragments (414 bp) from 122 individuals of common eland were analysed to elucidate the phylogeography, genetic diversity, spatial population structuring, historical migration and demographic history of the species. The phylogeographic split among major genetic lineages was dated using Bayesian coalescent-based methods and a calibrated fossil root of 1.6 Ma for the split between the common eland and the giant eland, Taurotragus derbianus.



Results  Two major phylogeographic lineages comprising East and southern African localities, respectively, were separated by a net nucleotide distance of 4.7%. A third intermediate lineage comprised only three haplotypes, from Zimbabwe in southern Africa. The estimated mutation rate of 0.097 Myr−1 revealed a more recent common ancestor for the eastern lineage (0.21 Ma; 0.07–0.37) than for the southern lineage (0.35 Ma; 0.10–0.62). Compared with the latter, the eastern lineage showed pronounced geographic structuring, lower overall nucleotide diversity, higher population differentiation, and isolation-by-distance among populations.



Main conclusions  The data support the hypothesis of Pleistocene refugia occurring in East and southern Africa. In agreement with palynological, palaeovegetation and fossil studies, our data strongly support the presence of a longer-standing population in the south and a mosaic of Pleistocene refugia in the east, verifying the efficacy of genetic tools in addressing such questions. The more recent origin of the common eland inhabiting East Africa could result from colonization following extinction from the region. Only two other dated African ungulate phylogenies have been published, applying different methods, and the similarity of dates obtained from the three distinct approaches indicates a significant event c. 200 ka, which left a strong genetic signature across a range of ungulate taxa.","The data strongly support the hypothesis of Pleistocene refugia occurring in East and southern Africa, and the more recent origin of the common eland inhabiting East Africa could result from colonization following extinction from the region."
"Niche divergence promotes rapid diversification of East African sky island white‐eyes (Aves: Zosteropidae)","https://scispace.com/paper/niche-divergence-promotes-rapid-diversification-of-east-ha66ox8vzd","2014","Journal Article","Molecular Ecology","Siobhan C. Cox
Siobhan C. Cox
Robert Prys-Jones
Jan Christian Habel
Bernard A Amakobe
Julia J. Day","10.1111/MEC.12840","","The Eastern Afromontane biodiversity hotspot composed of highly fragmented forested highlands (sky islands) harbours exceptional diversity and endemicity, particularly within birds. To explain their elevated diversity within this region, models founded on niche conservatism have been offered, although detailed phylogeographic studies are limited to a few avian lineages. Here, we focus on the recent songbird genus Zosterops, represented by montane and lowland members, to test the roles of niche conservatism versus niche divergence in the diversification and colonization of East Africa's sky islands. The species-rich white-eyes are a typically homogeneous family with an exceptional colonizing ability, but in contrast to their diversity on oceanic islands, continental diversity is considered depauperate and has been largely neglected. Molecular phylogenetic analysis of ~140 taxa reveals extensive polyphyly among different montane populations of Z. poliogastrus. These larger endemic birds are shown to be more closely related to taxa with divergent habitat types, altitudinal distributions and dispersal abilities than they are to populations of restricted endemics that occur in neighbouring montane forest fragments. This repeated transition between lowland and highland habitats over time demonstrate that diversification of the focal group is explained by niche divergence. Our results also highlight an underestimation of diversity compared to morphological studies that has implications for their taxonomy and conservation. Molecular dating suggests that the spatially extensive African radiation arose exceptionally rapidly (1–2.5 Ma) during the fluctuating Plio-Pleistocene climate, which may have provided the primary driver for lineage diversification.","Molecular dating suggests that the spatially extensive African radiation arose exceptionally rapidly during the fluctuating Plio‐Pleistocene climate, which may have provided the primary driver for lineage diversification."
