"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Snippet","Abstract"
"Coalescent methods are robust to the simultaneous effects of long branches and incomplete lineage sorting","https://scispace.com/paper/coalescent-methods-are-robust-to-the-simultaneous-effects-of-480ytxdscv","2015","Journal Article","Molecular Biology and Evolution","Liang Liu
Zhenxiang Xi
Charles C. Davis","10.1093/MOLBEV/MSU331","https://academic.oup.com/mbe/article-pdf/32/3/791/3010252/msu331.pdf","… and methodological improvements in gene tree estimation, it remains unclear how long and short branches affect species tree estimation in the presence of incomplete lineage sorting (…","It is well known that species with elevated substitution rates can give rise to disproportionately long branches in the species tree. This combination of long and short branches can contribute to long-branch artifacts (LBA). Despite efforts to remedy LBA via increased taxon sampling and methodological improvements in gene tree estimation, it remains unclear how long and short branches affect species tree estimation in the presence of incomplete lineage sorting (ILS). Here, we examine the combined influence of long external and short internal branches on concatenation and coalescent methods using both simulated and empirical data. Our results demonstrate that the presence of long and short branches alone does not obviously confound the consistency of concatenation and coalescent methods. However, when long external and short internal branches occur simultaneously with high ILS, concatenation methods can be misled, especially when two of these long branches are sister lineages. In contrast, coalescent methods are more robust under these circumstances. This is particularly relevant because this topological pattern also characterizes numerous ancient rapid radiations across the tree of life. Because short internal branches can increase th ep otential for ILS and gene tree discordance, our results collectively suggest that coalescent methods are more likely to infer the correct species tree in cases of ancient rapid radiations where long external and short internal branches are in close phylogenetic proximity."
"Defining coalescent genes: theory meets practice in organelle phylogenomics","https://scispace.com/paper/defining-coalescent-genes-theory-meets-practice-in-organelle-2ixb3fwo0p","2021","Journal Article","Systematic Biology","Jeff J. Doyle","10.1093/SYSBIO/SYAB053","https://drive.google.com/file/d/1KpDcfEG4QQLPabAnn3vR-F9_gfYUgM2M/view","… implications, because if accepted it would, in a sense, rehabilitate organelle genomes, turning back the clock and returning them to the status they possessed before coalescent theory …","The species tree paradigm that dominates current molecular systematic practice infers species trees from collections of sequences under assumptions of the multispecies coalescent (MSC), i.e., that there is free recombination between the sequences and no (or very low) recombination within them. These coalescent genes (c-genes) are thus defined in an historical rather than molecular sense, and can in theory be as large as an entire genome or as small as a single nucleotide. A debate about how to define c-genes centers on the contention that nuclear gene sequences used in many coalescent analyses undergo too much recombination, such that their introns comprise multiple c-genes, violating a key assumption of the MSC. Recently a similar argument has been made for the genes of plastid (e.g., chloroplast) and mitochondrial genomes, which for the last 30 or more years have been considered to represent a single c-gene for the purposes of phylogeny reconstruction because they are non-recombining in a historical sense. Consequently, it has been suggested that these genomes should be analyzed using coalescent methods that treat their genes-over 70 protein-coding genes in the case of most plastid genomes (plastomes)-as independent estimates of species phylogeny, in contrast to the usual practice of concatenation, which is appropriate for generating gene trees. However, although recombination certainly occurs in the plastome, as has been recognized since the 1970's, it is unlikely to be phylogenetically relevant. This is because such historically effective recombination can only occur when plastomes with incongruent histories are brought together in the same plastid. However, plastids sort rapidly into different cell lineages and rarely fuse. Thus, because of plastid biology, the plastome is a more canonical c-gene than is the average multi-intron mammalian nuclear gene. The plastome should thus continue to be treated as a single estimate of the underlying species phylogeny, as should the mitochondrial genome. The implications of this long-held insight of molecular systematics for studies in the phylogenomic era are explored."
"Phylogenomic insights into incomplete lineage sorting and hybridization in early-diverging eudicots","https://scispace.com/paper/phylogenomic-insights-into-incomplete-lineage-sorting-and-ynoegyqd8bnh","2025","Journal Article","Molecular Phylogenetics and Evolution","Yu-Xin Liu
Xiao-Mei Huang
Wen-Chuang He
Andrey S. Erst
K.-L. Xiang
Wei Wang","10.1016/j.ympev.2025.108422","","… The incomplete lineage sorting is likely the primary source of … Incomplete lineage sorting and hybridization occurred during … the roles of incomplete lineage sorting and hybridization in …",""
"Phylogenomic species tree estimation in the presence of incomplete lineage sorting and horizontal gene transfer","https://scispace.com/paper/phylogenomic-species-tree-estimation-in-the-presence-of-3zam6kzfb3","2015","Journal Article","BMC Genomics","Ruth Davidson
Pranjal Vachaspati
Siavash Mirarab
Siavash Mirarab
Tandy Warnow","10.1186/1471-2164-16-S10-S1","https://link.springer.com/content/pdf/10.1186/1471-2164-16-S10-S1.pdf","Background Species tree estimation is challenged by gene tree heterogeneity resulting from biological processes such as duplication and loss, hybridization, incomplete lineage sorting …","Species tree estimation is challenged by gene tree heterogeneity resulting from biological processes such as duplication and loss, hybridization, incomplete lineage sorting (ILS), and horizontal gene transfer (HGT). Mathematical theory about reconstructing species trees in the presence of HGT alone or ILS alone suggests that quartet-based species tree methods (known to be statistically consistent under ILS, or under bounded amounts of HGT) might be effective techniques for estimating species trees when both HGT and ILS are present. We evaluated several publicly available coalescent-based methods and concatenation under maximum likelihood on simulated datasets with moderate ILS and varying levels of HGT. Our study shows that two quartet-based species tree estimation methods (ASTRAL-2 and weighted Quartets MaxCut) are both highly accurate, even on datasets with high rates of HGT. In contrast, although NJst and concatenation using maximum likelihood are highly accurate under low HGT, they are less robust to high HGT rates. Our study shows that quartet-based species-tree estimation methods can be highly accurate under the presence of both HGT and ILS. The study suggests the possibility that some quartet-based methods might be statistically consistent under phylogenomic models of gene tree heterogeneity with both HGT and ILS."
"Incomplete lineage sorting and long-branch attraction confound phylogenomic inference of Pancrustacea","https://scispace.com/paper/incomplete-lineage-sorting-and-long-branch-attraction-4xqi9bf84x","2024","Journal Article","Frontiers in Ecology and Evolution","Hiu Yan Yu
Ka Hou Chu
Ling Ming Tsang
Ka Yan Ma","10.3389/fevo.2024.1243221","https://www.frontiersin.org/journals/ecology-and-evolution/articles/10.3389/fevo.2024.1243221/pdf","… Further analyses indicate a partial contribution of incomplete lineage sorting (ILS) to the contradictory signal in the allotriocaridan phylogeny, leading to limited support for any potential …","The phylogenetic relationships within Pancrustacea (including Crustacea and Hexapoda) remain elusive despite analyses using various molecular data sets and analytical approaches over the past decade. The relationship between the major lineages of Allotriocarida, which includes Hexapoda, the most species-rich animal taxon, is particularly recalcitrant.To investigate and resolve the root of phylogenetic ambiguity in Pancrustacea, we re-evaluated the evolutionary relationships of major pancrustacean clades using a phylogenetically informed orthology approach and assessed the effect of systematic errors, with a major focus on long branch attraction (LBA) and incomplete lineage sorting (ILS). A data set comprising 1086 orthologs from 106 species representing all major extant classes of pancrustaceans was assembled and used in gene tree and species tree construction after various filtering processes.Regardless of the filtering criteria and phylogenetic analyses, the resulting trees consistently supported (1) a sister relationship of Remipedia and Hexapoda (hence rejecting the monophyly of Xenocarida, i.e. Remipedia + Cephalocarida), and (2) refuted the monophyly of Multicrustacea, as Copepoda is either sister to or nested within Allotriocarida. Examination of gene trees reveals that the grouping of Multicrustacea and Xenocarida in previous phylogenetic studies may represent LBA artefacts. Phylogenetic signal analyses suggest a low resolution and an incidence of strong conflicting signals at the deep splits. Further analyses indicate a partial contribution of incomplete lineage sorting (ILS) to the contradictory signal in the allotriocaridan phylogeny, leading to limited support for any potential relationships between Branchiopoda, Cephalocarida and Copepoda. This study suggests the need for further examination of other potential sources of signal discordance, such as introgression and gene tree estimation error to fully understand the evolutionary history of Pancrustacea."
"Simulation-based evaluation of hybridization network reconstruction methods in the presence of incomplete lineage sorting","https://scispace.com/paper/simulation-based-evaluation-of-hybridization-network-37a877xrca","2017","Journal Article","Evolutionary Bioinformatics","Olga K. Kamneva
Noah A. Rosenberg","10.1177/1176934317691935","https://journals.sagepub.com/doi/pdf/10.1177/1176934317691935","Hybridization events generate reticulate species relationships, giving rise to species networks rather than species trees. We report a comparative study of consensus, maximum …","Hybridization events generate reticulate species relationships, giving rise to species networks rather than species trees. We report a comparative study of consensus, maximum parsimony, and maximum likelihood methods of species network reconstruction using gene trees simulated assuming a known species history. We evaluate the role of the divergence time between species involved in a hybridization event, the relative contributions of the hybridizing species, and the error in gene tree estimation. When gene tree discordance is mostly due to hybridization and not due to incomplete lineage sorting (ILS), most of the methods can detect even highly skewed hybridization events between highly divergent species. For recent divergences between hybridizing species, when the influence of ILS is sufficiently high, likelihood methods outperform parsimony and consensus methods, which erroneously identify extra hybridizations. The more sophisticated likelihood methods, however, are affected by gene tree errors to a greater extent than are consensus and parsimony."
"Pervasive incomplete lineage sorting illuminates speciation and selection in primates","https://scispace.com/paper/pervasive-incomplete-lineage-sorting-illuminates-speciation-39r2rs17","2023","Journal Article","Science","Iker Rivas-González
Marjolaine Rousselle
Fang Li
Long Zhou
Julien Y. Dutheil
Kasper Munch
Yong Shao
Dongdong Wu
Mikkel H. Schierup
Guojie Zhang","10.1126/science.abn4409","https://www.science.org/doi/pdf/10.1126/science.abn4409","… We additionally detect regions that have low or high incomplete lineage sorting levels consistently across several nodes. We show that incomplete lineage sorting proportions increase …","Incomplete lineage sorting (ILS) causes the phylogeny of some parts of the genome to differ from the species tree. In this work, we investigate the frequencies and determinants of ILS in 29 major ancestral nodes across the entire primate phylogeny. We find up to 64% of the genome affected by ILS at individual nodes. We exploit ILS to reconstruct speciation times and ancestral population sizes. Estimated speciation times are much more recent than genomic divergence times and are in good agreement with the fossil record. We show extensive variation of ILS along the genome, mainly driven by recombination but also by the distance to genes, highlighting a major impact of selection on variation along the genome. In many nodes, ILS is reduced more on the X chromosome compared with autosomes than expected under neutrality, which suggests higher impacts of natural selection on the X chromosome. Finally, we show an excess of ILS in genes with immune functions and a deficit of ILS in housekeeping genes. The extensive ILS in primates discovered in this study provides insights into the speciation times, ancestral population sizes, and patterns of natural selection that shape primate evolution. Description INTRODUCTION Incomplete lineage sorting generates gene trees that are incongruent with the species tree. Incomplete lineage sorting has been described in many phylogenetic clades, including birds, marsupials, and primates. For example, the level of incomplete lineage sorting in the human-chimp-gorilla branch adds up to ~30%, which means that, even though our closest primate relatives are chimps, 15% of our genome resembles more the gorilla than the chimp genome, and another 15% groups the chimp with the gorilla first. RATIONALE Although incomplete lineage sorting is usually regarded as an obstacle for phylogenetic reconstruction, it holds valuable information about the evolutionary history of the species because its extent depends on the ancestral effective population sizes and the time between speciation events. Additionally, recurrent ancestral selective processes are expected to influence how the proportion of incongruent trees varies along the genome, which makes incomplete lineage sorting a useful tool to study ancient evolutionary events. In this study, we estimate the incomplete lineage sorting landscape by running a coalescent hidden Markov model in species trios along a 50-way primate genome alignment. We then leverage the signal of incomplete lineage sorting to reconstruct ancestral effective population parameters and to analyze the genomic determinants that influence the sorting of lineages. RESULTS We find widespread incomplete lineage sorting across the primate tree in 29 nodes, some reaching as much as 64% of the genome. Combining CoalHMM with a machine learning pipeline, we reconstruct the speciation times of the primate phylogeny without the need for fossil calibrations. Our speciation time estimates are more recent than divergence times, and they are in agreement with previous estimates based on fossil evidence. Our reconstructed ancestral effective population sizes show that they increase toward the past. We additionally detect regions that have low or high incomplete lineage sorting levels consistently across several nodes. We show that incomplete lineage sorting proportions increase with the recombination rate in the genomic region—a difference that translates into an up to fourfold variation in the inferred local effective population size. Moreover, we report low levels of incomplete lineage sorting on the X chromosome. This reduction is more pronounced than expected under neutral evolution, which suggests that selective forces affect the X chromosome more strongly than the autosomes, reducing the effective population size of the X chromosome and, subsequently, the levels of incomplete lineage sorting. We further assess how selection affects the distribution of incomplete lineage sorting patterns by comparing the incomplete lineage sorting proportions of exons with those in intergenic regions. We find that there is an overall decrease in the levels of incomplete lineage sorting in exons that amounts to a reduction of 31% in the local effective population size as compared with intergenic regions. Finally, we perform a gene ontology enrichment analysis on low– and high–incomplete lineage sorting genes. We find that immune system genes show large proportions of incomplete lineage sorting for many of the nodes, whereas housekeeping genes with basic cell functions show a lack of incomplete lineage sorting. CONCLUSION Most molecular-based methods that aim at timing a species tree provide estimates of divergence times, which are confounded by ancestral population sizes compared with the actual speciation times. We showed that using the coalescent theory and the signal of incomplete lineage sorting allows us to accurately estimate speciation times and ancestral population sizes in the primate tree, gaining key insights regarding some aspects of primate biology. Our study also emphasizes the prevalence of natural selection at linked sites that shapes the landscape of both genetic diversity and incomplete lineage sorting along the primate genome. Inference of the speciation history and the genomic landscape of natural selection in primates from patterns of incomplete lineage sorting. CoalHMM was used to capture the signal of incomplete lineage sorting (ILS) segments along the genomes of 50 primate species and to estimate coalescent parameters—i.e., the ancestral effective population sizes and speciation times. Moreover, the genome-wide variation in the levels of incomplete lineage sorting allowed for the inference of selective processes in primates. ChrX, X chromosome."
"Disentangling incomplete lineage sorting and introgression to refine species-tree estimates for Lake Tanganyika cichlid fishes","https://scispace.com/paper/disentangling-incomplete-lineage-sorting-and-introgression-56v4qx8qe2","2016","Journal Article","Systematic Biology","Britta S. Meyer
Britta S. Meyer
Michael Matschiner
Michael Matschiner
Walter Salzburger
Walter Salzburger","10.1093/SYSBIO/SYW069","https://academic.oup.com/sysbio/article-pdf/66/4/531/17726335/syw069.pdf","… discordant not only due to incomplete lineage sorting, but also due to introgression. As the *BEAST model only accounts for incomplete lineage sorting but excludes introgression, we …","Adaptive radiation is thought to be responsible for the evolution of a great portion of the past and present diversity of life. Instances of adaptive radiation, characterized by the rapid emergence of an array of species as a consequence to their adaptation to distinct ecological niches, are important study systems in evolutionary biology. However, because of the rapid lineage formation in these groups, and occasional gene flow between the participating species, it is often difficult to reconstruct the phylogenetic history of species that underwent an adaptive radiation. In this study, we present a novel approach for species-tree estimation in rapidly diversifying lineages, where introgression is known to occur, and apply it to a multimarker data set containing up to 16 specimens per species for a set of 45 species of East African cichlid fishes (522 individuals in total), with a main focus on the cichlid species flock of Lake Tanganyika. We first identified, using age distributions of most recent common ancestors in individual gene trees, those lineages in our data set that show strong signatures of past introgression. This led us to formulate three hypotheses of introgression between different lineages of Tanganyika cichlids: the ancestor of Boulengerochromini (or of Boulengerochromini and Bathybatini) received genomic material from the derived H-lineage; the common ancestor of Cyprichromini and Perissodini experienced, in turn, introgression from Boulengerochromini and/or Bathybatini; and the Lake Tanganyika Haplochromini and closely related riverine lineages received genetic material from Cyphotilapiini. We then applied the multispecies coalescent model to estimate the species tree of Lake Tanganyika cichlids, but excluded the lineages involved in these introgression events, as the multispecies coalescent model does not incorporate introgression. This resulted in a robust species tree, in which the Lamprologini were placed as sister lineage to the H-lineage (including the Eretmodini), and we identify a series of rapid splitting events at the base of the H-lineage. Divergence ages estimated with the multispecies coalescent model were substantially younger than age estimates based on concatenation, and agree with the geological history of the Great Lakes of East Africa. Finally, we formally tested the three hypotheses of introgression using a likelihood framework, and find strong support for introgression between some of the cichlid tribes of Lake Tanganyika. [Adaptive radiation; Cichlidae; introgression; Lake Tanganyika; species network.]"
"Introgression and incomplete lineage sorting blurred phylogenetic relationships across the genomes of sclerophyllous oaks from southwest China","https://scispace.com/paper/introgression-and-incomplete-lineage-sorting-blurred-30ktnr9iy1","2024","Journal Article","Cladistics","Xiangguang Ma
Yue-Bo Ren
Hang Sun","10.1111/cla.12570","","… The obscured phylogenetic relationships observed empirically across the genome are best explained by interspecific gene flow in conjunction with incomplete lineage sorting. …","Resolving evolutionary relationships among closely related species with interspecific gene flow is challenging. Genome-scale data provide opportunities to clarify complex evolutionary relationships in closely related species and to observe variations in species relationships across the genomes of such species. The Himalayan-Hengduan subalpine oaks have a nearly completely sympatric distribution in southwest China and probably constitute a syngameon. In this study, we mapped resequencing data from different species in this group to the Quercus aquifolioides reference genome to obtain a high-quality filtered single nucleotide polymorphism (SNP) dataset. We also assembled their plastomes. We reconstructed their phylogenetic relationships, explored the level and pattern of introgression among these species and investigated gene tree variation in the genomes of these species using sliding windows. The same or closely related plastomes were found to be shared extensively among different species within a specific geographical area. Phylogenomic analyses of genome-wide SNP data found that most oaks in the Himalayan-Hengduan subalpine clade showed genetic coherence, but several species were found to be connected by introgression. The gene trees obtained using sliding windows showed that the phylogenetic relationships in the genomes of oaks are highly heterogeneous and therefore highly obscured. Our study found that all the oaks of the Himalayan-Hengduan subalpine clade from southwest China form a syngameon. The obscured phylogenetic relationships observed empirically across the genome are best explained by interspecific gene flow in conjunction with incomplete lineage sorting."
"Embracing heterogeneity: coalescing the Tree of Life and the future of phylogenomics","https://scispace.com/paper/embracing-heterogeneity-coalescing-the-tree-of-life-and-the-1jpc6qd0a9","2019","Journal Article","PeerJ","Gustavo A. Bravo
Alexandre Antonelli
Christine D. Bacon
Krzysztof Bartoszek
Mozes P. K. Blom
Stella Huynh
Graham Jones
L. Lacey Knowles
Sangeet Lamichhaney
Thomas Marcussen
Hélène Morlon
Luay Nakhleh
Bengt Oxelman
Bernard E. Pfeil
Alexander Schliep
Niklas Wahlberg
Fernanda P. Werneck
John Wiedenhoeft
John Wiedenhoeft
Sandi Willows-Munro
Scott V. Edwards
Scott V. Edwards","10.7717/PEERJ.6399","https://peerj.com/articles/6399.pdf","… Here, we argue that phylogenomics stands to benefit by … datasets, such as incomplete lineage sorting, but also those … of markers used in phylogenomics will remain restricted until a …","Building the Tree of Life (ToL) is a major challenge of modern biology, requiring advances in cyberinfrastructure, data collection, theory, and more. Here, we argue that phylogenomics stands to benefit by embracing the many heterogeneous genomic signals emerging from the first decade of large-scale phylogenetic analysis spawned by high-throughput sequencing (HTS). Such signals include those most commonly encountered in phylogenomic datasets, such as incomplete lineage sorting, but also those reticulate processes emerging with greater frequency, such as recombination and introgression. Here we focus specifically on how phylogenetic methods can accommodate the heterogeneity incurred by such population genetic processes; we do not discuss phylogenetic methods that ignore such processes, such as concatenation or supermatrix approaches or supertrees. We suggest that methods of data acquisition and the types of markers used in phylogenomics will remain restricted until a posteriori methods of marker choice are made possible with routine whole-genome sequencing of taxa of interest. We discuss limitations and potential extensions of a model supporting innovation in phylogenomics today, the multispecies coalescent model (MSC). Macroevolutionary models that use phylogenies, such as character mapping, often ignore the heterogeneity on which building phylogenies increasingly rely and suggest that assimilating such heterogeneity is an important goal moving forward. Finally, we argue that an integrative cyberinfrastructure linking all steps of the process of building the ToL, from specimen acquisition in the field to publication and tracking of phylogenomic data, as well as a culture that values contributors at each step, are essential for progress."
