"Paper Title","Paper Link","Publication Year","Publication Type","Publication Title","Author Names","DOI","PDF Link","Abstract","TL;DR"
"Galagoides zanzibaricus","https://scispace.com/paper/galagoides-zanzibaricus-le5kerixgqoi","2022","Repository","","Russell A. Mittermeier
Anthony B. Rylands
Don E. Wilson","10.5281/zenodo.6656968","","7. Tanzania Coast Dwarf Galago Galagoides zanzibaricus French: Galago de Zanzibar / German: Sansibar-Zwerggalago / Spanish: Gélago pequeno de Tanzania Other common names: Matundu Dwarf Galago, Zanzibar Bushbaby, Zanzibar Galago; Udzungwa Dwarf Galago (udzungwensis), Zanzibar Dwarf Galago (zanzibaricus) Taxonomy. Galago zanzibaricus Matschie, 1893, Tanzania, Zanzibar, Yambiani. This is a polytypic species, but its taxonomy remains unresolved. It is probably a “waste basket taxon” for several species. It was regarded as a subspecies of G. senegalensis by E. Schwartz in 1931, and the specific name was revived by J. Kingdon in 1971. T. R. Olson moved it from the genus Galago to Galagoides in 1979, and three species were subsequently split off: G. granti, G. nyasae (not recognized here, see G. granti taxonomy section), and G. cocos. Two subspecies are recognized. Subspecies and Distribution. G. z. zanzibaricusMatschie, 1893 — NETanzania (ZanzibarandMafiaIs); absentfromPembaI. G. z. udzungwensis Honess in Kingdon, 1997 — NE Tanzania (Udzungwa at Kihansi, Uluguru, and East Usambara Mts S to the Rufiji River) and Mafia I. Descriptive notes. Head-body 12-18 cm, tail 17-24 cm; weight 100-200 g. There is no apparent sexual dimorphism or dichromatism in the Tanzania Coast Dwarf Galago. The “Zanzibar Dwarf Galago ” (G. z. zanzibaricus) is bufty-grayish dorsally, with a creamy-gray underside. Its tail is only slightly darkened toward the tip, and it has yellowish cheeks and throat. It has thick, black eye-rings, continuous with the black on the sides of the muzzle, and a thick white stripe that runs from the forehead to the rhinarium. The skin of the ears is not deeply pigmented. The “Udzungwa Dwarf Galago ” (G. z. udzungwensis) is smaller. Its pelage is grayish-brown above grading to yellowishbuff ventrally, with an orangey-buff throat. It has a broad white mid-facialstripe, and cheeks are yellowish-buff. There are no distinct eye-rings. Thetail is gray-brown, and it is evenly and sparsely furred. Habitat. Secondary lowland tropical, coastal dry evergreen, groundwater, and submontane forests; brushland; coconut groves; and coral-rag thicket. Tanzania Coast Dwarf Galagos are found from sea level to 1070 m, but the highest point on Zanzibaritself is 120 m. The little we know aboutthis species suggests that they prefer to spend their time in the trees, rarely coming to the ground, preferring mid to high height classes, above 5 m. Food and Feeding. Like other small galagos, the Tanzania Coast Dwarf Galago seems to be a faunivore-frugivore with a preference for animal prey (including insects, such as beetles and ants, and birds), supplemented with fruit (e.g. Trichilia emetica, Meliaceae, and Vitex, Lamiaceae). It does not eat gum. Breeding. There are two birth seasons per year (February-March and August-October). A single young is born after gestation of c.120 days, although sometimes they have twins. Infants are carried in the mother’s mouth. Sexual maturity occurs at about twelve months. One individual of the nominate subspecies lived for 16 years and six months in the San Antonio Zoo, USA. Activity patterns. The Tanzania Coast Dwarf Galago is nocturnal and arboreal. It uses the fine-branch niche, with quadrupedal walking and running when moving along tops of horizontal branches and leaping between more vertical stems and trees. Movements, Home range and Social organization. The Tanzania Coast Dwarf Galago is mainly solitary, although groups of 2-6 individuals may sleep together. Nests are usually in tree holes or tangles of dense vegetation 4-8 m from the ground. Leaf nests may comprise green leaves or coconut palm, and individuals can make up to ten trips to assemble a nest. Little is known aboutits behavior at night, but most observations (92%) have been of solitary individuals. The main vocal advertisementis a “single unit rolling call.” These galagos commonly produce this call at dusk or before dawn for reassembly of sleeping groups, and it seemsto serve as a gathering call. Other calls include a buzz, rapid whistle, descending shriek, screech, screech-grunt, and yap. Status and Conservation. CITES Appendix II. Classified as Least Concern on The [UCN Red List. The Tanzania Coast Dwarf Galago is relatively widespread and common, but the subspecies zanzibaricusis listed as Endangered, being entirely confined to the southern and eastern parts of Zanzibar Island and on nearby Mafia Island, where, although common, its habitat is fragmented and continues to be degraded and transformed. The Tanzania Coast Dwarf Galago occurs in Jozani Chwaka Bay and Udzungwa national parks and Kiamboza, Kihansi, and Matundu forest reserves in Tanzania. Bibliography. Anderson (2000), Bearder (1987), Bearder, Ambrose et al. (2003), Bearder, Honess & Ambrose (1995), de Boer (1973), Burgess et al. (2000), Butynski, Ehardt & Struhsaker (1998), Butynski, de Jong et al. (2006), Harcourt (1986a), Harcourt & Bearder (1989), Harcourt & Nash (1986a, 1986b), Honess (1996), Honess & Bearder (1996), Kingdon (1971, 1997), Lumsden & Masters (2001), Masters et al. (1993), Nash (1983), Olson (1979), Perkin (2000, 2004, 2007), Ying & Butler (1971). ",""
"Galagoides granti","https://scispace.com/paper/galagoides-granti-is7lkgeph9cg","2022","Repository","","Russell A. Mittermeier
Anthony B. Rylands
Don E. Wilson","10.5281/zenodo.6656964","","5. Mozambique Dwart Galago Galagoides granti French: Galago de Grant / German: Mosambik-Zwerggalago / Spanish: Galago pequeno de Mozambique Other common names: Grant's Bushbaby, Grant's Dwarf Galago, Grant's Galago, Grant's Lesser Galago, Mozambique Lesser Galago Taxonomy. Galago granti Thomas & Wroughton, 1907, Mozambique, Inhambane, Coguno. Galago granti was named after the collector C. H. B. Grant. It has been classified in a number of ways. It was considered to be a subspecies of G. senegalensis granti by E. Schwarz in 1931, but a southern subspecies of Galago zanzibaricus granti, by P. Jenkins in 1987. In 1979, T. R. Olson placed it in the genus Galagoides as G. zanzibaricus granti. In 1996, P. Honess confirmed its status as a distinct species based on vocalizations, their sexual organs, and hair morphology. This species is variable in appearance, and here we treat the following forms provisionally as synonyms, although they may well be recognized as distinct with further research. The “Malawi Galago ” (G. nyasae) described by Elliot in 1907 is known from six specimens collected in the mountains south of Lake Nyasa (= Lake Malawi), southern Malawi, and the neighboring region of north-western Mozambique,it is here considered conspecific with G. granti. It is similar to the typical G. granti but is generally browner,less reddish above, and less yellowish above, with a less blackened tail. The facial pattern is indistinct with hardly any eye-rings, and the snout has a yellowish median stripe. The “Mount Thyolo Dwarf Galago ” is known only from two museum specimens collected on Mount Thyolo (= Mount Cholo) in southern Malawi. It is generally similar to the Lake Nyasa form except in body proportions. The dorsal pelage is light brown; the underside is creamygray; eye-rings are black; cheeks and throat are yellowish; and ears are large and not heavily pigmented. Finally, the “Kalwe Small Dwarf Galago,” which is known from two specimens collected in the Misuku Hills of northern Malawi, may also be G. granti. It is much larger and brownish, with a dark brown tail tip and notably short ears. Recorded vocalizations from Kalwe are distinctive and merit further study, whereas those from Mount Thyolo are said to be broadly similar to G. granti. Monotypic. Distribution. East African coast from the Rufiji River in SE Tanzania to the Limpopo River in SE Mozambique, also inland in montane areas (e.g. Thyolo Mts of W Malawi) and extending W into Chimanimani, Zimbabwe; a record from Mt Namuli in Mozambique requires verification. Descriptive notes. Head-body 9-12 cm, tail 16-22 cm; weight 35-70 g. The Mozambique Dwarf Galago is generally reddish or red-olive above, and the underside is creamy yellow, with a less yellowish throat. The head is a darker reddish-gray, and the forehead is grayer than the top of the head. Thick black eye-rings are continuous with the black on the sides of the muzzle. There is a thick white stripe running from the forehead to the rhinarium. Skin of the long rounded ears is black. The tail is drab brown, darkened or even blackish on the terminal one-third, including the tip, and it is long and bushy with hairs of 20-25 mm. Habitat. [Lowland evergreen, semi-evergreen, dry coastal, submontane evergreen and gallery forest and hilly (miombo) woodlands, thicket, and scrubland. Vegetation associated with tea plantations is also used. The Mozambique Dwarf Galago has been recorded to at least 1800 m above sea level. It prefers the undergrowth. Food and Feeding. Little is known about the diet of the Mozambique Dwarf Galago. It is a faunivore-frugivore, supplementing insects and birds with fruit in the denser part of the understory at heights of 6-10 m above the ground. It has been seen clinging to tree-trunks, head-down, and eating exudates. Stomachs of sacrificed individuals have contained fruits, flowers, and insects. In 1983, R. Smithers reported seeing them congregate around mist nets and chewing off heads of birds caught in the nets. Breeding. Little is known about breeding of the Mozambique Dwarf Galago. There are two birth seasons per year (February-March and August—October), butit is not known if individual females breed twice in the same year. They sometimes produce twins, but single young are typical. Activity patterns. The Mozambique Dwarf Galago is nocturnal and arboreal. Like closely related species, it is an agile jumper, leaping between vertical supports, and it also uses quadrupedal climbing and walking or scurrying. Movements, Home range and Social organization. The Mozambique Dwarf Galago is a solitary forager (90% of nighttime observations), but groups of up to six individuals have been reported sleeping in a tree hollow. A male’s territory (2-3 ha) overlaps those of one or two females (each c.2 ha). Most communication is with loud advertising counter-calls that are exchanged between conspecifics during the first two hours after sunset and last two hours before sunrise. These calls seem to be related to departing and gathering from the sleeping site. Sleeping sites are located 3-5-5 m off the ground and comprise tree holes, green leafy self-constructed nests, or nests made from twigs and lianas. Such sites are shared with as many as five conspecifics of mixed sex, other galago species (the Rondo Dwarf Galago, G. rondoensis), and even diurnal squirrels. Mozambique Dwarf Galagos make a species-specific incremental call that begins quietly, increases and then decreases in volume, and is composed of 1-17 units, each made up of an increasing number of subunits. Such calls are given alone and in mixed sequences. Status and Conservation. CITES Appendix II. Classified as Least Concern on The IUCN Red List. The Mozambique Dwarf Galago is fairly widespread and common. It occurs in Quirimbas National Park in Mozambique; Litipo, Nambiga, and Rondo forest reserves and Selous Game Reserve in Tanzania; Chimanimani National Park and East Ngarima Reserve in Zimbabwe; and other forest reserves in Mozambique and southern Tanzania. Bibliography. Anderson (2000, 2001), Bearder, Ambrose et al. (2003), Bearder, Honess & Ambrose (1995), Burgess et al. (2000), Butynski et al. (2006), Courtenay & Bearder (1989), Harcourt & Bearder (1989), Honess (1996), Honess & Bearder (1996), Jenkins (1987), Kingdon (1971, 1997), Lumsden & Masters (2001), Meester et al. (1986), Nash et al. (1989), Olson (1979), Perkin (2000, 2007), Skinner & Smithers (1990), Wallace, G. (2006). ",""
"Galagoudes cocos","https://scispace.com/paper/galagoudes-cocos-f60zjq9qp9is","2022","Repository","","Russell A. Mittermeier
Anthony B. Rylands
Don E. Wilson","10.5281/zenodo.6656966","","6. Kenya Coast Dwarf Galago Galagoides cocos French: Galago des cocotiers / German: Kokos-Zwerggalago / Spanish: Galago pequeno de Kenia Other common names: Diani Galago, Kenya Coast Galago Taxonomy. Galago moholi cocos Heller, 1912, Kenya, Mazeras. The so-called “Diani Galago ” is here considered to be conspecific with this species. G. cocos has been considered a subspecies or synonym of G. zanzibaricus; however, its distinct loud advertising call, penile morphology, and facial markings support its classification as a unique species. Most publications on the ecology of G. cocos prior to 2003 refer to it as G. zanzibaricus. This species is parapatric with G. zanzibaricus udzungwensis, or perhaps narrowly sympatric at a few sites in the coastal strip of north Tanzania. It is sympatric with G. orinus, and parapatric with G. grant, meeting at the Rufiji River. Monotypic. Distribution. E Kenya, NE Tanzania, and possibly S Somalia coast, largely confined to the coastal strip and gallery forests (e.g. those of the lower Tana River) up to 210 m above sea level. Descriptive notes. Head-body c.17 cm, tail ¢.27 cm; weight 155-180 g. The Kenya Coast Dwarf Galago is a small, long-muzzled species, similar to the Tanzania Coastal Dwarf Galago (G. zanzibaricus) but larger. No sexual dimorphism or dichromatism occurs in the Kenya Coast Dwarf Galago. A broad, white interocular streak continues well above the eyes, and it is enhanced by prominent circumocular rings, formed by dark skin that continues down the sides of the muzzle to form prominent tearshaped marks at the base of the muzzle. Ears are large and held at ¢.45° from the vertical plane rather than upright. The dorsum is buffy-brown, and the ventrum grayish-white, with no yellow wash on the chin or chest. The tail has a similar color to the dorsum; the distal one-third is dark buffy-brown in some individuals. Habitat. Most commonly, secondary lowland rainforest but also coastal dry, evergreen, riparian, swamp, floodplain, second-growth, and montane forests. The Kenya Coast Dwarf Galago also occurs in cultivated habitats and rural gardens. Its elevational range is sea level to 350 m. It prefers undergrowth and lower forest levels, 5 m from the ground. Food and Feeding. The Kenya Coast Dwarf Galago is a faunivore-frugivore. It eats invertebrates and passerine birds, supplemented with fruit. It forages alone and prefers to move in the small-branch niche near the ground. Fruits eaten include those of Lannea stuhlmannii (Anacardiaceae), Monanthotaxis fornicata and Uvaria acuminata (both Annonaceae), Grewia (Malvaceae), Phyllanthus (Phyllanthaceae), and Ficus (Moraceae). It eats beetles, orthopterans, centipedes, spiders, ants, termites, caterpillars, millipedes, and true bugs, catching them with both hands or by the mouth. They do not appear to eat gums. Breeding. The Kenya Coast Dwarf Galago has two birth seasons per year (February March and August—October). Gestation is ¢.120 days. Usually a single young is born, sometimes two. Infants are carried in the mother’s mouth and are parked on a branch while she forages. Infants can become independent as early as two months. Activity patterns. The Kenya Coast Dwarf Galago is nocturnal and arboreal. Their locomotion is quadrupedal, walking on medium sized branches, and vertically clinging and leaping. When jumping between vertical supports, they land front-feet-first or catlike on all four limbs at the same time. Movements, Home range and Social organization. Kenya Coast Dwarf Galagos are largely solitary, although groups of up to six have been reported sleeping in a tree hollow—the most common arrangement being one adult male with one or two females and their offspring. Sleeping site use varies; some individuals use many sites, while others are faithful to just a few. A male’s territory (2-3 ha) overlaps those of one or two females (each c.2 ha). Reciprocal social grooming has been reported. In the coastal forests of Kenya, Kenya Coast Dwarf Galagos have group home ranges of 1-6-2-8 ha. In those forests, there is a closer, regular association between the sexes, and both are probably territorial. Adult males usually have non-overlapping ranges that are shared with one or two females and their offspring. Males and females travel similar distances of 1700-1800 m each night. The male usually sleeps with these other individuals, but a mother will sleep alone for about three weeks after giving birth. Young males disperse from their natal ranges, but females remain in the area and first give birth at about twelve months. The Kenya Coast Dwarf Galago has an “incremental” advertising counter-call, which is heard from both sexes, most often at the beginning and end of the night. A number of other calls make up the species’ vocal repertoire, including the buzz and rapid chatter, yaps, and “chirrups.” Status and Conservation. CITES Appendix II. Classified as Least Concern on The [UCN Red List. The Kenya Coast Dwarf Galago is quite widespread and abundant, butit is locally threatened over much ofits distribution by conversion of suitable habitat to cultivated land, especially non-timber plantations of pineapple and sisal. Nevertheless, it is able to persist in high numbers in agricultural areas with good tree coverage. It occurs in Arabuko-Sokoke National Park, Shimba Hills National Reserve, and Tana River Primate Reserve in Kenya. Bibliography. Bearder & Martin (1980b), Bearder, Ambrose et al. (2003), Bearder, Honess & Ambrose (1995), de Boer (1973), Butynski & de Jong (2004), Butynski et al. (2006), Courtenay & Bearder (1989), Gucwinska & Gucwinska (1968), Harcourt (1984, 1986a), Harcourt & Nash (1986a, 1986b), de Jong & Butynski (2004), Nash (1983, 1986b), Nash et al. (1989), Perkin (2007). ",""
"RESEARCH ARTICLE Comparative Penile Morphology of East African Galagos of the Genus Galagoides (Family Galagidae): Implications for Taxonomy","https://scispace.com/paper/research-article-comparative-penile-morphology-of-east-22lucgu2b7","2007","","","Andrew Perkin","","","Recent studies on the comparative penile morphology of galagos have revealed complex patterns that vary among both genera and species, and help with species identification. So far the penile morphologies of 14 galago species have been described and an identification key has been proposed. The present study extends and revises previous work. Wild Galagoides cocos, G. granti, G. zanzibaricus and G. rondoensis from the Eastern Arc Mountains and coastal forests of Tanzania and Kenya were live‐trapped, and one species (G. orinus) was examined using a museum specimen. Penile morphology was photographed, traced, and described qualitatively. All of the mature males had penile spines. Spines were absent or indistinct in immature males of all of the species. The penile morphologies of G. cocos, G. granti, and G. zanzibaricus are similar in their overall distribution and type of spines, but differ in the shape of the glans penis. Both G. orinus and G. rondoensis have divergent penile morphologies compared to all other galagos, and are probably phylogenetically distinct. The results support other recent morphological and behavioral studies that consider these five galagos to be distinct species. The evolution of the baculum and spines is thought to be linked to sexual selection in multimale mating systems, but the mechanisms involved are not entirely understood. Adult male G. rondoensis appear to display the penile spines by exposing the distal section of the penis. Am. J. Primatol. 68:16–26, 2007. © 2006 Wiley‐Liss, Inc.","The results support other recent morphological and behavioral studies that consider these five galagos to be distinct species, and are probably phylogenetically distinct."
"Comparative penile morphology of East African galagos of the genus Galagoides (family Galagidae): implications for taxonomy.","https://scispace.com/paper/comparative-penile-morphology-of-east-african-galagos-of-the-ysn8n6vjbn","2007","Journal Article","American Journal of Primatology","Andrew Perkin","10.1002/AJP.20323","","Recent studies on the comparative penile morphology of galagos have revealed complex patterns that vary among both genera and species, and help with species identification So far the penile morphologies of 14 galago species have been described and an identification key has been proposed The present study extends and revises previous work Wild Galagoides cocos, G granti, G zanzibaricus and G rondoensis from the Eastern Arc Mountains and coastal forests of Tanzania and Kenya were live-trapped, and one species (G orinus) was examined using a museum specimen Penile morphology was photographed, traced, and described qualitatively All of the mature males had penile spines Spines were absent or indistinct in immature males of all of the species The penile morphologies of G cocos, G granti, and G zanzibaricus are similar in their overall distribution and type of spines, but differ in the shape of the glans penis Both G orinus and G rondoensis have divergent penile morphologies compared to all other galagos, and are probably phylogenetically distinct The results support other recent morphological and behavioral studies that consider these five galagos to be distinct species The evolution of the baculum and spines is thought to be linked to sexual selection in multimale mating systems, but the mechanisms involved are not entirely understood Adult male G rondoensis appear to display the penile spines by exposing the distal section of the penis Am J Primatol 68:16–26, 2007 © 2006 Wiley-Liss, Inc","In this article, the penile morphology of five different species of wild Galagoides (G cocos, G granti, G zanzibaricus, G rondoensis, and G orinus) was examined using a museum specimen and the results support other recent morphological and behavioral studies that consider these five species to be distinct species."
"Characterizing cryptic species: A morphometric analysis of craniodental characters in the dwarf galago genus Galagoides.","https://scispace.com/paper/characterizing-cryptic-species-a-morphometric-analysis-of-4tg7uio157","2015","Journal Article","American Journal of Physical Anthropology","Judith C. Masters
Sébastien Couette","10.1002/AJPA.22792","","Objectives
The true dwarf galagos of the genus Galagoides, G. demidoff and G. thomasi, are difficult to distinguish morphologically at a specific or subspecific level, and most taxonomic designations are based primarily on geographic localities. We used morphometrics to investigate the morphological diversity of the genus.

Materials and Methods
We conducted statistical analyses of 12 linear measurements on 290 Galagoides skulls housed in museums worldwide, and assembled body weights for 71 wild caught specimens. We examined sexual dimorphism and specific and subspecific distinctiveness using MANOVA, ANOVA, principle components analysis and canonical variate analysis.

Results
We distinguished skulls identified as Galagoides demidoff and G. thomasi with ∼70% reliability, and demonstrated consistently different patterns of static allometry in craniodental variables. Variables supporting specific distinction included M1 width, palate width at P2, palate (snout) length, length of premaxillary tube, width across mastoids, and total skull length. The type specimens of G. orinus and G. rondoensis were significantly different from G. demidoff and G. thomasi, but grouped with them in a CVA including G. zanzibaricus and G. granti, although molecular studies indicate that their true affiliation is with the latter species. Subspecies within G. demidoff could not be distinguished using craniodental morphometrics.

Discussion
Galagoides demidoff and G. thomasi can be distinguished relatively reliably, and are broadly sympatric across western and central Africa. Neither species showed evidence of sexual dimorphism in craniodental size or shape. Size variation has a greater influence on skull morphology in G. demidoff than it has on G. thomasi. Am J Phys Anthropol 158:288–299, 2015. © 2015 Wiley Periodicals, Inc.","Galagoides demidoff and G. thomasi can be distinguished relatively reliably, and are broadly sympatric across western and central Africa, and neither species showed evidence of sexual dimorphism in craniodental size or shape."
"The taita mountain dwarf galago galagoides sp: a new primate for kenya","https://scispace.com/paper/the-taita-mountain-dwarf-galago-galagoides-sp-a-new-primate-3qvz6qbowa","2002","Journal Article","Journal of East African Natural History","Andrew Perkin
Simon K. Bearder
Thomas M. Butynski
Bernard Agwanda
Benny Bytebier","10.2982/0012-8317(2002)91[1:TTMDGG]2.0.CO;2","","Surveys in the forests of the Taita Hills yielded a new primate record for Kenya Based on direct observations and tape recordings of its vocalizations, this primate is identified as a dwarf galago Galagoides sp Identification to the species level is not possible at this stage as molecular data are not available, and more morphological and vocalization data are required The vocal repertoire of the “Taita mountain dwarf galago” is qualitatively different from other known populations of dwarf galagos, including the mountain dwarf galago Galagoides orinus and the Zanzibar galago Galagoides zanzibaricus cocos The Taita mountain dwarf galago might represent a hitherto unknown subspecies, or even species The possible identity of the Taita mountain dwarf galago is briefly discussed in terms of biogeography We also confirmed the presence of Garnett's small-eared galago Otolemur garnettii lasiotis and present biometric measurements from trapped animals","It is confirmed the presence of Garnett's small-eared galago Otolemur garnettii lasiotis and present biometric measurements from trapped animals and the possible identity of the Taita mountain dwarf galago is briefly discussed in terms of biogeography."
"A comparison ofGalago moholi in South Africa withGalago zanzibaricus in Kenya","https://scispace.com/paper/a-comparison-ofgalago-moholi-in-south-africa-withgalago-3hna5949e7","1989","Journal Article","International Journal of Primatology","Caroline Harcourt
Simon K. Bearder","10.1007/BF02735702","","Two populations of small bushbabies that frequently have been regarded as subspecies of Galago senegalensisare compared and contrasted The animals in South Africa differ from those in coastal forests of Kenya in aspects of their morphology, locomotion, calls, reproduction, diet, social organization, and karyotype The two forms are clearly separate species, namely G moholiand G zanzibaricus","Two populations of small bushbabies that frequently have been regarded as subspecies of Galago senegalensisare compared and contrasted, and the two forms are clearly separate species."
"Mitochondrial Sequences as Indicators of Generic Classification in Bush Babies","https://scispace.com/paper/mitochondrial-sequences-as-indicators-of-generic-3bbhc200qx","2000","Journal Article","International Journal of Primatology","Massimiliano Delpero
Judith C. Masters
Dario Zuccon
Piero Cervella
S. Crovella
G. Ardito","10.1023/A:1005502927658","","Systematic relationships among the African bush babies are not well understood. Various generic designations are currently in use. Some authors refer all species to a single genus (Galago), while others recognize ≤4 genera. Phylogenetic reconstructions based on morphology, karyology, allozymes and vocal repertoires have generated inconsistent hypotheses of relationship. We analyzed partial sequences of three mitochondrial genes (270 bp from cytochrome b, 387 bp from 12S rRNA, and 241 bp from 16S rRNA, total 898 bp) to resolve some uncertainties. We sampled taxa from each of three genera: Galagoides alleni, G. demidoff and G. zanzibaricus; Galago senegalensis, G. gallarum and G. moholi; and Otolemur crassicaudatus and O. garnettii. Outgroup taxa were Asian lorises: Nycticebus coucang and Loris tardigradus. We analyzed sequences separately and in combination, and modeled phylogenies using maximum parsimony, weighted parsimony, neighbor-joining and maximum-likelihood. We obtained some variation in phylogenetic inference depending on sequence and analytical method, but the results also gave strong phylogenetic signals. The lesser bush babies invariably formed a clade, showing evidence of very recent radiation. The greater bush babies also formed a clade, marked by somewhat greater interspecific genetic distances, which was allied with Galagoides alleni in most instances. Galagoides demidoff and G. zanzibaricus are not closely related, though both diverged early in the history of the group. A genus comprising Galagoides alleni, G. demidoff and G. zanzibaricus is not supported by our data. The most likely alliance for Galagoides alleni is within the genus Otolemur. Of the three partial sequences employed in the study, 16S rRNA gave the most consistent results, while cytochrome b was least informative.","Of the three partial sequences employed in the study, 16S rRNA gave the most consistent results, while cytochrome b was least informative."
"Speciation in the Lesser Galagos","https://scispace.com/paper/speciation-in-the-lesser-galagos-3wowd1av9o","1998","Journal Article","Folia Primatologica","Judith C. Masters","10.1159/000052724","","Species and their origins remain one of the outstanding enigmas of evolutionary biology. Many different views of the problem exist, but few have concrete predictions that open the problem to investigation. This study formalises predictions arising from the Recognition Concept of species (RC) and the Organization Theory of Speciation (OTS), and applies them to the pattern demonstrated by the lesser galago radiation. The RC and OTS are in agreement that one of the primary adaptive responses during animal speciation events involves the system of sexual recognition and reproduction, and indeed the lesser galago taxa show significant divergences in their communication systems relating to specific-mate recognition. On the other hand, only the RC predicts a concomitant adaptive response to the ecological conditions prevailing during speciation, and there are strong indications of shifts in habitat preference among these taxa. The predictions of the RC are supported above those of the OTS.","This study formalises predictions arising from the Recognition Concept of species (RC) and the Organization Theory of Speciation (OTS), and applies them to the pattern demonstrated by the lesser galago radiation."
"Comparative Morphology and Speciation in Galagos","https://scispace.com/paper/comparative-morphology-and-speciation-in-galagos-21yk2r1t3u","1998","Journal Article","Folia Primatologica","Matthew J. Anderson","10.1159/000052721","","Galagos (bushbabies) are distributed over most of sub-saharan Africa in savannahs, woodlands and forests. In contrast to most species of diurnal primates, which generally look very different from one another, galagos may appear almost identical (cryptic) although they do not interbreed. This is because they utilise primarily vocal and olfactory modes of communication rather than visual cues for recognition of potential mates [1]. The possible existence of unrecognised galago species is indicated by the analysis of bushbaby calls recorded in the field [2]. These calls reveal absolute differences between types which had been placed within the same species. To provide further evidence, galago morphology, behaviour and genetic makeup can also be considered. This paper is a preliminary study of penile morphology and hair structure of several species of galago. It examines intraand interspecific variation in specimens of two pairs of closely related species from two genera. These species, namely, Otolemur crassicaudatus (Large-eared greater galago) and Otolemur garnettii (Garnett’s greater galago), Galago senegalensis (Senegal lesser galago) and Galago moholi (Southern lesser galago) are already well established [3]. Preliminary results are also presented for other taxa in order to test the validity of the method as a means of discriminating between species.","A preliminary study of penile morphology and hair structure of several species of galago and examines intraand interspecific variation in specimens of two pairs of closely related species from two genera to test the validity of the method as a means of discriminating between species."
